model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MIQP_Gurobi,100,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.009418343944428784,0.01751993120851555,0.9748195382072465,1.5710237912577478,-0.006802669979586465,0.11049624387379442,0.1056870884530492,0.004809155420745226,0.4654178768006794,0.11324725165758771,46.00391266042534,0.46003912660425345,0.7242953524223267,0.64,0.6378523237888367,36,36,1.2704861164093018,0.0007810969348032982,True
Layered,100,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.012757225553041871,0.01913837192158848,3.2684288931841348,1.739468817583727,-0.005784998977376943,0.12322239858661321,0.1056870884530492,0.01753531013356402,0.4953602718495089,0.046457518818292895,43.237667587217175,0.43237667587217177,0.6754103517814842,0.7,0.6622948241092579,30,30,5.299170255661011,0.004725615832842956,True
Stratified,125,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.01161231399071795,0.014706196206984127,0.5396306578993976,1.5307271553534896,-0.006906150218820414,0.10786369042305366,0.1056870884530492,0.002176601970004466,0.41035295585147247,0.10038128254437471,44.54610920476276,0.35636887363810205,0.35923173854165347,1.0,0.8203841307291733,0,0,0.34023594856262207,,
MarketCap,125,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.011422869099785932,0.013827633796800784,0.19380191787499423,1.5190122667081614,-0.0061874820599609305,0.10651870395887442,0.1056870884530492,0.0008316155058252228,0.4162702976733639,0.10459232127158749,45.54941120468611,0.36439528963748885,0.35647522390764047,1.0,0.8217623880461797,0,0,0.31261110305786133,,
Contribution,125,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.026573116074641818,0.03233803076311813,2.0126108967229728,1.6367230483927955,-0.012758554988309138,0.12223296904753278,0.1056870884530492,0.016545880594483586,0.6081970075222564,0.216786171632235,28.86614482932572,0.23092915863460575,0.8314219546734609,0.856,0.5842890226632695,18,18,0.347430944442749,,
LASSO,125,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.008565902032267826,0.017051586582716376,1.1917829482663742,1.577044087590786,-0.006342825973079551,0.11131218638075802,0.1056870884530492,0.005625097927708822,0.4795879903931199,0.1122455052868343,46.45230051857753,0.37161840414862024,0.6652561102447823,0.568,0.6673719448776089,54,54,2.499600648880005,,
MIQP_Gurobi,125,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.011783534786842067,0.01543076607623853,-0.10398744144710055,1.506811574453119,-0.005032851849764994,0.10537435216073443,0.1056870884530492,-0.00031273629231476363,0.48703137955665254,0.11532627228482226,42.30643916542711,0.3384515133234169,0.7213640359187681,0.68,0.639317982040616,40,40,1.4864060878753662,0.0043103252080342585,True
Layered,125,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.012421073467953988,0.017783813228651416,0.8649149394066,1.604376196575662,-0.007871293329732276,0.11061329651288543,0.1056870884530492,0.0049262080598362346,0.48380437123957815,0.053420481277356775,43.80450952437026,0.3504360761949621,0.6810265507327202,0.76,0.6594867246336399,30,30,2.763927936553955,0.004030841780970247,True
Stratified,150,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.01087298402502275,0.015432185392933694,0.7166087842875946,1.5412498511767543,-0.006439339342367626,0.10871084148891796,0.1056870884530492,0.0030237530358687703,0.40481854025414826,0.08985434320383624,45.51884937354176,0.30345899582361174,0.36742217537044597,1.0,0.816288912314777,0,0,0.43686509132385254,,
MarketCap,150,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.010617888984992744,0.013642868758944085,0.9348523742175853,1.5501157547440334,-0.00456095464458668,0.10922300259190965,0.1056870884530492,0.003535914138860452,0.40849986707854236,0.10272756888220944,47.112276749045186,0.31408184499363456,0.37526273495115703,1.0,0.8123686325244215,0,0,0.4513435363769531,,
Contribution,150,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.023354249627743198,0.02770185278395227,0.3376907400481053,1.4942677424177062,-0.016919988452145707,0.10758717804944529,0.1056870884530492,0.0019000895963960929,0.6018998412417247,0.22443191003637408,26.755043970848575,0.17836695980565717,0.5568034168149976,0.8866666666666667,0.7215982915925012,17,17,0.4038369655609131,,
LASSO,150,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.008557280839637976,0.016757671694855727,1.044310595145499,1.5609856227117025,-0.005844924807261624,0.1104410803232827,0.1056870884530492,0.004753991870233509,0.4738933703741547,0.09683714041900283,47.06607993648393,0.31377386624322623,0.6590705050994646,0.5733333333333334,0.6704647474502676,64,64,2.8046679496765137,,
MIQP_Gurobi,150,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.011852169292524506,0.020803981096178502,1.0972694419431395,1.5575472371107575,-0.0067467997143592995,0.11154961032313726,0.1056870884530492,0.005862521870088067,0.5005364611892953,0.13475461700976019,42.0067505160704,0.28004500344046934,0.7440505353251562,0.6733333333333333,0.6279747323374218,49,49,1.3952429294586182,0.004697612815222283,True
Layered,150,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.011693444636801668,0.01802152459400114,0.39154631118043903,1.5389454255225887,-0.0064669329303155085,0.10778843245821323,0.1056870884530492,0.002101344005164041,0.4692790351345625,0.049698425991982195,46.128305332291916,0.3075220355486128,0.5988237698178529,0.76,0.7005881150910735,36,36,2.2436068058013916,0.003546625919866761,True
Stratified,175,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.010210660978904737,0.015166513247703147,0.4145489469100632,1.5199567307107993,-0.005884233559790067,0.1073270223875542,0.1056870884530492,0.0016399339345050112,0.3995886555303966,0.08870381668753181,46.8803131665699,0.26788750380897086,0.3834195600531618,1.0,0.8082902199734191,0,0,0.5423746109008789,,
MarketCap,175,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.010112555791404628,0.014617169522616087,0.9461275255573521,1.5426252587670128,-0.004673300338970845,0.10934394934226721,0.1056870884530492,0.0036568608892180166,0.39186993565082334,0.09158402257786895,48.0843573192367,0.274767756109924,0.39416071833183475,1.0,0.8029196408340826,0,0,0.4712867736816406,,
Contribution,175,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.021789578822252458,0.025609611867001034,0.125264431348517,1.4705672858185206,-0.014905741726515721,0.10583721174517491,0.1056870884530492,0.00015012329212571451,0.5981021075836996,0.23960237097634401,29.656988349423205,0.16946850485384687,0.363921084771762,0.9028571428571428,0.818039457614119,17,17,0.5970323085784912,,
LASSO,175,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.008671730139049594,0.016250967807786735,1.1203216231823054,1.5538654773234768,-0.004876363315822221,0.11048177112686397,0.1056870884530492,0.004794682673814776,0.4685045406381816,0.09167955116575074,46.82677048475105,0.26758154562714886,0.6336287912995042,0.56,0.6831856043502479,77,77,3.166032314300537,,
MIQP_Gurobi,175,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.011211218449513444,0.019989899287298142,1.1220889884096363,1.5625349918775515,-0.00590878707551579,0.11153766773330065,0.1056870884530492,0.005850579280251456,0.5000310306249705,0.1412974671892788,43.45942768423991,0.2483395867670852,0.7238362771779989,0.7314285714285714,0.6380818614110005,47,47,1.451794147491455,0.0036448769338569345,True
Layered,175,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.010571255139489723,0.01975355403690812,2.3212634861391335,1.6923697837537082,-0.007690963087297004,0.11874796407121213,0.1056870884530492,0.013060875618162937,0.4544748906959782,0.04901957229727493,47.32881476203453,0.27045037006876876,0.6792071265212216,0.7714285714285715,0.6603964367393892,40,40,1.9444022178649902,0.0016496093337367997,True
Stratified,200,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.009959947461392027,0.014808854383304405,0.0639695789754284,1.5014846785225868,-0.005411830210466568,0.10586121715866281,0.1056870884530492,0.0001741287056136187,0.39334992068499036,0.09137428029638767,48.61375133067911,0.24306875665339553,0.4036998669429704,1.0,0.7981500665285148,0,0,0.5477075576782227,,
MarketCap,200,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.00994028539462327,0.01495105476233353,0.7813832414969821,1.5351921475280115,-0.005041357520713982,0.10875455095955844,0.1056870884530492,0.0030674625065092442,0.385535430437562,0.08743552748755085,48.69249039520097,0.24346245197600486,0.41939799396623156,1.0,0.7903010030168842,0,0,0.5767762660980225,,
Contribution,200,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.02049960216261292,0.027116169583026123,1.473088541282471,1.5589331300337577,-0.010985888674701905,0.11536200085165182,0.1056870884530492,0.00967491239860263,0.5992058183881576,0.22829019040595866,31.847406677260263,0.15923703338630132,0.47143520114402704,0.92,0.7642823994279865,16,16,0.6464612483978271,,
LASSO,200,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.00876984889754959,0.016398453554701837,0.5532659085608884,1.5354911118714953,-0.006043255693141735,0.10818434744228211,0.1056870884530492,0.00249725898923292,0.46999140148286356,0.09948988996785055,46.61532443353893,0.23307662216769465,0.6971178665009233,0.565,0.6514410667495383,87,87,3.615549087524414,,
MIQP_Gurobi,200,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.008334819594406805,0.014972663735189799,1.9789287807165405,1.6107723410364123,-0.003886657992810915,0.11389554625606801,0.1056870884530492,0.00820845780301882,0.4242296526697075,0.09154318284622628,50.66482186967997,0.25332410934839983,0.5927536374735048,0.725,0.7036231812632476,55,55,1.375657320022583,0.0,True
Layered,200,2025-Q2,2023-03-28,2025-03-31,2025-04-01,2025-06-30,459,0,504,0.009200793355782893,0.015516430274784712,2.1414566277922034,1.6245598401632941,-0.0046442701017762765,0.11491137089527093,0.1056870884530492,0.009224282442221732,0.4240983797317244,0.03858900717795705,49.62769111987672,0.2481384555993836,0.5367982726355102,0.78,0.7316008636822449,44,44,2.0204336643218994,3.672375483138983e-05,True
