model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
Stratified,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.015388495024672382,0.017595381376944705,4.360734206874499,3.5049764597366084,-0.0038715221487838365,0.1036505518204589,0.0829992916950808,0.0206512601253781,0.4793126195097418,0.15594670719700932,42.28183939573772,0.5637578586098363,0.19608441701204157,1.0,0.9019577914939793,0,0,0.13187122344970703,,
MarketCap,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.014890319267841002,0.017035804453538767,2.2033161504390706,3.223574725560307,-0.0046843258119797435,0.09313543620279674,0.0829992916950808,0.010136144507715938,0.48078054260279796,0.12169620228595336,43.23779953836137,0.5765039938448183,0.2213918644969683,1.0,0.8893040677515158,0,0,0.12752032279968262,,
Contribution,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.03491501251596559,0.036003910408560214,0.7214352827772481,2.8190656003469936,-0.013636292032544349,0.08963734506772947,0.0829992916950808,0.006638053372648667,0.7624702928423143,0.397580544580731,13.26522100027898,0.1768696133370531,0.5413240218781217,0.8933333333333333,0.7293379890609392,8,8,0.12966632843017578,,
LASSO,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.00868759246070303,0.018254027809229852,0.1854664118564051,2.7893888318472544,-0.004752975424756094,0.08382958295287835,0.0829992916950808,0.0008302912577975441,0.5945776519699106,0.15762878910866804,43.70528585562881,0.5827371447417174,0.7087301294634287,0.64,0.6456349352682856,27,27,1.6107540130615234,,
MIQP_Gurobi,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.011137611466086947,0.01766343600787296,1.3764189299317509,2.9460443863631482,-0.003062924814307656,0.08939400947438059,0.0829992916950808,0.006394717779299786,0.5663505786525889,0.13134279951956637,50.399130812384676,0.6719884108317957,0.5982564041024383,0.8266666666666667,0.7008717979487809,13,13,1.5803067684173584,0.0025677519935973247,True
Layered,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.014604940422435896,0.019316617712016378,2.147375329611852,3.1275021225454194,-0.006925358844745842,0.09404741418641782,0.0829992916950808,0.01104812249133702,0.6070685010339498,0.05432343702477278,36.783539622274304,0.4904471949636574,0.8910937513807444,0.48,0.5544531243096278,39,39,3.1781811714172363,0.0048141810101874575,True
Stratified,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.011932539321949199,0.016285406054780856,3.781439887662457,3.400009206854148,-0.0032695266731026743,0.09957844348832667,0.0829992916950808,0.016579151793245872,0.4430979549959953,0.16315500810414807,50.30819750313638,0.5030819750313638,0.18148800978217022,1.0,0.9092559951089149,0,0,0.14560174942016602,,
MarketCap,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.011768787830392173,0.015776117876907452,4.738228620645631,3.483911671154767,-0.002311854944372439,0.1031095930205237,0.0829992916950808,0.020110301325442892,0.4217063294261554,0.1257992253017472,55.36121923871559,0.5536121923871559,0.22974453911486178,1.0,0.8851277304425691,0,0,0.12469911575317383,,
Contribution,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.031818130002718006,0.031766718597427426,-0.3804569815060761,2.5888689564512126,-0.017647178731681493,0.079608108927949,0.0829992916950808,-0.003391182767131795,0.7421908397807084,0.3396130947937295,17.95358362235427,0.1795358362235427,0.3585254720957354,0.94,0.8207372639521323,6,6,0.14522051811218262,,
LASSO,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.007317427061108826,0.016126716060769708,0.8843697248171842,2.935064565775652,-0.0032962654183393723,0.08680011545199262,0.0829992916950808,0.0038008237569118197,0.5569440812729174,0.14643030861395653,50.050358213417574,0.5005035821341758,0.7395349883595952,0.57,0.6302325058202024,43,43,1.5485451221466064,,
MIQP_Gurobi,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.013774023318775943,0.016644639885422568,1.9047885513287002,3.0892846127266567,-0.006580618156671424,0.09147533052607959,0.0829992916950808,0.008476038830998789,0.5836916913863726,0.18143242964413175,43.51507628681627,0.4351507628681627,0.48592015652475173,0.8,0.7570399217376241,20,20,1.0344445705413818,0.0043370050068666675,True
Layered,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.014819630690708706,0.021959035550349337,-0.10615038034484656,2.8250235351966952,-0.014666546520643142,0.08241908632926709,0.0829992916950808,-0.000580205365813713,0.5856764052731948,0.053687616451490665,38.595208649668216,0.38595208649668217,0.5951882436496961,0.79,0.7024058781751519,21,21,2.6023757457733154,0.004667891378304457,True
Stratified,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.009948492137619998,0.013455157769998432,3.5434510522343885,3.310372718436228,-0.0028645265844907224,0.09586114864220074,0.0829992916950808,0.012861856947119943,0.4437013433264827,0.16405387100203414,53.330094485587765,0.4266407558847021,0.23403898312160074,1.0,0.8829805084391996,0,0,0.33931899070739746,,
MarketCap,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.01008022954390077,0.01342779970392179,5.042794196003227,3.427112677709158,-0.0022289477626882843,0.10120813807461038,0.0829992916950808,0.018208846379529575,0.4135439597405298,0.13901645429291884,60.56247356731928,0.48449978853855424,0.23290352023645605,1.0,0.883548239881772,0,0,0.32175588607788086,,
Contribution,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.030699296589049244,0.030365203322737087,-0.3452107570550954,2.5961246688678745,-0.020501188467515835,0.08002493979463665,0.0829992916950808,-0.00297435190044415,0.7189344714192967,0.3205340258742497,20.800757081373064,0.1664060566509845,0.42896214259929855,0.928,0.7855189287003508,9,9,0.3601193428039551,,
LASSO,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.006578695579907471,0.013533351225723012,1.2714857418411665,2.9694073165690242,-0.003906466133010187,0.08759854367935871,0.0829992916950808,0.004599251984277908,0.5402801515546198,0.1425924733796251,54.22307769839148,0.4337846215871318,0.6291702481485102,0.632,0.6854148759257449,46,46,2.2578930854797363,,
MIQP_Gurobi,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.010994940524950765,0.014820796131331661,-0.9341555264743475,2.7047377013227516,-0.008010777604605855,0.07933020922184242,0.0829992916950808,-0.003669082473238383,0.5712589674591426,0.1522293659413466,49.88223656316472,0.39905789250531776,0.5467239497584542,0.784,0.7266380251207729,27,27,1.3327455520629883,0.002509143736448387,True
Layered,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.012000845026692934,0.01922089724665606,0.0670334250497934,2.8269416739916697,-0.010113068897867181,0.08334416300127345,0.0829992916950808,0.00034487130619265116,0.5805314674491207,0.05792029642939793,42.284629842727476,0.3382770387418198,0.6765559383269693,0.72,0.6617220308365154,35,35,3.0028040409088135,0.0026193198503856987,True
Stratified,150,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.008659418557955658,0.011756467743435275,5.634205688629756,3.3970294998304857,-0.0014938494998970216,0.10079054656519504,0.0829992916950808,0.017791254870114237,0.4300293122945873,0.150291981379609,57.39047633169332,0.38260317554462214,0.24247955633304233,1.0,0.8787602218334788,0,0,0.39079952239990234,,
MarketCap,150,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.008580073430527519,0.011921164383864152,5.650266783608453,3.4029096283166296,-0.0017442695289732746,0.10108921700207296,0.0829992916950808,0.01808992530699216,0.4161208380352071,0.14274694838130672,61.611972399070794,0.410746482660472,0.22964949595332326,1.0,0.8851752520233384,0,0,0.3440685272216797,,
Contribution,150,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.027671154868439886,0.03094269732204493,0.3443278720154298,2.822928357892522,-0.01895423649304764,0.08572759354151693,0.0829992916950808,0.002728301846436132,0.7099334107564396,0.28091513696431214,25.331310101800504,0.16887540067867002,0.3774569288636652,0.96,0.8112715355681674,6,6,0.4442918300628662,,
LASSO,150,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.006197061458460819,0.01372819050713199,2.5455663140218374,3.0958346561071957,-0.0028597750927864957,0.09231989659753892,0.0829992916950808,0.009320604902458118,0.5167782561291313,0.13645859325901535,55.91780029781369,0.37278533531875796,0.6540235258727403,0.6133333333333333,0.6729882370636299,58,58,2.9465508460998535,,
MIQP_Gurobi,150,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.009845397159511923,0.014745239585236512,-3.4007502248160715,2.4008055846435084,-0.014680980073928587,0.0697524789204107,0.0829992916950808,-0.013246812774670103,0.5482946173306338,0.14856714981978641,53.36010818872512,0.3557340545915008,0.4181685310948063,0.8266666666666667,0.7909157344525969,26,26,1.4096081256866455,0.0018446501997762253,True
Layered,150,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.013424074415002565,0.018927152431325013,-3.2398698760493123,2.2854101384134813,-0.018494636445547802,0.06678729542573203,0.0829992916950808,-0.016211996269348772,0.6031440448184366,0.05623130457412638,41.52241138089302,0.27681607587262014,1.000367134373843,0.6466666666666666,0.4998164328130785,53,53,2.507688522338867,0.0036727906597938,True
Stratified,175,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.00811438390326228,0.011433191010682207,4.991457121368232,3.3469374734297856,-0.0015953199741531004,0.09834421117712133,0.0829992916950808,0.015344919482040531,0.43454794027536114,0.1508606916461957,58.77902387629825,0.33588013643598996,0.26412189430359134,1.0,0.8679390528482043,0,0,0.44727540016174316,,
MarketCap,175,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.008116060623890921,0.011147958248127712,5.489420148356276,3.331123214901654,-0.0017226465305832748,0.09940228611914037,0.0829992916950808,0.01640299442405957,0.41554400494472044,0.14352865703327777,62.82945200034203,0.35902544000195447,0.2507070219742251,1.0,0.8746464890128874,0,0,0.3664083480834961,,
Contribution,175,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.024456122955001203,0.029997219290988142,-1.1149286061021146,2.5005177055686856,-0.026736888110790627,0.07408964753649716,0.0829992916950808,-0.00890964415858364,0.689851886787319,0.20926802333215444,28.83074861361346,0.16474713493493404,0.5578010919846745,0.9257142857142857,0.7210994540076627,13,13,0.38904595375061035,,
LASSO,175,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.0060707470435415155,0.012153033156214507,2.099149350126688,3.0581415292234344,-0.0025105412512173167,0.0898414836061292,0.0829992916950808,0.006842191911048401,0.49810914088593683,0.13654599412122942,57.287238435247914,0.32735564820141666,0.582553857898658,0.6457142857142857,0.708723071050671,62,62,2.991685152053833,,
MIQP_Gurobi,175,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.008649218895772073,0.016710148922581436,-3.006733087445872,2.3885808115589913,-0.014951956362315274,0.0697098095232711,0.0829992916950808,-0.013289482171809697,0.5254629746896241,0.14722056992513557,56.064762564520706,0.3203700717972612,0.7703291132608322,0.8285714285714286,0.614835443369584,30,30,1.9345638751983643,0.0012502797065953163,True
Layered,175,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.012508652604458964,0.01989325232273477,-3.0945561979127705,2.25881712605994,-0.019214605028368425,0.06668464845236133,0.0829992916950808,-0.016314643242719473,0.5685623186602209,0.05022715964617004,43.14249760927516,0.24652855776728663,0.967234800963717,0.6571428571428571,0.5163825995181415,60,60,2.7571558952331543,0.002991801412990383,True
Stratified,200,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.007672246352150255,0.011249956228083889,4.8564591288304,3.3239950190076217,-0.0015275540075827508,0.09768572140516962,0.0829992916950808,0.014686429710088822,0.4239927180788522,0.1453984917953731,62.54926723277535,0.31274633616387676,0.26398868622758676,1.0,0.8680056568862067,0,0,0.4412813186645508,,
MarketCap,200,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,504,0.007679307944321222,0.012035580752648193,4.343662336663786,3.2694713042622108,-0.002119366890761542,0.09701252825514284,0.0829992916950808,0.014013236560062037,0.4250087935840593,0.14222119781473927,62.404079235785225,0.31202039617892613,0.24264001331870444,1.0,0.8786799933406477,0,0,0.4862699508666992,,
