model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
Stratified,75,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.013471933123762601,0.02748286976852131,2.300614822619091,1.4961778268693728,-0.009011454829766823,0.04055578153484252,0.023479252321112254,0.017076529213730263,0.42969899379488524,0.10194400291257256,35.295651673893246,0.4706086889852433,0.17605097063121974,1.0,0.9119745146843902,0,0,0.264310359954834,,
MarketCap,75,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.0127848933086255,0.02702046388065697,3.4091269342224617,1.7414859813376005,-0.0056646258265098635,0.048175497652127586,0.023479252321112254,0.024696245331015332,0.42766984728832047,0.09233606319943449,36.74633564658109,0.4899511419544145,0.15170540118179504,1.0,0.9241472994091025,0,0,0.20166301727294922,,
Contribution,75,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.03601070014756857,0.05024516629653576,-0.34590477471377445,0.7025122771465033,-0.015186848987966132,0.019245133324866437,0.023479252321112254,-0.004234118996245817,0.7147546381987857,0.3653812596365013,16.080227757785465,0.21440303677047287,0.3546018797393627,0.92,0.8226990601303187,6,6,0.23590517044067383,,
LASSO,75,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.009466267193632192,0.027916953189282504,1.069388256244754,1.173400150615029,-0.00938459633152281,0.03173636497011678,0.023479252321112254,0.008257112649004528,0.4974394250927717,0.10769191537334118,38.033786874742624,0.5071171583299017,0.811248807543099,0.5066666666666667,0.5943755962284505,37,37,1.9718406200408936,,
MIQP_Gurobi,75,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.010752406116228066,0.02872492603371188,1.9778110215206244,1.4058531760598236,-0.006659836926658115,0.03879230619761409,0.023479252321112254,0.015313053876501836,0.4790545334261038,0.13829186246042433,36.92294907264939,0.4923059876353252,0.6248008603616722,0.6933333333333334,0.6875995698191639,23,23,1.3458468914031982,0.0014701125282511353,True
Layered,75,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.013193202498871726,0.02954260752550988,-0.788251840696258,0.6936208199024683,-0.010084849150104762,0.017925739640857863,0.023479252321112254,-0.005553512680254391,0.5200355052895937,0.05150616701931791,37.23381948143697,0.49645092641915956,0.6716802061000252,0.6,0.6641598969499873,30,30,4.827753067016602,0.004377047764532674,True
Stratified,100,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.010822301459469212,0.02831407581745715,2.6490160765299513,1.6423576442979073,-0.008245047621957942,0.04374149281808104,0.023479252321112254,0.020262240496968786,0.41379433417216965,0.102729989541955,39.50671288336068,0.3950671288336068,0.1517508325122337,1.0,0.9241245837438832,0,0,0.29177212715148926,,
MarketCap,100,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.010956330191810719,0.027217386838950728,2.898784606144688,1.6590618489374236,-0.005066583176828685,0.044737298748258825,0.023479252321112254,0.02125804642714657,0.40815793166465336,0.09674691702282405,41.81595724198738,0.4181595724198738,0.1808497719534734,1.0,0.9095751140232633,0,0,0.3050556182861328,,
Contribution,100,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.030188417531913668,0.04376568375315034,1.3124501420667387,1.3697309940245426,-0.010816835534927703,0.03885589253241761,0.023479252321112254,0.015376640211305359,0.6522728176638426,0.3199922884682063,22.25923474412328,0.2225923474412328,0.3506696288704217,0.92,0.8246651855647892,8,8,0.31290555000305176,,
LASSO,100,2025-Q4,2023-09-27,2025-09-30,2025-10-01,2025-12-31,459,0,504,0.008295253034048997,0.028395596314478404,1.3160241568869144,1.2696488585136758,-0.009774043410791909,0.0337757551277027,0.023479252321112254,0.010296502806590446,0.48306082240998127,0.10312052081501574,42.546181194671405,0.42546181194671406,0.5052575099877484,0.68,0.7473712450061258,32,32,2.159874677658081,,
