Asset,Benchmark_Weight,Portfolio_Weight
TT,0.002122695205107136,0.004664875523744136
MCK,0.0025681060506194432,0.004602263669817905
MCO,0.001799322963648264,0.004577508891219958
NTAP,0.00041009374968131675,0.004539673380203037
CME,0.00244150333259717,0.004471088687987989
GEHC,0.0008056233340653124,0.004453471560248472
MRK,0.006416720874899102,0.004358892707579855
PODD,0.0003717617390499428,0.004319622187168831
DAY,0.00023699274223317948,0.004275897392833826
MO,0.0024983674727684538,0.004244464823141401
RSG,0.0014811269619330713,0.004211991791726063
KO,0.007431562547307914,0.004075960904827945
ADI,0.003614646981877232,0.004052677701700014
RMD,0.0007908218723505953,0.004048201237773781
C,0.004183142862625724,0.004013894718917673
MS,0.005697892808041443,0.00397072605519045
IBM,0.00467361484780146,0.003963343399491635
CMCSA,0.0023524260952314476,0.003941219590610556
ALB,0.00045727840141216233,0.003906344161019686
NWSA,0.0002969919431681002,0.003871212655219053
GS,0.005676828387973413,0.0038583869534255058
PG,0.00819980835281885,0.003835307772289682
SWKS,0.0001849761823602963,0.0038043921305947457
NRG,0.000821690637151861,0.003711584451530025
MTCH,0.0001593959237746068,0.0036820268825736766
NDAQ,0.00106120685703853,0.0036473784576142388
FTNT,0.0012518622424875009,0.0036288679299654905
NWS,0.00031324952620295586,0.003466399113524919
CL,0.001688753946914686,0.003462298845100249
GILD,0.003821087397945516,0.0034454512373972533
RTX,0.005648323644231949,0.003441538717671034
SMCI,0.0004125346988881416,0.0034347580151108197
HON,0.003439655764766925,0.0034222196692095864
ON,0.0005617563325543135,0.0033539545741923856
CMG,0.0010262978884706094,0.003329791586327487
HLT,0.001522826011631477,0.0033172236895360747
GD,0.0020097560026428323,0.003306039495098313
BEN,0.0002936611106894528,0.0032876528366513943
INTC,0.004788230840757073,0.003254031516047115
OXY,0.0010996935054011087,0.0032473088183054164
IDXX,0.001109593966904947,0.003203034712188369
RL,0.00046989657111676974,0.003154673034253065
STE,0.0005245576228699064,0.0030772315937189106
MLM,0.0008556589290325999,0.003027951640090142
REG,0.0003111447903339508,0.003006967126560382
COP,0.0029204230717668565,0.0029799975569931164
DHR,0.003106189091735988,0.002963505560165048
AES,0.0002585861518449288,0.0029278783972081293
MDLZ,0.0016559393167602332,0.0029222476885901764
AEP,0.0015297304430662833,0.0029075779300309487
HST,0.0002945800373756987,0.0028947994872340044
APO,0.0013029007686356667,0.0028917650721440123
PGR,0.0026422394310547407,0.0028765957595854033
NEE,0.004046062114212485,0.002850923054555919
TEL,0.0014483067748921519,0.0028357930390217837
PEP,0.004903624103207209,0.0028085373950783015
CPRT,0.0007547212989409835,0.002768564584827323
AXP,0.004586540520701558,0.002753024399930475
NTRS,0.0005722675740245521,0.002733326014808893
APD,0.0012948371185881075,0.0026898472985054287
SRE,0.0013176871225653026,0.00265583364173149
CSGP,0.00040567828242546114,0.0026196771220857546
PTC,0.0003852049761553204,0.0025795053487326107
PEG,0.0009068962875246505,0.0025725176213550545
CAG,0.00019124793188165221,0.0025569869815721628
ROL,0.0006105611639955902,0.002545332394971474
T,0.004160529807760521,0.0025345598224878326
AMP,0.0009228118181495788,0.0025343555532992956
HPE,0.000598599879049786,0.0025325257285554814
STLD,0.0005907733951800963,0.0025268216046882503
CTAS,0.0016839776293439026,0.002520365281664035
MKC,0.00039732593476068966,0.0025162070910128126
MDT,0.002634584125336129,0.0025055170723539957
DGX,0.0004948326215909081,0.002475839465842295
CTSH,0.0006436361429636404,0.002469042926300006
HOLX,0.00035634294197932185,0.0024303286768896756
RJF,0.0006480246506374977,0.0024203647129909887
FOX,0.0005071356116412355,0.0024023717080162103
ADSK,0.0010907900708862779,0.0024016054269400617
SPG,0.0016202816445672831,0.0023902262615042727
CTRA,0.0004925793475418592,0.0023612171869074345
PRU,0.0007326685345190499,0.0023566042754089057
ADM,0.0006911818186621159,0.002334409521254425
TMO,0.004073847241156519,0.0022855207032470713
ABT,0.004271953022135643,0.002281312001213419
FOXA,0.0005023636788011797,0.0022760425089654963
