model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,diversification,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,50,2023-Q2,2022-03-31,2023-03-31,2023-04-01,2023-06-30,468,0,0.9,252,0.019175714006675088,0.022905605301412297,2.9102145846823095,3.5315586378425,-0.006815768109187159,0.10103802859626865,0.0829992916950808,0.018038736901187846,0.5632417871589379,0.19154953601678917,28.61104798126158,0.5722209596252317,0.5722209596252317,0.3847961303643527,1.0,0.8076019348178236,1.0,0,0,0.03532695770263672,,
