model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,diversification,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,50,2025-Q3,2024-06-27,2025-06-30,2025-07-01,2025-09-30,468,0,0.9,252,0.015173221316444874,0.021213412618527147,5.497400997537353,4.862198385564906,-0.0038670518347708738,0.11029484749776497,0.07792323071187113,0.03237161678589384,0.4753446622347479,0.13720436645717352,27.606493551938765,0.5521298710387753,0.5521298710387753,0.26903697527846554,1.0,0.8654815123607672,1.0,0,0,0.0335536003112793,,
