model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,diversification,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,50,2024-Q1,2022-12-29,2023-12-29,2024-01-01,2024-03-31,468,0,0.9,252,0.018049217715288425,0.025391838347575506,-0.12575371755935805,4.155509428306217,-0.016657751011443067,0.10105040822132216,0.10158014260367709,-0.0005297343823549294,0.5534267485940849,0.15078735875014324,29.774733229295535,0.5954946645859107,0.5954946645859107,0.3699931407846194,1.0,0.8150034296076902,1.0,0,0,0.03217434883117676,,
