Asset,Benchmark_Weight,Portfolio_Weight
TSLA,0.032069928182290285,0.10000000000000309
AAPL,0.08385285553613878,0.1
AMZN,0.04689269777816372,0.1
GOOG,0.07914720072288685,0.1
COST,0.009350996570016496,0.1
GOOGL,0.07923438827154851,0.1
MA,0.00965344470279062,0.1
META,0.03462422328620769,0.1
MSFT,0.06192832113169876,0.1
NVDA,0.09312060855766331,0.1
TOTAL,0.529874664739405,1.000000000000003
