Asset,Benchmark_Weight,Portfolio_Weight
FCX,0.0020804937781416055,0.002059659930418494
CMG,0.0010262978884706094,0.0020273388641337048
SNPS,0.0016627683829223358,0.002013540641225123
SRE,0.0013176871225653026,0.0020077801345758043
PSX,0.0012854125523143268,0.0020024150119545892
PNW,0.0002532484150883122,0.0019527573695544745
SNA,0.00042181031455671103,0.0019161500056450488
FANG,0.0010338388438848997,0.0019142196183800572
STE,0.0005245576228699064,0.001880677405768186
HCA,0.0025018396585465962,0.001878690644007616
DELL,0.0020116825057197372,0.0018149009941970293
APO,0.0013029007686356667,0.0017864444326682587
STX,0.001871444924835338,0.0017848238853154074
ROP,0.0007883207524824989,0.0017548441088708721
MCK,0.0025681060506194432,0.0017051012001197154
GEHC,0.0008056233340653124,0.0016989471875087459
MET,0.0010225996937007062,0.0016872950051691408
MCO,0.001799322963648264,0.0016280433198828516
MAS,0.00030695609180042733,0.0015438081629872832
ADI,0.003614646981877232,0.001505388582608097
MCHP,0.0008345082035716348,0.001497148379352959
PH,0.0026684009052343007,0.0014812416726858648
INCY,0.00042471530719667623,0.0014699879991006096
PWR,0.0017722095253558867,0.001456698197387038
TKO,0.00037855529323446935,0.0014478025948090954
DGX,0.0004948326215909081,0.0014356475757735991
ZBH,0.000424765232348525,0.0014193896740161485
ED,0.0008564591206837968,0.0014169278916349058
ACN,0.0026286608316680895,0.0014099884441544385
NSC,0.0014873048304623639,0.0013771590382493767
PCG,0.0008766317473002814,0.001340656330373761
SJM,0.00025961932030255737,0.0013359496718842391
MMM,0.0018408691989688368,0.0013288847932447492
IDXX,0.001109593966904947,0.0012979133896227802
CPRT,0.0007547212989409835,0.0012965757271091107
CSX,0.001671742233607861,0.0012686083439568162
NOC,0.0021829009442245963,0.0012206795535194257
POOL,0.00017573423360934314,0.0011335009982490945
NXPI,0.001205456857257251,0.0011155091846835235
PHM,0.0005517521135609807,0.001099285088357794
DDOG,0.0008209515712517972,0.0010617547293444178
IT,0.00022785270591176108,0.001058982601944085
ODFL,0.0008794610707753141,0.001037652368892493
ON,0.0005617563325543135,0.0010372765066315299
RL,0.00046989657111676974,0.0010296729395782864
ITW,0.0017627536147693799,0.0010199380854167828
RF,0.0005284536514806573,0.0009638749211567661
TDY,0.0006713930947567605,0.0009187472352211871
TGT,0.001084016834067895,0.0009182904081442369
GIS,0.0005095509470745031,0.0009132905790273383
HII,0.00036563166842689857,0.0009016809710111153
HLT,0.001522826011631477,0.0008948891497471188
PNC,0.001848160007665777,0.0008897541672295282
GM,0.0015703045705605975,0.0008887177156529628
ADSK,0.0010907900708862779,0.0008803909386981094
SWKS,0.0001849761823602963,0.0008734948368891565
SPG,0.0016202816445672831,0.0008693526582949386
MKC,0.00039732593476068966,0.0008652519001222374
REG,0.0003111447903339508,0.0008501711992680273
FOX,0.0005071356116412355,0.0008381567982700634
MMC,0.0019039837944988835,0.0008242914268240097
SO,0.002260813702068021,0.0008212533408319315
BEN,0.0002936611106894528,0.0008190250256976056
MDT,0.002634584125336129,0.000806548827820823
MPWR,0.0011839247904625123,0.0007983250784020081
LUV,0.0005460620788850139,0.0007809407999190274
NUE,0.0008425996380515271,0.0007708196894043956
ROK,0.0009575309843141232,0.0007626245602228974
AJG,0.0012232445376633325,0.0007378848842734453
COIN,0.000991982117533003,0.0007360693940846121
DOC,0.00025776138833638726,0.0007183294646021086
CINF,0.000542323726927754,0.0007132104077871696
RCL,0.0017995443708434193,0.0007091071960090912
HSIC,0.00020901776947259467,0.0006942924310437805
ATO,0.0006485413542525447,0.0006938656340352161
DLR,0.0013024991099357495,0.0006877085497064873
HUM,0.0004738809889528807,0.0006854267968712268
AES,0.0002585861518449288,0.0006539523619859862
