model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,diversification,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,50,2025-Q4,2024-09-27,2025-09-30,2025-10-01,2025-12-31,468,0,0.9,252,0.015389930325268225,0.027208041115392528,2.984187122549626,1.6044344946009006,-0.010364211689300795,0.04519733929872105,0.023479252321112254,0.021718086977608797,0.4698494946602783,0.1361081683544176,27.182380981434708,0.5436476196286941,0.5436476196286941,0.2378572790527858,1.0,0.8810713604736071,1.0,0,0,0.02809906005859375,,
