model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,diversification,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,50,2025-Q2,2024-03-28,2025-03-31,2025-04-01,2025-06-30,468,0,0.9,252,0.014991231314866318,0.019951447701058944,5.090727778469659,1.8791533640200992,-0.005683058380520745,0.13414989350806872,0.1056870884530492,0.028462805055019524,0.48137831545570564,0.1354090150801404,26.36758059025181,0.5273516118050362,0.5273516118050362,0.20217954897923454,1.0,0.8989102255103827,1.0,0,0,0.019322633743286133,,
