model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,diversification,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,50,2024-Q2,2023-03-29,2024-03-28,2024-04-01,2024-06-30,468,0,0.9,252,0.01692789116987105,0.02661541282462489,1.438126692747674,2.0279398803119895,-0.010096441971729986,0.049394992388023695,0.039230328961985084,0.010164663426038612,0.5382750091683965,0.12582519795404049,29.82333853216048,0.5964667706432096,0.5964667706432096,0.2725717233377272,1.0,0.8637141383311364,1.0,0,0,0.023598670959472656,,
