model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,diversification,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,50,2023-Q3,2022-06-30,2023-06-30,2023-07-01,2023-09-30,468,0,0.9,252,0.01893335162932494,0.02220034227930354,2.391581172149408,-0.8458551849641915,-0.00853516298386936,-0.023564008261719893,-0.03647555543559822,0.012911547173878324,0.5660662140291983,0.1719118559999881,29.61289091228766,0.5922578182457532,0.5922578182457532,0.23064272676794068,1.0,0.8846786366160296,1.0,0,0,0.028306007385253906,,
