asset,sector,weight,benchmark_weight,active_weight
MSFT,Information Technology,0.0785369742807337,0.04961840689868486,0.028918567382048836
AAPL,Information Technology,0.06436592188713833,0.06177318549949132,0.00259273638764701
NVDA,Information Technology,0.061818783317927437,0.07057796756607256,-0.008759184248145119
AMZN,Consumer Discretionary,0.060448378297667124,0.03734713254123592,0.023101245756431202
CAT,Industrials,0.03792994591973607,0.005201689803345172,0.0327282561163909
LIN,Materials,0.03718013801102205,0.003666853769792591,0.033513284241229464
KO,Consumer Staples,0.034080082934092995,0.005409802456652158,0.028670280477440836
GS,Financials,0.03286902777307371,0.004021769884052774,0.028847257889020938
HD,Consumer Discretionary,0.03253655384253834,0.0058165635261216405,0.0267199903164167
BAC,Financials,0.03137291828822045,0.0057982785536291265,0.02557463973459132
AVGO,Information Technology,0.030272667741576203,0.025576139909599796,0.004696527831976407
GOOGL,Communication Services,0.029845749707122775,0.058942308229951924,-0.02909655852282915
META,Communication Services,0.028891967518367267,0.02662832472229429,0.002263642796072978
V,Financials,0.02623590524351803,0.00998854721668318,0.01624735802683485
CSCO,Information Technology,0.02614180397865935,0.0050721854679926515,0.021069618510666698
MCD,Consumer Discretionary,0.022935813811490093,0.0038215980322158574,0.019114215779274236
LLY,Health Care,0.02263696295824675,0.014469258249168258,0.008167704709078492
TSLA,Consumer Discretionary,0.02214453844105254,0.024302002073289353,-0.0021574636322368133
XOM,Energy,0.0210125851911086,0.01028522026685003,0.010727364924258572
JNJ,Health Care,0.020664908680421947,0.00945730679596423,0.011207601884457716
AXP,Financials,0.019767691996343224,0.0033847485732623785,0.016382943423080845
COST,Consumer Staples,0.019259007870612146,0.007233522387080486,0.012025485483531662
RTX,Industrials,0.019004950563707657,0.004596237524576271,0.014408713039131386
PEP,Consumer Staples,0.017583357250823457,0.0035586133441765596,0.014024743906646897
ABT,Health Care,0.01738809885901715,0.003107826427984725,0.014280272431032425
UNH,Health Care,0.01643708632994987,0.0042448202841736645,0.012192266045776206
IBM,Information Technology,0.015923787649205583,0.003963703609106348,0.011960084040099236
CVX,Energy,0.013387317384337516,0.006199265759099422,0.007188051625238094
VZ,Communication Services,0.012383760280152523,0.0035196469835239047,0.008864113296628619
T,Communication Services,0.010560636538147497,0.0033145130000037885,0.0072461235381437086
ORCL,Information Technology,0.010428805469367862,0.007176498927389426,0.003252306541978436
AMAT,Information Technology,0.009972765011628693,0.004207043840184544,0.0057657211714441485
PG,Consumer Staples,0.009763102044245641,0.005860294367656337,0.003902807676589304
MRK,Health Care,0.009449271466818404,0.004673288172346779,0.004775983294471625
GE,Industrials,0.00908031322337108,0.005563657691655872,0.003516655531715208
WFC,Financials,0.00830686959917195,0.0041209873767488235,0.004185882222423126
AMD,Information Technology,0.007878335893272938,0.005121847438304723,0.0027564884549682155
NFLX,Communication Services,0.007457594548115978,0.0068567207927700225,0.0006008737553459551
LRCX,Information Technology,0.006503065814305712,0.00408702085923128,0.002416044955074432
AMGN,Health Care,0.006368824174668299,0.003251825066269798,0.003116999108398501
MU,Information Technology,0.005884433110400112,0.006803571716713028,-0.0009191386063129156
MA,Financials,0.0055580379931708225,0.007609662827425506,-0.0020516248342546837
INTC,Information Technology,0.005062231024726367,0.003540584863048471,0.001521646161677896
MS,Financials,0.004717151825506911,0.004154308252813058,0.0005628435726938536
TMUS,Communication Services,0.0033563220471173674,0.004045607266060904,-0.0006892852189435365
ABBV,Health Care,0.003271514650645057,0.006641917432505299,-0.0033704027818602417
JPM,Financials,0.0029234388177623825,0.01274497405643428,-0.009821535238671898
PM,Consumer Staples,0.00019235256193266516,0.004319477725761815,-0.00412712516382915
WMT,Consumer Staples,0.00010554145080413745,0.016112707276085197,-0.01600716582528106
GOOG,Communication Services,0.00010270672695722397,0.05890675997111091,-0.058804053244153685
