date,portfolio_return,benchmark_return,active_return,portfolio_cum_return,benchmark_cum_return,active_cum_return
2025-01-02,-0.0014479963753520667,-0.0022238866412221947,0.000775890265870128,-0.0014479963753520897,-0.0022238866412221947,0.000775890265870128
2025-01-03,0.009854840682285856,0.01259602672149196,-0.0027411860392061033,0.008392574533346187,0.010344127944711401,-0.0019652957733359753
2025-01-06,0.0037424206088651183,0.005538045085450305,-0.0017956244765851867,0.012166403686106442,0.015939459277089174,-0.003760920249921162
2025-01-07,-0.00709710852592047,-0.01110391288210788,0.00400680435618741,0.004982948872855442,0.004658556027780536,0.00024588410626624844
2025-01-08,0.0010576237705527307,0.001560360190925314,-0.0005027364203725833,0.006045842728583439,0.006226185244078808,-0.0002568523141063348
2025-01-10,-0.01534998324298443,-0.01541164380306681,6.166056008237962e-05,-0.009396944098974402,-0.009281414308221603,-0.0001951917540239552
2025-01-13,0.0017368412815928908,0.0015754440882007614,0.00016139719339212932,-0.007676423817813527,-0.007720592569322893,-3.379456063182587e-05
2025-01-14,0.0008771456722734798,0.0011462798112440442,-0.0002691341389705644,-0.006806011487470509,-0.0065831627174719465,-0.0003029286996023903
2025-01-15,0.01579956941911436,0.018312792279639112,-0.002513222860524751,0.008886025880680437,0.011609073470778997,-0.0028161515601271415
2025-01-16,-0.0010937489662111981,-0.0021126894641922966,0.0010189404979810985,0.007782557832848536,0.009471857639375969,-0.001797211062146043
2025-01-17,0.008101661726129156,0.009991058969353706,-0.0018893972432245491,0.015947271209903358,0.019557550496954068,-0.003686608305370592
2025-01-21,0.009857452068537146,0.008768227105582893,0.0010892249629542525,0.025961922740016075,0.028497262646923094,-0.0025973833424163396
2025-01-22,0.005303314268456461,0.006137941522227575,-0.0008346272537711136,0.03140292124377608,0.03481011870082096,-0.0034320105961874532
2025-01-23,0.0005024587780376245,0.00531348622041139,-0.004811027442373765,0.031921158695248586,0.04030856800728011,-0.008243038038561218
2025-01-24,-0.0014374016030206714,-0.002855132319398823,0.0014177307163781518,0.030437873567549012,0.03733834939261493,-0.006825307322183066
2025-01-27,-0.01050513394474541,-0.014580715690809543,0.004075581746064132,0.019612985683983286,0.022213213844947566,-0.0027497255761189335
2025-01-28,0.005718009216124941,0.009217869449967608,-0.003499860233842667,0.025443142133004804,0.03163584180020207,-0.006249585809961601
2025-01-29,-0.0013082136989652302,-0.004678895760321544,0.003370682061356314,0.024101643366956305,0.02680892523380729,-0.0028789037486052866
2025-01-30,0.0068732774088913345,0.005275414405311762,0.0015978630035795721,0.03114057805671888,0.03222576782948838,-0.0012810407450257145
2025-01-31,-0.003183214258498513,-0.005046825754019935,0.0018636114955214215,0.027858236666132408,0.027016304240443434,0.000582570750495707
2025-02-03,-0.005883408142118752,-0.007608597684666707,0.0017251895425479547,0.021810927147587034,0.019202150365884574,0.0023077602930436617
2025-02-04,0.006630391363690382,0.007224881828679752,-0.0005944904649893704,0.028585933494270854,0.026565765461814328,0.0017132698280542913
2025-02-05,0.004860848191922693,0.003908672930614365,0.0009521752613083278,0.0335857335693337,0.030578275280770395,0.002665445089362619
2025-02-06,0.00228772603831481,0.003644298722618622,-0.0013565726843038119,0.03595029456485088,0.0343340103729346,0.0013088724050588072
2025-02-07,-0.009184234242847991,-0.009464770111542897,0.0002805358686949061,0.026435884395619835,0.02454427674620452,0.0015894082737537133
2025-02-10,0.008764499154306759,0.006712541085862833,0.0020519580684439254,0.035432080836355295,0.031421572298149014,0.0036413663421976388
2025-02-11,2.7575741691837056e-05,0.00033958278885926063,-0.00031200704716742355,0.03546063364395602,0.03177182531215972,0.003329359295030215
2025-02-12,-0.003556022194241314,-0.0027238667143857365,-0.0008321554798555774,0.03177851264945497,0.02896141638035088,0.002497203815174638
2025-02-13,0.010331109199442537,0.010426292122230674,-9.518292278813678e-05,0.04243792913327482,0.03968966869003654,0.002402020892386501
2025-02-14,-0.0012645913360441667,-7.194380749464546e-05,-0.0011926475285495212,0.04111967115972903,0.03961486945665804,0.0012093733638369798
2025-02-18,0.001982491908343332,0.0024449877750611915,-0.00046249586671785964,0.043183682483420194,0.04215671510325136,0.0007468774971191201
2025-02-19,0.002547344419994215,0.0023769693899173827,0.00017037503007683247,0.04584103061602329,0.044633889714548625,0.0009172525271959526
2025-02-20,-0.0016745689456140076,-0.0043341850761716705,0.002659616130557663,0.04408969770410476,0.04010625309968474,0.0035768686577536154
2025-02-21,-0.015213769129125565,-0.01706412670256352,0.0018503575734379555,0.02820515809313595,0.02235774821266312,0.005427226231191571
2025-02-24,-0.0017796973344541681,-0.00496910650440241,0.0031894091699482415,0.026375264114005592,0.017277543676193385,0.008616635401139813
2025-02-25,-0.004705130925501879,-0.004679730915472358,-2.540001002952156e-05,0.021546034117652768,0.012516958505436104,0.008591235391110293
2025-02-26,-0.000784983630947216,0.00013602428004699796,-0.0009210079109942139,0.020744137202611368,0.012654685395752097,0.007670227480116079
2025-02-27,-0.012451566022312316,-0.015864553655509872,0.003412987633197556,0.008034274186344836,-0.003410629195212289,0.011083215113313635
2025-02-28,0.015600672427681947,0.01585414463498891,-0.00025347220730696264,0.023760286693802257,0.012389442831219455,0.010829742906006672
2025-03-03,-0.01596326181387525,-0.0175967394669998,0.0016334776531245487,0.007417733202661259,-0.005425310433422648,0.012463220559131221
2025-03-04,-0.011425652269706717,-0.012234826602200433,0.0008091743324937159,-0.004092671507248569,-0.017593759303207057,0.013272394891624937
2025-03-05,0.012566845990052913,0.011159277893187936,0.0014075680968649775,0.008422742510284964,-0.006630815059269435,0.014679962988489914
2025-03-06,-0.015344808773221592,-0.017819007085749905,0.0024741983125283126,-0.007051311636103064,-0.0243316676044939,0.017154161301018225
2025-03-07,0.007335814967142161,0.00552061780274804,0.0018151971643941209,0.00023277621360096035,-0.01894537563909382,0.018969358465412346
2025-03-10,-0.0238961558137002,-0.0269730913054258,0.0030769354917256006,-0.02366894205676917,-0.04540745159759074,0.022046293957137947
2025-03-11,-0.008877683436533822,-0.007567865323653167,-0.0013098181128806553,-0.032336500118445355,-0.052631679442863066,0.020736475844257293
2025-03-12,0.003478585006024152,0.004886869929446425,-0.0014082849234222728,-0.02897040037688048,-0.048002013685022216,0.01932819092083502
2025-03-13,-0.012167228418914766,-0.013890984206835322,0.0017237557879205556,-0.04078513931702232,-0.06122620267786261,0.021051946708755577
2025-03-14,0.019860160567979675,0.021265869083087807,-0.0014057085151081318,-0.021734978164666185,-0.04126236200537681,0.019646238193647445
2025-03-17,0.008151384436262772,0.006416130719105961,0.0017352537171568105,-0.01376076389113734,-0.035110975994676386,0.021381491910804254
2025-03-18,-0.009757191877650027,-0.010653512117636543,0.0008963202399865158,-0.023383689355118475,-0.045390432904091615,0.02227781215079077
2025-03-19,0.010231523627625827,0.010798495567894584,-0.0005669719402687564,-0.013391416497630648,-0.0350820857247367,0.02171084021052201
2025-03-20,-0.002563774051941942,-0.0021848931523151816,-0.0003788808996267605,-0.01592085798343723,-0.037190328268182915,0.02133195931089525
2025-03-21,0.0008106688632267532,0.0008246534476661349,-1.3984584439381744e-05,-0.015123095664053454,-0.036396343952943,0.02131797472645587
2025-03-24,0.01724061638692305,0.017646000146633645,-0.00040538375971059526,0.0018567892319427681,-0.01939259369703994,0.020912590966745276
2025-03-25,0.0018285739882922694,0.0015743334544251475,0.00025424053386712193,0.00368875849672623,-0.017848790651640134,0.0211668315006124
2025-03-26,-0.009549842079525132,-0.011156934922627149,0.0016070928431020162,-0.0058963106439121615,-0.0288065877785193,0.022773924343714416
2025-03-27,-0.0021617155520617065,-0.003306980860763864,0.0011452653087021575,-0.00804528004955507,-0.03201830580483567,0.023919189652416573
2025-03-28,-0.019002043167236266,-0.01973722070834405,0.0007351775411077836,-0.026894446457997212,-0.0511235741448024,0.024654367193524356
2025-03-31,0.005333763308866009,0.005538521570653376,-0.00020475826178736715,-0.021704131760861167,-0.04586820159231886,0.02444960893173699
