model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
Stratified,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.02022327471771607,0.020310600093455138,,3.4720648833483314,-0.008023468759183139,0.10259138178396676,0.0829992916950808,0.01959209008888596,0.5218333994171944,0.17134027351019257,34.35400372456043,0.6870800744912086,0.19335626571194353,1.0,0.9033218671440282,1.0,0,0,0.09128069877624512,,
Stratified_sector,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.02739567344259744,0.028133340938543246,,3.56525441083745,-0.011318049356403972,0.10784708783814456,0.0829992916950808,0.02484779614306376,0.5091295665405373,0.04734297824080392,29.882614160888,0.59765228321776,0.21180657485472937,1.0,0.8940967125726353,1.0,0,0,0.1090543270111084,,
MarketCap,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.02110712075443058,0.02092734170739317,,3.763458667010834,-0.0036943393620833265,0.11051426455719948,0.0829992916950808,0.02751497286211868,0.5214366606369816,0.16908373686937503,31.393558534791644,0.6278711706958329,0.18413605883517206,1.0,0.9079319705824139,1.0,0,0,0.049057722091674805,,
MarketCap_sector,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.023202824589036098,0.024313748499569236,,3.664666724053474,-0.0037496521095402857,0.11056754969033711,0.0829992916950808,0.027568257995256307,0.5218990315081007,0.0571591566220591,29.109794568262085,0.5821958913652417,0.13214395007962507,1.0,0.9339280249601875,1.0,0,0,0.09000349044799805,,
Contribution,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.04058407054461483,0.039863702432357935,,3.255624276555917,-0.011995187585535885,0.10897569115403094,0.0829992916950808,0.02597639945895014,0.7761499467839696,0.4083548198811361,10.105235371691272,0.20210470743382544,0.3353974725115191,0.9,0.8323012637442404,0.9,5,5,0.07634091377258301,,
Contribution_sector,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.06758735253829873,0.06647302585858515,,2.449110902897785,-0.020834608954057608,0.08603983234088952,0.0829992916950808,0.0030405406458087203,0.793303906234939,0.1142494302804246,10.72958927332988,0.2145917854665976,0.3285885774610774,0.9,0.8357057112694612,0.9,5,5,0.09004330635070801,,
LASSO,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.012488485428167852,0.020959762542504257,,2.9890143784516683,-0.006218388817750678,0.09078200360888489,0.0829992916950808,0.007782711913804086,0.6288330386764818,0.14855897535245527,33.75728726218814,0.6751457452437628,0.9109016259090883,0.58,0.5445491870454559,0.58,21,21,1.2287635803222656,,
LASSO_sector,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.01505900339447883,0.02516637254559082,,2.9263589642450674,-0.007660503526249027,0.09177146054603558,0.0829992916950808,0.008772168850954776,0.627654568787815,0.053184515890981464,30.068921688770658,0.6013784337754131,0.9455154707499056,0.58,0.5272422646250472,0.58,21,21,1.3190662860870361,,
MIQP_Gurobi,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.013656425995132688,0.02012589447046422,,3.244720408662935,-0.004013563303782459,0.09687178315248168,0.0829992916950808,0.013872491457400882,0.5866320160679939,0.15430417431850865,39.18063886888179,0.7836127773776359,1.0045586947701426,0.44,0.4977206526149287,0.44,28,28,2.0554001331329346,0.004239645666170849,True
Layered,50,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.015005020520060416,0.024979238275229756,,3.420673299011755,-0.006209881238932936,0.10517621669292865,0.0829992916950808,0.022176924997847847,0.6213320088488977,0.05842912734715201,33.18835210877513,0.6637670421755025,0.8304824910076726,0.6,0.5847587544961637,0.6,20,20,5.049367189407349,0.004888825208504048,True
Stratified,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.015388495024672382,0.017595381376944705,,3.5049764597366084,-0.0038715221487838365,0.1036505518204589,0.0829992916950808,0.0206512601253781,0.4793126195097418,0.15594670719700932,42.28183939573772,0.5637578586098363,0.19608441701204157,1.0,0.9019577914939793,1.0,0,0,0.1878194808959961,,
Stratified_sector,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.01807965342102579,0.021075938481783792,,3.491088996284916,-0.00514208816841508,0.10437597918767572,0.0829992916950808,0.021376687492594915,0.4839586343377746,0.04734297489375233,38.73844512112267,0.5165126016149689,0.18654731054435444,1.0,0.9067263447278228,1.0,0,0,0.2705507278442383,,
MarketCap,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.014890319267841002,0.017035804453538767,,3.223574725560307,-0.0046843258119797435,0.09313543620279674,0.0829992916950808,0.010136144507715938,0.48078054260279796,0.12169620228595336,43.23779953836137,0.5765039938448183,0.2213918644969683,1.0,0.8893040677515158,1.0,0,0,0.12477922439575195,,
MarketCap_sector,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.016454492109468737,0.018496743808357106,,3.102737213085919,-0.004011987128131321,0.09090021110053259,0.0829992916950808,0.00790091940545179,0.4931468737532376,0.04734297942441882,42.103254650661384,0.5613767286754852,0.17760689739472243,1.0,0.9111965513026388,1.0,0,0,0.21495366096496582,,
Contribution,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.03491501251596559,0.036003910408560214,,2.8190656003469936,-0.013636292032544349,0.08963734506772947,0.0829992916950808,0.006638053372648667,0.7624702928423143,0.397580544580731,13.26522100027898,0.1768696133370531,0.5413240218781217,0.8933333333333333,0.7293379890609392,0.8933333333333333,8,8,0.1384592056274414,,
Contribution_sector,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.05622104786407961,0.06166438101231574,,1.9286365882278294,-0.03599134060329536,0.06512041936576662,0.0829992916950808,-0.017878872329314177,0.773046229434141,0.11424943028042472,14.008946671398665,0.18678595561864886,0.8059110843251363,0.8933333333333333,0.5970444578374319,0.8933333333333333,8,8,0.25664305686950684,,
LASSO,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.00868759246070303,0.018254027809229852,,2.7893888318472544,-0.004752975424756094,0.08382958295287835,0.0829992916950808,0.0008302912577975441,0.5945776519699106,0.15762878910866804,43.70528585562881,0.5827371447417174,0.7087301294634287,0.64,0.6456349352682856,0.64,27,27,1.8262803554534912,,
LASSO_sector,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.011668613653425773,0.02120182809894864,,2.825408972524679,-0.007982071568627569,0.0868956955975031,0.0829992916950808,0.0038964039024222963,0.5877719285836789,0.05318448911464334,38.943683703322584,0.5192491160443011,0.722814554057695,0.64,0.6385927229711525,0.64,27,27,1.5063130855560303,,
MIQP_Gurobi,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.011137611466086947,0.01766343600787296,,2.9460443863631482,-0.003062924814307656,0.08939400947438059,0.0829992916950808,0.006394717779299786,0.5663505786525889,0.13134279951956637,50.399130812384676,0.6719884108317957,0.5982564041024383,0.8266666666666667,0.7008717979487809,0.8266666666666667,13,13,1.5691986083984375,0.0025677519935973247,True
Layered,75,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.014604940422435896,0.019316617712016378,,3.1275021225454194,-0.006925358844745842,0.09404741418641782,0.0829992916950808,0.01104812249133702,0.6070685010339498,0.05432343702477278,36.783539622274304,0.4904471949636574,0.8910937513807444,0.48,0.5544531243096278,0.48,39,39,3.478567123413086,0.0048141810101874575,True
Stratified,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.011932539321949199,0.016285406054780856,,3.400009206854148,-0.0032695266731026743,0.09957844348832667,0.0829992916950808,0.016579151793245872,0.4430979549959953,0.16315500810414807,50.30819750313638,0.5030819750313638,0.18148800978217022,1.0,0.9092559951089149,1.0,0,0,0.2705097198486328,,
Stratified_sector,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.014345001993185391,0.01799162190123289,,3.2391563260735543,-0.003934298965502887,0.09666843068984621,0.0829992916950808,0.013669138994765406,0.46962683139396344,0.053184211165725664,45.25439019171733,0.45254390191717325,0.18377886268443971,1.0,0.9081105686577802,1.0,0,0,0.35396695137023926,,
MarketCap,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.011768787830392173,0.015776117876907452,,3.483911671154767,-0.002311854944372439,0.1031095930205237,0.0829992916950808,0.020110301325442892,0.4217063294261554,0.1257992253017472,55.36121923871559,0.5536121923871559,0.22974453911486178,1.0,0.8851277304425691,1.0,0,0,0.20776033401489258,,
MarketCap_sector,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.01335724341814052,0.017702010842710707,,3.324030126228387,-0.003681407928003792,0.1000432239043254,0.0829992916950808,0.017043932209244606,0.44340540544131113,0.05234294963740299,51.472866157956624,0.5147286615795662,0.2377657140513058,1.0,0.8811171429743471,1.0,0,0,0.2846243381500244,,
Contribution,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.031818130002718006,0.031766718597427426,,2.5888689564512126,-0.017647178731681493,0.079608108927949,0.0829992916950808,-0.003391182767131795,0.7421908397807084,0.3396130947937295,17.95358362235427,0.1795358362235427,0.3585254720957354,0.94,0.8207372639521323,0.94,6,6,0.18006610870361328,,
Contribution_sector,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.04161575029140521,0.043325271917020486,,1.4513720087364366,-0.03965935980576033,0.04558056222245632,0.0829992916950808,-0.03741872947262448,0.7580801312806106,0.07752393080673828,18.25434301031573,0.1825434301031573,0.5148022126616643,0.94,0.7425988936691679,0.94,6,6,0.27793264389038086,,
LASSO,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.007317427061108826,0.016126716060769708,,2.935064565775652,-0.0032962654183393723,0.08680011545199262,0.0829992916950808,0.0038008237569118197,0.5569440812729174,0.14643030861395653,50.050358213417574,0.5005035821341758,0.7395349883595952,0.57,0.6302325058202024,0.57,43,43,1.5760211944580078,,
LASSO_sector,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.010313605443838502,0.01979102323385525,,2.8827397495252662,-0.006253307591268607,0.08798672970062027,0.0829992916950808,0.0049874380055394685,0.5537950936545339,0.049614845784176735,43.88007368916218,0.4388007368916218,0.7730036137985723,0.57,0.6134981931007139,0.57,43,43,1.6875088214874268,,
MIQP_Gurobi,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.013774023318775943,0.016644639885422568,,3.0892846127266567,-0.006580618156671424,0.09147533052607959,0.0829992916950808,0.008476038830998789,0.5836916913863726,0.18143242964413175,43.51507628681627,0.4351507628681627,0.48592015652475173,0.8,0.7570399217376241,0.8,20,20,1.0564756393432617,0.0043370050068666675,True
Layered,100,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.014819630690708706,0.021959035550349337,,2.8250235351966952,-0.014666546520643142,0.08241908632926709,0.0829992916950808,-0.000580205365813713,0.5856764052731948,0.053687616451490665,38.595208649668216,0.38595208649668217,0.5951882436496961,0.79,0.7024058781751519,0.79,21,21,2.2220451831817627,0.004667891378304457,True
Stratified,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.009948492137619998,0.013455157769998432,,3.310372718436228,-0.0028645265844907224,0.09586114864220074,0.0829992916950808,0.012861856947119943,0.4437013433264827,0.16405387100203414,53.330094485587765,0.4266407558847021,0.23403898312160074,1.0,0.8829805084391996,1.0,0,0,0.2081317901611328,,
Stratified_sector,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.012437818439220906,0.016297892924092117,,3.1414135902586864,-0.004037936949680567,0.0925180800022305,0.0829992916950808,0.009518788307149695,0.44892484349288286,0.05318451380022127,51.14677286668363,0.409174182933469,0.2192393341242406,1.0,0.8903803329378797,1.0,0,0,0.3467271327972412,,
MarketCap,125,2023-Q2,2021-04-01,2023-03-31,2023-04-01,2023-06-30,459,0,0.9,504,0.01008022954390077,0.01342779970392179,,3.427112677709158,-0.0022289477626882843,0.10120813807461038,0.0829992916950808,0.018208846379529575,0.4135439597405298,0.13901645429291884,60.56247356731928,0.48449978853855424,0.23290352023645605,1.0,0.883548239881772,1.0,0,0,0.21483612060546875,,
