model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MarketCap,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.015103991002234822,0.023228855749948,,2.0964657072378574,-0.005953105468109428,0.07673753596039101,0.055306493399885026,0.021431042560505986,0.4787047923092198,0.12200663138761306,41.40946709277599,0.5521262279036798,0.21670257600130044,1.0,0.8916487119993498,1.0,0,0,0.46521830558776855,,
MarketCap_sector,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.0167128825878325,0.023096522843389224,,2.1286472989510274,-0.00521620935251205,0.07833145193343816,0.055306493399885026,0.02302495853355313,0.4714183746011578,0.04233339923074949,40.53079253367665,0.5404105671156887,0.242313647977707,1.0,0.8788431760111465,1.0,0,0,0.7153201103210449,,
Contribution,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.03323121037669874,0.04670540373414816,,1.5414320833255857,-0.02070139338307305,0.05945030263564388,0.055306493399885026,0.004143809235758855,0.7170331495300012,0.3505455339484297,15.78473538913822,0.21046313852184292,0.5952300792868749,0.8133333333333334,0.7023849603565626,0.8133333333333334,14,14,0.4650990962982178,,
Contribution_sector,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.053241795621422006,0.056892940744576924,,1.0756350519949467,-0.037754088860684126,0.044460393042997204,0.055306493399885026,-0.010846100356887822,0.7892350985079983,0.11424943028042467,12.941752537188576,0.17255670049584768,0.7307816079718391,0.8133333333333334,0.6346091960140805,0.8133333333333334,14,14,0.6669752597808838,,
LASSO,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010566605054942372,0.029515315367494185,,2.216648397353856,-0.006922325103717628,0.08192022904986085,0.055306493399885026,0.026613735649975823,0.5620077968808013,0.1291273671387422,43.45255145920312,0.5793673527893749,0.871807113282767,0.48,0.5640964433586164,0.48,39,39,5.22913122177124,,
LASSO_sector,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.012538594574156157,0.028263913933356328,,2.2485086694704655,-0.006966393892162009,0.08300226934985178,0.055306493399885026,0.02769577594996675,0.5552204208992506,0.04905116194748913,42.24364438122004,0.5632485917496005,0.950254267447229,0.48,0.5248728662763855,0.48,39,39,5.67335844039917,,
MIQP_Gurobi,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.012149486173374907,0.030074194956138386,,2.4187973376624776,-0.009412236341010606,0.08720209923142797,0.055306493399885026,0.03189560583154294,0.5280091984481522,0.11995572722043449,45.57829778859201,0.6077106371812268,0.7560370972535594,0.68,0.6219814513732203,0.68,24,24,3.6321940422058105,0.0023988399657175457,True
Layered,75,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01434269908005509,0.026686155371554617,,2.241171602936094,-0.008038508586016093,0.08235075970443884,0.055306493399885026,0.02704426630455381,0.5618436577072694,0.05627945827184795,39.76957726830208,0.5302610302440277,0.9339503427331068,0.49333333333333335,0.5330248286334466,0.49333333333333335,38,38,14.215084075927734,0.004293040285573771,True
Stratified,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.013394657799516037,0.025379070254331906,,2.4002908836109733,-0.003162860234633729,0.08798625923568637,0.055306493399885026,0.032679765835801344,0.4651885142474299,0.12087847914560815,45.789224402923566,0.4578922440292357,0.26296123852210596,1.0,0.8685193807389471,1.0,0,0,0.5815732479095459,,
Stratified_sector,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.014956285339588623,0.02532257528405821,,2.480857744533328,-0.003678125764355409,0.09137938816313995,0.055306493399885026,0.036072894763254926,0.4733929024668721,0.047342970153246816,42.86190780458959,0.42861907804589594,0.24549166348495163,1.0,0.8772541682575242,1.0,0,0,0.8681607246398926,,
MarketCap,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01318904764600696,0.022942870774111015,,2.1624766656231813,-0.004404016948556126,0.07979654197586195,0.055306493399885026,0.02449004857597692,0.4561973187486169,0.11180593050178471,49.35911278016911,0.4935911278016911,0.3135338749839301,1.0,0.843233062508035,1.0,0,0,0.5138683319091797,,
MarketCap_sector,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.014737892203710924,0.021864539201782125,,2.2154976704733396,-0.0037146005335623004,0.08206871783659375,0.055306493399885026,0.026762224436708726,0.4668611619817724,0.05171918476471332,47.648860022371224,0.47648860022371226,0.2697382951632253,1.0,0.8651308524183874,1.0,0,0,0.8752470016479492,,
Contribution,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.031341350884932936,0.04562055090384094,,1.6874803632448185,-0.020186928937603123,0.0642297811881174,0.055306493399885026,0.00892328778823237,0.7042959656475898,0.3223235987904711,19.109672026332653,0.19109672026332652,0.5583103131444398,0.88,0.7208448434277801,0.88,12,12,0.5682015419006348,,
Contribution_sector,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.04979372440725779,0.053351183865292924,,0.9347405754329471,-0.037011902879141544,0.036625444733317414,0.055306493399885026,-0.018681048666567612,0.7699214016071626,0.11424943028042477,14.956239817047063,0.14956239817047062,0.7798655317186283,0.88,0.6100672341406859,0.88,12,12,0.9441616535186768,,
LASSO,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.009575248667613294,0.02639470441719691,,2.1009220457905213,-0.006620145185214841,0.07753375419732644,0.055306493399885026,0.022227260797441417,0.5255973549612915,0.12853306672702403,48.639579857401614,0.48639579857401616,0.7988625120194374,0.52,0.6005687439902814,0.52,48,48,5.611451625823975,,
LASSO_sector,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.011945376543143614,0.02436034961411997,,2.19077346699099,-0.005990755909307546,0.08067436204705047,0.055306493399885026,0.025367868647165448,0.5214536683035036,0.04734295325319291,46.07405967177704,0.46074059671777046,0.7712012694404347,0.52,0.6143993652797827,0.52,48,48,5.964770555496216,,
MIQP_Gurobi,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010592507037783269,0.02852924482510506,,2.3055491166285598,-0.008236440004782134,0.08257515871734333,0.055306493399885026,0.027268665317458307,0.518513170100102,0.1258522646398887,48.9095398262642,0.48909539826264203,0.9346705413586072,0.49,0.5326647293206964,0.49,51,51,3.6986191272735596,0.0007868660427855705,True
Layered,100,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.014749717883181305,0.02282509868953923,,2.0302033119642333,-0.0063518274532825495,0.07492165490943825,0.055306493399885026,0.019615161509553225,0.5336091484720991,0.05230034210552982,43.28650089582937,0.4328650089582937,0.769060489308785,0.62,0.6154697553456074,0.62,38,38,8.154093503952026,0.004766668769716914,True
Stratified,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01213589527324935,0.023499892108323095,,2.287680390689317,-0.003935883826996989,0.08391515728113252,0.055306493399885026,0.028608663881247498,0.4411623175475361,0.11569670724741518,52.188381349929436,0.4175070507994355,0.3046529233595856,1.0,0.8476735383202072,1.0,0,0,0.7287018299102783,,
Stratified_sector,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.013727024760262817,0.02332661528399477,,2.3369734081084497,-0.004909300820562231,0.0858678292844759,0.055306493399885026,0.030561335884590868,0.4549145099555152,0.048893802691244416,48.79148417789181,0.39033187342313447,0.3115915473242062,1.0,0.8442042263378969,1.0,0,0,1.0796358585357666,,
MarketCap,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01203158657419333,0.022106008230457237,,2.1772021863317916,-0.0047295045714899776,0.07989364132043963,0.055306493399885026,0.02458714792055461,0.4386179488345856,0.11738186896471386,54.78797426405989,0.4383037941124791,0.3198709089773641,1.0,0.8400645455113179,1.0,0,0,0.8233695030212402,,
MarketCap_sector,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.013702570091553712,0.02176070152347234,,2.2559144796665276,-0.0046238056307115576,0.08344962752903928,0.055306493399885026,0.028143134129154257,0.45215798634124016,0.05048778652259405,52.41522558357256,0.41932180466858043,0.30807534246219515,1.0,0.8459623287689024,1.0,0,0,1.1911935806274414,,
Contribution,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.028730915914675234,0.039898637624122886,,1.7578021918131348,-0.01711457675290609,0.06562372538123395,0.055306493399885026,0.010317231981348929,0.695688969319854,0.29382756166939905,22.246566934348966,0.17797253547479172,0.5108840778098277,0.896,0.7445579610950861,0.896,13,13,0.7268013954162598,,
Contribution_sector,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.03697123983646382,0.03772776797958041,,1.2839000264920286,-0.021727843751392414,0.0490762529421469,0.055306493399885026,-0.006230240457738123,0.7004358273320079,0.07414882421123972,23.030786769576753,0.18424629415661403,0.7870416722139909,0.896,0.6064791638930045,0.896,13,13,1.1036055088043213,,
LASSO,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.009158333713097815,0.027162129508497744,,2.1365388063200634,-0.006050219188866881,0.07705700984388986,0.055306493399885026,0.02175051644400483,0.5067511907521242,0.11658249798162071,50.825705791682395,0.40660564633345914,0.790773166093216,0.544,0.604613416953392,0.544,57,57,6.722754955291748,,
LASSO_sector,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010974329842633988,0.026065851089365086,,2.1768809389159953,-0.005529743159169827,0.07886469105642258,0.055306493399885026,0.02355819765653755,0.5086756123549563,0.04783775726426904,48.82375285781591,0.3905900228625273,0.8402906529910183,0.544,0.5798546735044908,0.544,57,57,6.800313949584961,,
MIQP_Gurobi,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.013173216456059499,0.02910850293917977,,2.2530002427542155,-0.00879129231167173,0.0806343034779029,0.055306493399885026,0.025327810078017876,0.5321484706414713,0.12621794626691235,45.73164185109274,0.36585313480874193,0.8014436105525511,0.704,0.5992781947237245,0.704,37,37,3.1523325443267822,0.0038721493173114662,True
Layered,125,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.013143828735296579,0.026817767228571293,,2.2189330376411243,-0.0064544817430438155,0.07992832709865705,0.055306493399885026,0.024621833698772022,0.52198224310954,0.049999923855979594,46.6024584139433,0.3728196673115464,0.8140054488202824,0.64,0.5929972755898588,0.64,45,45,6.180480480194092,0.0032426767440699865,True
Stratified,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010978509911255431,0.024409884851419046,,2.396906974900078,-0.004516219548523798,0.0882151194168801,0.055306493399885026,0.03290862601699507,0.4288079844384127,0.11538780672864772,54.31433544274396,0.3620955696182931,0.3551988951356248,1.0,0.8224005524321876,1.0,0,0,0.9027044773101807,,
Stratified_sector,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.012635956700311151,0.024000231173849647,,2.4585334315354106,-0.0050565690754756955,0.09082912128569953,0.055306493399885026,0.035522627885814506,0.4437900273027472,0.047342977156475244,51.20195983168244,0.34134639887788293,0.35127336227313316,1.0,0.8243633188634334,1.0,0,0,1.3954153060913086,,
MarketCap,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.011142437423217933,0.023289293552112348,,2.295873119601294,-0.006189636441662169,0.08489607500028584,0.055306493399885026,0.029589581600400816,0.42210853849019003,0.12151119114117734,55.8122023132429,0.37208134875495263,0.3564794908263895,1.0,0.8217602545868052,1.0,0,0,0.9305689334869385,,
MarketCap_sector,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01291852885438312,0.022862405865301225,,2.4076590763601162,-0.006047846922945042,0.08914227872434699,0.055306493399885026,0.033835785324461964,0.4293567648509968,0.04731532941916386,53.12882274003814,0.35419215160025425,0.35111192241755695,1.0,0.8244440387912215,1.0,0,0,1.4997990131378174,,
Contribution,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.02620066125896305,0.03671431617198421,,1.8899534364442758,-0.015019757032674701,0.06912744407933236,0.055306493399885026,0.01382095067944733,0.6614596248081188,0.24320489506149043,27.552626393331472,0.18368417595554315,0.5367733621081969,0.9,0.7316133189459015,0.9,15,15,0.9095458984375,,
Contribution_sector,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.03199560807337819,0.03473351909904307,,1.5559502163293126,-0.011508506670695516,0.05844702881666253,0.055306493399885026,0.0031405354167775013,0.6663619956152684,0.07414888973943681,25.837062176948372,0.17224708117965581,0.6104881190483025,0.9,0.6947559404758488,0.9,15,15,1.4027183055877686,,
LASSO,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.009170944157850308,0.027263604467615582,,2.186664738298168,-0.00600746298641416,0.07871605651128655,0.055306493399885026,0.02340956311140152,0.49457427869157344,0.11877598614588744,51.9915296409921,0.346610197606614,0.7638991544480078,0.5466666666666666,0.6180504227759961,0.5466666666666666,68,68,7.589112043380737,,
LASSO_sector,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.011041190349115276,0.026518036735231003,,2.2290700257658247,-0.005593411114582392,0.08095879200091938,0.055306493399885026,0.02565229860103435,0.4991337478301252,0.047342918035063665,49.820638794977654,0.3321375919665177,0.758986092636704,0.5466666666666666,0.620506953681648,0.5466666666666666,68,68,8.174105167388916,,
MIQP_Gurobi,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01119522785169752,0.030562800536244876,,2.2969660381436947,-0.007189454537249205,0.08150062741667607,0.055306493399885026,0.02619413401679105,0.5085479615448025,0.12687256060208732,49.634489700009624,0.33089659800006416,0.6774031896117365,0.7066666666666667,0.6612984051941317,0.7066666666666667,44,44,3.6247246265411377,0.002000647605761907,True
Layered,150,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.012037500165613576,0.026849822606052266,,2.245169914438164,-0.006502578031405108,0.0813800821000088,0.055306493399885026,0.026073588700123773,0.5098166220749653,0.05000409417790303,48.46964659072412,0.3231309772714941,0.7108292470136073,0.6533333333333333,0.6445853764931964,0.6533333333333333,52,52,5.7711029052734375,0.0018761996322497945,True
Stratified,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01059642006704944,0.02556980543364688,,2.3496568100923434,-0.006564955333310269,0.08615648990727665,0.055306493399885026,0.03084999650739162,0.41766614737846297,0.11908822693923565,56.07736773178613,0.3204421013244922,0.38966510147821815,1.0,0.8051674492608909,1.0,0,0,1.0692780017852783,,
Stratified_sector,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.01237076928062133,0.024540638403769136,,2.434901848909396,-0.005982303418923252,0.09011690705256936,0.055306493399885026,0.034810413652684336,0.4338172675580987,0.047342971018026696,51.91534418500993,0.2966591096286282,0.3662825657124102,1.0,0.8168587171437949,1.0,0,0,1.6945750713348389,,
MarketCap,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010777084610739576,0.023830459863112344,,2.2329811018730195,-0.006217593927681573,0.0822492666020771,0.055306493399885026,0.026942773202192072,0.40157771054658253,0.11596915485208831,57.11253015282672,0.32635731515900984,0.38928429565524864,1.0,0.8053578521723757,1.0,0,0,1.187629222869873,,
MarketCap_sector,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.012435009024837752,0.023315004815766618,,2.3568835340340346,-0.005974498490663824,0.08715647614486222,0.055306493399885026,0.03184998274497719,0.41423994452867163,0.04931546138617991,54.00414105666547,0.3085950917523741,0.38105098411022953,1.0,0.8094745079448853,1.0,0,0,1.604254961013794,,
Contribution,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.025115436626095566,0.03562780123950073,,2.0151672540914993,-0.012258507997696101,0.07408216097177833,0.055306493399885026,0.018775667571893306,0.6597843309007134,0.23732708218805734,29.174370396468046,0.1667106879798174,0.5717227554275768,0.8971428571428571,0.7141386222862116,0.8971428571428571,18,18,1.0276315212249756,,
Contribution_sector,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.02937776050261331,0.035297755080539416,,1.7405762990700453,-0.010721627386211876,0.06467746193556057,0.055306493399885026,0.009370968535675539,0.6438832696968784,0.07317687855368296,28.567806549569173,0.16324460885468098,0.678760702275099,0.8971428571428571,0.6606196488624505,0.8971428571428571,18,18,1.6157796382904053,,
LASSO,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.009188069658852948,0.02669529765277599,,2.1556611879882057,-0.0060018311300676554,0.0775100143588694,0.055306493399885026,0.02220352095898437,0.48770205345110174,0.11624680907939748,52.42626323028154,0.2995786470301802,0.7655469066152252,0.5714285714285714,0.6172265466923874,0.5714285714285714,75,75,9.242706775665283,,
LASSO_sector,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010811968236533574,0.025237609384153117,,2.1642728410397503,-0.0053479756656436075,0.07844580636112353,0.055306493399885026,0.0231393129612385,0.48773568648979804,0.04734297680692748,50.95138029250214,0.29115074452858364,0.738450693546171,0.5714285714285714,0.6307746532269145,0.5714285714285714,75,75,9.708358526229858,,
MIQP_Gurobi,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.00886424024572262,0.025689189801573937,,2.2703721923042366,-0.005150258118480421,0.0821737088570742,0.055306493399885026,0.026867215457189175,0.46734691175875454,0.13063372253596103,54.08760666466789,0.3090720380838165,0.9380797278329382,0.6342857142857142,0.5309601360835309,0.6342857142857142,64,64,4.396209716796875,0.0,True
Layered,175,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.011325730860806519,0.027511074465088943,,2.2378410250836174,-0.006946948207535457,0.08033310860187637,0.055306493399885026,0.025026615201991342,0.49442855592533624,0.05071793852316435,49.69844905527751,0.2839911374587286,0.8641003401546417,0.6457142857142857,0.5679498299226792,0.6457142857142857,62,62,5.388434886932373,0.001140663110804949,True
Stratified,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010261159769487396,0.024806668839021974,,2.2732724383742924,-0.0069519886910123455,0.08302659943097757,0.055306493399885026,0.02772010603109254,0.40276709958945367,0.12151507580645105,58.00452313000002,0.2900226156500001,0.4256355537692388,1.0,0.7871822231153807,1.0,0,0,1.2223780155181885,,
Stratified_sector,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.011962133384936518,0.024405743831612255,,2.371279963596257,-0.006914694348149581,0.08710544816437849,0.055306493399885026,0.03179895476449346,0.4257507514774558,0.04734297279638392,54.20642537497932,0.2710321268748966,0.3971874398102976,1.0,0.8014062800948512,1.0,0,0,2.0968592166900635,,
MarketCap,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.010338621473208484,0.023933471520888618,,2.293219688159682,-0.006283464306273641,0.08428484142182513,0.055306493399885026,0.028978348021940104,0.4005252984347122,0.11039045914348802,57.93463900909327,0.28967319504546635,0.47032172275766726,1.0,0.7648391386211664,1.0,0,0,1.2217779159545898,,
MarketCap_sector,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.011694643982299916,0.023576793001073862,,2.3518855717560077,-0.006121178683491258,0.08699342723912107,0.055306493399885026,0.03168693383923604,0.41134740329848973,0.04734297691843835,54.89487801938593,0.27447439009692964,0.443182538934806,1.0,0.778408730532597,1.0,0,0,1.8327586650848389,,
Contribution,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.023848093857934422,0.037065445787295134,,2.028371058554434,-0.010620994270596856,0.07336797786825922,0.055306493399885026,0.01806148446837419,0.6484419008494571,0.20830921567385882,30.28575197252301,0.15142875986261506,0.5179169487065536,0.9,0.7410415256467232,0.9,20,20,1.277989149093628,,
Contribution_sector,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.027425880426368815,0.03471316465241282,,1.7736374942386777,-0.009219288504126283,0.065456443713237,0.055306493399885026,0.010149950313351974,0.6324608378081589,0.05817023264874936,30.54308674822499,0.15271543374112495,0.6276902201470852,0.9,0.6861548899264573,0.9,20,20,2.1264138221740723,,
LASSO,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.009647906611461273,0.028037578158675823,,2.196598336950263,-0.006206340791313006,0.07858931817447257,0.055306493399885026,0.02328282477458754,0.4965562105234157,0.11401785079063632,52.98087580697275,0.26490437903486375,0.8495575608196495,0.525,0.5752212195901752,0.525,95,95,11.263660669326782,,
LASSO_sector,200,2024-Q3,2022-06-28,2024-06-28,2024-07-01,2024-09-30,459,0,0.9,504,0.011675963074833642,0.027305339073726557,,2.302749409858882,-0.005252700755242876,0.08350480554700979,0.055306493399885026,0.02819831214712476,0.5079227589106755,0.047587360379214384,50.35828019795794,0.2517914009897897,0.8524154246775669,0.525,0.5737922876612165,0.525,95,95,11.900635242462158,,
