model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,coverage_threshold,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,retained_fraction,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
Stratified,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.019596959448559145,0.0254579577920286,,3.860815255873983,-0.018928617224636332,0.09477661713716645,0.10158014260367709,-0.00680352546651064,0.5294992390373305,0.15860869842503336,31.779504880887018,0.6355900976177403,0.12228708160985549,1.0,0.9388564591950722,1.0,0,0,0.30483293533325195,,
Stratified_sector,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.027363771052240287,0.03228222633786162,,3.666796860903224,-0.030551207444008355,0.09454642034926897,0.10158014260367709,-0.007033722254408126,0.5570969435654346,0.047342978404604226,25.777383365743077,0.5155476673148616,0.168195753014153,1.0,0.9159021234929235,1.0,0,0,0.40264201164245605,,
MarketCap,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.020981969457444724,0.024350461854967954,,4.336321550607871,-0.012571519100892598,0.10574555499574934,0.10158014260367709,0.004165412392072243,0.5307664761031459,0.16946180511045628,30.820159199752673,0.6164031839950534,0.14472932392559465,1.0,0.9276353380372027,1.0,0,0,0.18160009384155273,,
MarketCap_sector,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.023593232517484377,0.02367475014478912,,4.34277731169407,-0.014360221731388297,0.10913687023534879,0.10158014260367709,0.0075567276316717,0.530568946020229,0.05715981033532886,29.718836888266473,0.5943767377653295,0.1472830968983109,1.0,0.9263584515508445,1.0,0,0,0.3304264545440674,,
Contribution,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.04018320089740411,0.039263945875256535,,3.6835070321568955,-0.02153291027638507,0.10287054481254443,0.10158014260367709,0.0012904022088673361,0.7619384263665319,0.4139154744166899,11.110127011028146,0.2222025402205629,0.4794201673781856,0.88,0.7602899163109071,0.88,6,6,0.20162129402160645,,
Contribution_sector,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.07070677894329258,0.06519141835327572,,3.021493374512083,-0.023196261933011976,0.10699545271027522,0.10158014260367709,0.005415310106598126,0.8086597300167657,0.1142494302804247,9.368890958006581,0.18737781916013163,0.5501493608475911,0.88,0.7249253195762044,0.88,6,6,0.37467288970947266,,
LASSO,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.013392273470271594,0.027960900775104106,,3.536779443027588,-0.022927838543076152,0.08504672880672359,0.10158014260367709,-0.0165334137969535,0.6157722514009139,0.1714325719214693,33.59225618018567,0.6718451236037134,1.1423412419419021,0.48,0.42882937902904894,0.48,26,26,4.714860916137695,,
LASSO_sector,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.02017426027685576,0.03445768676638825,,3.200601305418214,-0.03354758762858457,0.0791794854577772,0.10158014260367709,-0.022400657145899894,0.621492408383144,0.0508252671854961,28.235353797822324,0.5647070759564464,1.154417554471729,0.48,0.4227912227641355,0.48,26,26,4.281978607177734,,
MIQP_Gurobi,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.0138912275509569,0.027266398605817168,,3.740864023519896,-0.0265883711597363,0.0895077906931454,0.10158014260367709,-0.012072351910531687,0.6213730882125482,0.19118978287524413,34.86728028890127,0.6973456057780254,0.8210712351067287,0.54,0.5894643824466357,0.54,23,23,22.034712314605713,0.0047848658742201036,True
Layered,50,2024-Q1,2021-12-29,2023-12-29,2024-01-01,2024-03-31,459,0,0.9,504,0.014799608220855295,0.026546339731996438,,3.7910275048477335,-0.017839517167838014,0.09438611101194194,0.10158014260367709,-0.0071940315917351505,0.5808536489889317,0.054657837364490744,34.86314603787552,0.6972629207575103,0.7679873379796062,0.6,0.6160063310101969,0.6,20,20,11.861501216888428,0.004928138342796231,True
