asset,sector,weight,benchmark_weight,active_weight
AAPL,Information Technology,0.0632632439769913,0.06220292512399854,0.0010603188529927643
MSFT,Information Technology,0.056352259637255556,0.04996358896072152,0.006388670676534036
GOOG,Communication Services,0.04939284448114965,0.05931655863547039,-0.009923714154320737
AMZN,Consumer Discretionary,0.025701876906155444,0.03760694661080215,-0.011905069704646703
VZ,Communication Services,0.020324178968408758,0.003544132231627388,0.01678004673678137
JPM,Financials,0.02030398910092608,0.012833637451742127,0.007470351649183955
AVGO,Information Technology,0.019524405007920128,0.025754066313624827,-0.006229661305704699
MCD,Consumer Discretionary,0.018782570342120764,0.0038481838734688635,0.014934386468651901
TMUS,Communication Services,0.017168215743891407,0.0040737514799841935,0.013094464263907214
LLY,Health Care,0.016921448493498907,0.014569917031075283,0.002351531462423624
EA,Communication Services,0.01680412894159977,0.0008144993053348954,0.015989629636264872
OMC,Communication Services,0.016632079590080937,0.0004392077029042432,0.016192871887176694
ABT,Health Care,0.01544273367336595,0.0031294467499965594,0.012313286923369391
ABBV,Health Care,0.015405920304869088,0.006688123485833668,0.00871779681903542
PEP,Consumer Staples,0.015223000114332872,0.0035833696708889875,0.011639630443443884
ROP,Information Technology,0.014701799533733535,0.0006502280110383643,0.01405157152269517
KMI,Energy,0.014523513847068745,0.0012280553357199222,0.013295458511348822
TRV,Financials,0.014020583326854635,0.0011231416699359832,0.012897441656918652
NVDA,Information Technology,0.013026537753295642,0.0710689597180084,-0.058042421964712765
TXN,Information Technology,0.012261983670199978,0.0028857478656937833,0.009376235804506194
D,Utilities,0.011476990310853516,0.0009135236655766422,0.010563466645276874
COST,Consumer Staples,0.01138502438768423,0.0072838440787554954,0.004101180308928735
TSLA,Consumer Discretionary,0.011353563951130376,0.02447106463921183,-0.013117500688081454
DTE,Utilities,0.01095605991727588,0.0005128211270160054,0.010443238790259874
CME,Financials,0.01092660238162965,0.0018739377031363623,0.009052664678493288
FITB,Financials,0.010714561965475603,0.000701173567467546,0.010013388398008057
GPC,Consumer Discretionary,0.01071083355349265,0.0002641569663154413,0.01044667658717721
NFLX,Communication Services,0.010361015434567581,0.006904421175954246,0.003456594258613335
GLW,Information Technology,0.010276436576617868,0.0017387369689945136,0.008537699607623354
SBUX,Consumer Discretionary,0.01002073867792505,0.0018538492933779492,0.0081668893845471
BG,Consumer Staples,0.009928152094298062,0.00037111249816231917,0.009557039596135743
ORCL,Information Technology,0.00983917126308897,0.007226423922019307,0.0026127473410696624
IQV,Health Care,0.00927763619052035,0.0004884613716654591,0.00878917481885489
NOC,Industrials,0.009173577498880228,0.0017738892622121331,0.007399688236668095
IRM,Real Estate,0.009126165666547085,0.0005114792514077295,0.008614686415139355
PM,Consumer Staples,0.008961709438403742,0.004349527183644337,0.004612182254759405
LIN,Materials,0.008534970620928265,0.003692363096362232,0.004842607524566033
META,Communication Services,0.008534119339362108,0.026813570896259357,-0.01827945155689725
ETN,Industrials,0.008479029088242048,0.002225340923579917,0.0062536881646621315
CDNS,Information Technology,0.00832962416299184,0.0013465634874078735,0.0069830606755839665
LEN,Consumer Discretionary,0.008225115340823248,0.000410743242309305,0.007814372098513944
BRK-B,Financials,0.00820876087968054,0.0,0.00820876087968054
DIS,Communication Services,0.008196219536435595,0.002959958905856677,0.0052362606305789185
XOM,Energy,0.007889838687938484,0.010356771809152905,-0.0024669331212144215
AMD,Information Technology,0.007575450371942438,0.005157478768907521,0.002417971603034917
ACN,Information Technology,0.0075466447282798955,0.002191656277352222,0.0053549884509276734
KEYS,Information Technology,0.007511102392862201,0.0007693484565939354,0.006741753936268266
MMM,Industrials,0.0074130447692602585,0.001328195479332484,0.006084849289927774
V,Financials,0.0071999585403266664,0.010058034883468722,-0.0028580763431420558
OXY,Energy,0.007054327752715747,0.0008785338382818912,0.0061757939144338565
MOH,Health Care,0.007029797894826484,0.00012230097858051265,0.006907496916245971
LULU,Consumer Discretionary,0.006677625302253204,0.0003316430753378336,0.00634598222691537
RTX,Industrials,0.006602644124612928,0.004628212326781893,0.001974431797831035
CI,Health Care,0.006389736093528801,0.0011927203104199714,0.00519701578310883
MDLZ,Consumer Staples,0.0061775253137294995,0.0012387060441354733,0.0049388192695940265
APD,Materials,0.006170383888734445,0.0009961749215261207,0.005174208967208324
REGN,Health Care,0.006048722448581607,0.0013204894910174624,0.004728232957564145
KLAC,Information Technology,0.005608965789893475,0.0029039693649220272,0.0027049964249714477
XYL,Industrials,0.005525556977008311,0.0004928595995748926,0.005032697377433419
NOW,Information Technology,0.005477509309713277,0.0021565880112675243,0.0033209212984457526
PFE,Health Care,0.005439107471380476,0.0025283637716785705,0.0029107436997019053
UNP,Industrials,0.0054244994199977555,0.002478609205597346,0.0029458902144004094
DVN,Energy,0.005250779500202509,0.0004535097201594633,0.004797269780043046
AXP,Financials,0.005185389094948072,0.003408295368998485,0.0017770937259495873
BAX,Health Care,0.005142853740505386,0.00014960628723332707,0.004993247453272059
CHTR,Communication Services,0.005093798489922945,0.0004940236581494776,0.004599774831773468
MNST,Consumer Staples,0.004973926843904233,0.0012158592821482671,0.003758067561755966
WM,Industrials,0.004872073560324771,0.0016313049130825292,0.003240768647242242
KEY,Financials,0.00483821902471436,0.0003557216293096562,0.004482497395404704
MPWR,Information Technology,0.004826806272606987,0.0008260935684305458,0.004000712704176441
DE,Industrials,0.004638412711034847,0.0026185690534118173,0.0020198436576230297
ADSK,Information Technology,0.004592436937031286,0.0009095042330596903,0.0036829327039715957
RMD,Health Care,0.004355755541045413,0.0006067291572760625,0.0037490263837693504
ROST,Consumer Discretionary,0.004353827819449737,0.0011320198636870353,0.0032218079557627013
SLB,Energy,0.004308452654726076,0.0011528036518339217,0.0031556490028921544
KMX,Consumer Discretionary,0.0042590677478048355,0.0001018389241312753,0.004157228823673561
WMB,Energy,0.0038893372991047797,0.0014907296742465005,0.0023986076248582794
HD,Consumer Discretionary,0.003756672511889868,0.005857027811805249,-0.0021003552999153807
CFG,Financials,0.003756123889672229,0.0004097525233610875,0.0033463713663111415
NXPI,Information Technology,0.003695551221297541,0.0008379729043473422,0.002857578316950199
JKHY,Financials,0.0036246311355327627,0.0002044303556752899,0.003420200779857473
SPG,Real Estate,0.003601978908144602,0.0010406909210392617,0.0025612879871053404
WAT,Health Care,0.003442113444940943,0.00048787112818728795,0.002954242316753655
ADBE,Information Technology,0.003391037102948174,0.001951556285925189,0.0014394808170229848
ALB,Materials,0.0033881621893195064,0.00031438085221239495,0.0030737813371071116
MRK,Health Care,0.003366987026189244,0.004705798995419273,-0.0013388119692300288
ENPH,Information Technology,0.003336553198549272,8.669495231100301e-05,0.003249858246238269
TFC,Financials,0.003243859785440128,0.000954609095797617,0.0022892506896425107
CTSH,Information Technology,0.0032398502358671616,0.0005256849875731436,0.002714165248294018
CLX,Consumer Staples,0.0031027159202733383,0.00022990421116081565,0.0028728117091125225
UNH,Health Care,0.0030940222875866594,0.004274350370088312,-0.0011803280825016527
CCI,Real Estate,0.002955572632369734,0.0006482077240588398,0.002307364908310894
CBOE,Financials,0.002800991162020663,0.0005183386057620757,0.0022826525562585874
GPN,Financials,0.0027869468129463905,0.00035151454966173267,0.002435432263284658
TT,Industrials,0.0027745175058727003,0.0015422718367853125,0.0012322456690873878
DPZ,Consumer Discretionary,0.0027371377462707272,0.00022576363616076344,0.002511374110109964
IBM,Information Technology,0.002662319229193001,0.003991278041068406,-0.0013289588118754045
GNRC,Industrials,0.0026583325817824566,0.0001968058359747194,0.002461526745807737
STX,Information Technology,0.0026070830167232227,0.0012991844383969547,0.001307898578326268
UPS,Industrials,0.0026018357386666953,0.001428680080326478,0.0011731556583402174
NTAP,Information Technology,0.002516910710359571,0.00032901965129363594,0.002187891059065935
BBY,Consumer Discretionary,0.002483386522791226,0.0002302869116604363,0.0022530996111307894
BRO,Financials,0.0022980054735325457,0.00041249845330941243,0.0018855070202231333
INTU,Information Technology,0.0022933549168075553,0.002200981134564654,9.237378224290129e-05
NEM,Materials,0.0022243689796587547,0.0020860120872155594,0.00013835689244319537
EL,Consumer Staples,0.0021871070624864247,0.0005513145087087613,0.0016357925537776633
ALL,Financials,0.0021564367511333316,0.000905801989503631,0.0012506347616297007
ROL,Industrials,0.0021076199716421598,0.0004608853229446402,0.0016467346486975197
CDW,Information Technology,0.002072284924325777,0.00026413161678375457,0.0018081533075420225
BKNG,Consumer Discretionary,0.002010622130947155,0.0024110664725214385,-0.0004004443415742834
MKC,Consumer Staples,0.001970381168013367,0.00028615369420558357,0.0016842274738077833
MOS,Materials,0.0019261945659396233,0.00013731461745002127,0.0017888799484896021
WFC,Financials,0.0018109180852620434,0.004149655990056738,-0.002338737904794695
ADM,Consumer Staples,0.0016675729393515841,0.0005334452770762273,0.001134127662275357
CPB,Consumer Staples,0.0016220147633753915,0.00012643769055432176,0.0014955770728210698
MAS,Industrials,0.0015456141805674601,0.0002130612820820673,0.0013325528984853927
MET,Financials,0.0014993771982093648,0.0007779736263341544,0.0007214035718752104
CSGP,Real Estate,0.0014973475856715694,0.0003370506724485449,0.0011602969132230244
DLR,Real Estate,0.00147816562190749,0.0010130983092778189,0.00046506731262967106
QCOM,Information Technology,0.001326455958517912,0.002381608768124529,-0.0010551528096066172
DG,Consumer Staples,0.0011151159356748716,0.0005293906649303079,0.0005857252707445638
SMCI,Information Technology,0.0011108885238828008,0.000308281344179032,0.0008026071797037689
EPAM,Information Technology,0.0010618881385331676,0.0001324601484673023,0.0009294279900658653
CCL,Consumer Discretionary,0.0010131526377743436,0.0005872052374875332,0.0004259474002868104
PYPL,Financials,0.0009926134028875918,0.0007224036150992117,0.0002702097877883801
NUE,Materials,0.0009412499628140432,0.0006348280863769049,0.00030642187643713833
PSKY,Communication Services,0.0009232425840189439,0.00021742300060622295,0.0007058195834127209
PANW,Information Technology,0.0008639684716966541,0.0022138628710863684,-0.0013498943993897144
BKR,Energy,0.0006123927072991795,0.0009715825766477877,-0.0003591898693486082
MPC,Energy,0.00036956329327508423,0.0010934015858952652,-0.000723838292620181
SHW,Materials,0.00030416077474319336,0.0013435631531953302,-0.0010394023784521369
ELV,Health Care,0.0002677755299954327,0.0010507879795237113,-0.0007830124495282787
LHX,Industrials,0.0002613626517036762,0.001127232808299539,-0.0008658701565958627
UAL,Industrials,0.00023198403881798102,0.0004899556811110222,-0.0002579716422930412
IFF,Materials,0.00021956438263298056,0.000310547619243596,-9.098323661061545e-05
INTC,Information Technology,0.00019054946633094666,0.0035652157704119084,-0.003374666304080962
NTRS,Financials,0.00015598908664029556,0.0004233383237681875,-0.0002673492371278919
GM,Consumer Discretionary,0.00013353426756768124,0.0011532877504602892,-0.001019753482892608
GILD,Health Care,0.00013179739989820443,0.0029376887531373723,-0.002805891353239168
AWK,Utilities,0.00012645674815717597,0.0004411794116975474,-0.00031472266354037144
CB,Financials,0.00010652491547586027,0.002121874571297007,-0.0020153496558211466
CVS,Health Care,0.00010651214145031933,0.001629495367229643,-0.0015229832257793237
ANET,Information Technology,0.0001042178081905188,0.002750815102696989,-0.0026465972945064705
COO,Health Care,0.00010330825204878768,0.00024660258394598804,-0.00014329433189720034
SNPS,Information Technology,0.00010301570706160404,0.0013773463697135677,-0.0012743306626519636
BAC,Financials,0.00010258088637076563,0.005838615635621529,-0.005736034749250763
COP,Energy,0.00010241851323803183,0.002352243978345754,-0.0022498254651077223
PWR,Industrials,0.00010229866717924065,0.0013285550185070044,-0.0012262563513277638
NDAQ,Financials,0.00010123013683844191,0.0008299984735812318,-0.0007287683367427899
MLM,Materials,0.00010111475551107099,0.0006047442855785225,-0.0005036295300674515
ON,Information Technology,0.00010039072164738019,0.000376151567619147,-0.0002757608459717668
SCHW,Financials,0.00010035917855554546,0.002781575227654184,-0.0026812160490986385
CTRA,Energy,0.00010035601899579581,0.00038727957438828913,-0.0002869235553924933
JCI,Industrials,0.00010027450031297561,0.0013320832154776452,-0.0012318087151646697
ADP,Industrials,0.00010024410846984676,0.0015042037751235387,-0.0014039596666536919
DLTR,Consumer Staples,0.00010022743487851646,0.000388219863590867,-0.0002879924287123505
C,Financials,0.00010021476975633513,0.0030632748441853028,-0.0029630600744289678
AMT,Real Estate,0.0001002112777243729,0.0014512611603693661,-0.0013510498826449933
COF,Financials,0.00010015172093130639,0.0019190003503195279,-0.0018188486293882215
AJG,Financials,0.00010012335955907917,0.0009641164831040798,-0.0008639931235450007
NCLH,Consumer Discretionary,0.00010010453675411219,0.00015004325525629295,-4.993871850218076e-05
NDSN,Industrials,0.00010008523685509897,0.00025018403849847256,-0.00015009880164337357
SBAC,Real Estate,0.00010008300374258974,0.0003414053382145487,-0.00024132233447195895
CBRE,Real Estate,0.00010008206087658137,0.0006693435104837024,-0.000569261449607121
AZO,Consumer Discretionary,0.0001000801657293552,0.0009955477478537128,-0.0008954675821243577
ACGL,Financials,0.00010007303620949886,0.0005794484827797045,-0.0004793754465702057
AME,Industrials,0.0001000617780479671,0.0008399849098065547,-0.0007399231317585876
IDXX,Health Care,0.00010005563091657292,0.0007985892928857642,-0.0006985336619691913
PEG,Utilities,0.00010004859160850997,0.0006838882840111573,-0.0005838396924026473
PNW,Utilities,0.00010004325801425302,0.00020359178441426768,-0.00010354852640001466
HON,Industrials,0.00010003767886045662,0.0026063000147343238,-0.0025062623358738673
CNC,Health Care,0.00010003568041986155,0.0003528516785449516,-0.00025281599812509005
PAYC,Industrials,0.00010003214996445446,0.0001245593424366485,-2.4527192472194044e-05
CZR,Consumer Discretionary,0.00010002427208688547,8.85745207746572e-05,1.144975131222827e-05
XYZ,Financials,0.00010002304189063282,0.0006625509132626028,-0.00056252787137197
