asset,sector,weight,benchmark_weight,active_weight
AAPL,Information Technology,0.07714068585826526,0.06220292512399854,0.014937760734266725
MSFT,Information Technology,0.0562549142151662,0.04996358896072152,0.006291325254444681
AMZN,Consumer Discretionary,0.04880727224942473,0.03760694661080215,0.011200325638622582
ABT,Health Care,0.040535589007426785,0.0031294467499965594,0.037406142257430226
HON,Industrials,0.038962758319640654,0.0026063000147343238,0.03635645830490633
HD,Consumer Discretionary,0.03651824543126749,0.005857027811805249,0.030661217619462243
UNP,Industrials,0.03164906401697291,0.002478609205597346,0.029170454811375562
LIN,Materials,0.03034658152086352,0.003692363096362232,0.02665421842450129
TMO,Health Care,0.02880537309291806,0.0030652308988853346,0.025740142194032728
GOOG,Communication Services,0.027593257835646694,0.05931655863547039,-0.031723300799823696
JNJ,Health Care,0.02472854875436568,0.009523098764412754,0.015205449989952926
QCOM,Information Technology,0.02207727889316148,0.002381608768124529,0.01969567012503695
MS,Financials,0.02181056440212547,0.004183208670594909,0.01762735573153056
PM,Consumer Staples,0.02074145171186407,0.004349527183644337,0.01639192452821973
WELL,Real Estate,0.020716881213595616,0.0023431146458080055,0.018373766567787612
T,Communication Services,0.02041930890256114,0.003337571185534105,0.017081737717027035
RTX,Industrials,0.020150135378295415,0.004628212326781893,0.015521923051513523
TSLA,Consumer Discretionary,0.019934955473253486,0.02447106463921183,-0.004536109165958344
WFC,Financials,0.0191647360019799,0.004149655990056738,0.015015080011923162
COP,Energy,0.019100202164488385,0.002352243978345754,0.01674795818614263
ISRG,Health Care,0.01874168358460938,0.002861347140382994,0.015880336444226387
CSCO,Information Technology,0.018277137649575302,0.00510747131347433,0.013169666336100972
KO,Consumer Staples,0.018165746881022814,0.005447437013743262,0.01271830986727955
ABBV,Health Care,0.017716122803111575,0.006688123485833668,0.011027999317277905
UNH,Health Care,0.017555689858249332,0.004274350370088312,0.01328133948816102
PFE,Health Care,0.017534170055676805,0.0025283637716785705,0.015005806283998235
TJX,Consumer Discretionary,0.017440058186752136,0.002914834180935888,0.014525224005816248
SCHW,Financials,0.015342401395391262,0.002781575227654184,0.012560826167737078
