asset,sector,weight,benchmark_weight,active_weight
AAPL,Information Technology,0.06447131913936828,0.06220292512399854,0.00226839401536974
MSFT,Information Technology,0.06156220232937692,0.04996358896072152,0.011598613368655399
NVDA,Information Technology,0.05217634217789312,0.0710689597180084,-0.018892617540115286
GOOG,Communication Services,0.04917832174556292,0.05931655863547039,-0.010138236889907469
META,Communication Services,0.03817290251796215,0.026813570896259357,0.01135933162170279
MO,Consumer Staples,0.029056481077721224,0.0018352605794197737,0.02722122049830145
BAC,Financials,0.02458202411019301,0.005838615635621529,0.01874340847457148
AMZN,Consumer Discretionary,0.023060110826086683,0.03760694661080215,-0.014546835784715464
LRCX,Information Technology,0.021413932185895636,0.004115453176509361,0.017298479009386275
NFLX,Communication Services,0.01906527919713786,0.006904421175954246,0.012160858021183614
SYK,Health Care,0.01769463872390193,0.0022932935582465515,0.015401345165655379
PH,Industrials,0.016805444360500545,0.0019164679556693287,0.014888976404831217
CMCSA,Communication Services,0.016259539956180125,0.0019113385301128367,0.014348201426067287
PEP,Consumer Staples,0.016243827127944067,0.0035833696708889875,0.01266045745705508
DIS,Communication Services,0.015953754508203754,0.002959958905856677,0.012993795602347077
COP,Energy,0.015725970610764986,0.002352243978345754,0.013373726632419232
DE,Industrials,0.014998869342821977,0.0026185690534118173,0.01238030028941016
MCK,Health Care,0.014685674331024565,0.001865057893478908,0.012820616437545656
QCOM,Information Technology,0.014472518603738348,0.002381608768124529,0.012090909835613818
JPM,Financials,0.014146848016744889,0.012833637451742127,0.001313210565002762
TSLA,Consumer Discretionary,0.01350482426916848,0.02447106463921183,-0.01096624037004335
LOW,Consumer Discretionary,0.01324314646308987,0.0023226365332888947,0.010920509929800974
VZ,Communication Services,0.012885030686251422,0.003544132231627388,0.009340898454624035
D,Utilities,0.012848953943465916,0.0009135236655766422,0.011935430277889274
ABT,Health Care,0.012728781190235338,0.0031294467499965594,0.009599334440238779
AVGO,Information Technology,0.012246601199042148,0.025754066313624827,-0.013507465114582678
V,Financials,0.012213290117384647,0.010058034883468722,0.002155255233915925
IBM,Information Technology,0.011733980476448908,0.003991278041068406,0.007742702435380502
HD,Consumer Discretionary,0.011658321081591533,0.005857027811805249,0.005801293269786284
PANW,Information Technology,0.011425864286638183,0.0022138628710863684,0.009212001415551814
SHW,Materials,0.011346902029409503,0.0013435631531953302,0.010003338876214173
XOM,Energy,0.010645235977505267,0.010356771809152905,0.000288464168352362
ADBE,Information Technology,0.010083916117892808,0.001951556285925189,0.008132359831967619
EQIX,Real Estate,0.009717642705425227,0.001513671505393711,0.008203971200031517
RCL,Consumer Discretionary,0.009589889442633033,0.0012465810293284063,0.008343308413304627
MS,Financials,0.009589709378665413,0.004183208670594909,0.005406500708070504
NOC,Industrials,0.009500757508339692,0.0017738892622121331,0.007726868246127559
TMO,Health Care,0.009411637755756338,0.0030652308988853346,0.006346406856871004
PSA,Real Estate,0.009170008683558177,0.000888939265571454,0.008281069417986724
LLY,Health Care,0.008991089471687112,0.014569917031075283,-0.005578827559388171
APH,Information Technology,0.00862490473806203,0.0026645192371864677,0.005960385500875564
UNP,Industrials,0.008602987134984514,0.002478609205597346,0.006124377929387168
TJX,Consumer Discretionary,0.008475110476240003,0.002914834180935888,0.005560276295304116
AON,Financials,0.008470043209208463,0.0012033649591865138,0.00726667825002195
ADP,Industrials,0.008370962843916164,0.0015042037751235387,0.006866759068792624
TRV,Financials,0.007908394353798986,0.0011231416699359832,0.006785252683863003
CRM,Information Technology,0.007313531487180568,0.003112951846759215,0.004200579640421353
BLK,Financials,0.007157687544119839,0.0024428645480244027,0.004714822996095436
NUE,Materials,0.006973772370547157,0.0006348280863769049,0.006338944284170252
SCHW,Financials,0.006936165939163811,0.002781575227654184,0.004154590711509627
MRK,Health Care,0.006639239836901774,0.004705798995419273,0.0019334408414825015
UNH,Health Care,0.0064592292651096195,0.004274350370088312,0.0021848788950213074
HCA,Health Care,0.006005640089720777,0.0019585394254428975,0.00404710066427788
ORCL,Information Technology,0.005927511482277117,0.007226423922019307,-0.0012989124397421907
MCD,Consumer Discretionary,0.005727683877176262,0.0038481838734688635,0.0018795000037073986
F,Consumer Discretionary,0.00568922482259038,0.0007967775251615747,0.004892447297428805
BA,Industrials,0.005541905724893072,0.002983495390559948,0.0025584103343331242
VRTX,Health Care,0.005530285017791626,0.0019070351020456738,0.0036232499157459524
CMG,Consumer Discretionary,0.005461763253454585,0.0007687813407761477,0.004692981912678438
INTC,Information Technology,0.005457111849874555,0.0035652157704119084,0.0018918960794626466
AZO,Consumer Discretionary,0.005349837500775099,0.0009955477478537128,0.004354289752921386
JNJ,Health Care,0.005273122603642918,0.009523098764412754,-0.004249976160769837
GRMN,Consumer Discretionary,0.004578126066818661,0.0007703636497912049,0.003807762417027456
PNC,Financials,0.0044216927653185035,0.0013698839792886987,0.003051808786029805
CVS,Health Care,0.004254772358883111,0.001629495367229643,0.002625276991653468
EXC,Utilities,0.004231569782634032,0.0008299466972469235,0.0034016230853871087
TDG,Industrials,0.004185966660900375,0.0012017174079504622,0.002984249252949913
