date,portfolio_return,benchmark_return,active_return,portfolio_cum_return,benchmark_cum_return,active_cum_return
2023-07-03,-0.0009321397323877971,0.0011706778016009611,-0.0021028175339887585,-0.0009321397323878156,0.0011706778016009611,-0.0021028175339887585
2023-07-05,0.0002218327258976309,-0.0019683184132291975,0.0021901511391268285,-0.0007105137855879518,-0.0007999448783010399,8.733360513807006e-05
2023-07-06,-0.005999280188709327,-0.007922511336500904,0.0019232311477915768,-0.006705531403019549,-0.008716118642435045,0.002010564752929647
2023-07-07,-0.0006845126477946421,-0.0028651005386203243,0.002180587890825682,-0.0073854540297586535,-0.011556246624838229,0.004191152643755329
2023-07-10,-0.0007761388728684675,0.002405026057131332,-0.0031811649299997996,-0.008155860764660794,-0.009179013641962275,0.001009987713755529
2023-07-11,0.005063706651228732,0.0067422110558885695,-0.0016785044046598377,-0.0031334529998325866,-0.002498689433332646,-0.0006685166909043087
2023-07-12,0.008246882385048535,0.007411233485312474,0.0008356488997360613,0.005087588166867274,0.004894025681182024,0.00016713220883175263
2023-07-13,0.012993434695924557,0.008470153458069118,0.004523281237855439,0.018147128107397936,0.013405632287798452,0.004690413446687192
2023-07-14,-0.0034164756488608175,-0.0010244071333035398,-0.0023920685155572777,0.01466865323726152,0.012367492329152796,0.002298344931129914
2023-07-17,0.005131201513565995,0.0038553825145495324,0.0012758189990164622,0.019875122566520576,0.016270556257377056,0.003574163930146376
2023-07-18,-0.0008763614814601505,0.007117275205842377,-0.007993636687302528,0.01898134329320378,0.02350363348985529,-0.004419472757156151
2023-07-19,-0.0018086828500814903,0.002357910335732072,-0.004166593185813562,0.017138329213036263,0.025916963285920414,-0.008586065942969713
2023-07-20,-0.010206214772870242,-0.006756896218903741,-0.003449318553966501,0.006757196971369561,0.0189849488357845,-0.012035384496936214
2023-07-21,-0.0003294329665689846,0.0003240945218980773,-0.0006535274884670619,0.006425537961356698,0.019315196275598856,-0.012688911985403275
2023-07-24,0.004840606879840255,0.004034153877153557,0.0008064530026866985,0.011297248344459554,0.023427270626695584,-0.011882458982716577
2023-07-25,0.003060956923915651,0.002814673351556163,0.0002462835723594883,0.014392785658916551,0.026307884092584333,-0.011636175410357089
2023-07-26,0.019020963209120816,-0.00015543889679858758,0.019176402105919404,0.03368751351453225,0.026148355927305245,0.007540226695562315
2023-07-27,-0.00190489011900164,-0.006424666064487883,0.004519775945486243,0.03171845238390314,0.019555695407849072,0.012060002641048558
2023-07-28,0.005738368121476233,0.009877842794752345,-0.004139474673276112,0.03763883266140167,0.029626706287582127,0.007920527967772446
2023-07-31,0.004485738707977943,0.0014687129405193122,0.003017025767458631,0.0422934093379721,0.031138932355011084,0.010937553735231077
2023-08-01,-0.001803705259539757,-0.002665087639215691,0.0008613823796759339,0.04041341923356567,0.02839085673207764,0.01179893611490701
2023-08-02,-0.008763270667561527,-0.013839541336347905,0.005076270668786378,0.031295994834658725,0.014158398960411711,0.016875206783693388
2023-08-03,0.001754325376543745,-0.0025479738404268204,0.0043022992169705655,0.03310522356912515,0.011574349889811542,0.021177506000663954
2023-08-04,0.001073648442777472,-0.005300074155050516,0.006373722597827988,0.034214415383635455,0.006212930822048435,0.02755122859849194
2023-08-07,0.021607490394333236,0.00902409277936278,0.012583397614970456,0.056561193429718326,0.015293089665581183,0.04013462621346239
2023-08-08,-0.002791966631661972,-0.004218283044793103,0.0014263164131311308,0.053611309833353715,0.011010296039949186,0.041560942626593524
2023-08-09,-0.010840304582420402,-0.007038730380597102,-0.0038015742018232997,0.04218984232327738,0.003894067154116332,0.03775936842477022
2023-08-10,-0.0007613739673800326,0.00025071394456976925,-0.0010120879119498018,0.04139634610826448,0.004145757395622729,0.03674728051282042
2023-08-11,-0.0011099409234042277,-0.0010696923700230787,-4.0248553381148954e-05,0.04024045768623519,0.0030716303405455836,0.03670703195943927
2023-08-14,0.006840734130051952,0.005750475751703066,0.0010902583783488863,0.04735646608859034,0.008839769428040212,0.037797290337788156
2023-08-15,-0.012798223934790123,-0.011550909428841738,-0.001247314505948385,0.033952163496038246,-0.002813247376836636,0.03654997583183977
2023-08-16,-0.007969364823396465,-0.007555395210577687,-0.0004139696128187785,0.02571222149519814,-0.010347387391657192,0.036136006219020994
2023-08-17,-0.0035349469120412765,-0.007712913029036983,0.0041779661169957065,0.022086383245180752,-0.01798049192166462,0.040313972336016704
2023-08-18,-0.010373954334919649,-0.00014870682600087726,-0.010225247508918772,0.01148330577905221,-0.01812652492578193,0.030088724827097933
2023-08-21,0.0045492744001334046,0.006879188518795987,-0.002329914118662582,0.016084820888195184,-0.011372032189141068,0.02775881070843535
2023-08-22,0.00020837733592493326,-0.002777466728829614,0.0029858440647545473,0.01629654993624574,-0.014117913476926147,0.030744654773189897
2023-08-23,0.013654101358012764,0.011044879965972587,0.0026092213920401765,0.030173166038873767,-0.0032289641706761962,0.03335387616523007
2023-08-24,-0.012441793546386684,-0.013457974663146133,0.001016181116759449,0.017355964189990525,-0.01664348351582512,0.03437005728198952
2023-08-25,0.006875418227407303,0.006717966037625089,0.00015745218978221402,0.02435071192994398,-0.010037327835207166,0.03452750947177173
2023-08-28,0.004688751549413291,0.006264619755036449,-0.0015758682056231585,0.029153637917648245,-0.0038355881224149124,0.03295164126614857
2023-08-29,0.01480956924029007,0.01450830719454621,0.00030126204574386015,0.04439495997728615,0.010617071181379556,0.03325290331189243
2023-08-30,0.006032925909230596,0.003833182103508026,0.00219974380572257,0.05069571739080314,0.014490950452131779,0.035452647117615
2023-08-31,0.003989672257827018,-0.0015969365120942491,0.005586608769921267,0.05488764894589493,0.01287087281216559,0.04103925588753626
2023-09-01,0.0022704035731996334,0.0017991292600010311,0.0004712743131986023,0.05728266963338591,0.014693158436044795,0.04151053020073486
2023-09-05,-0.00460892556170633,-0.004194177587506065,-0.00041474797420026476,0.052409732511363494,0.010437355132736581,0.0410957822265346
2023-09-06,-0.005009494385171875,-0.006971599351452862,0.0019621049662809868,0.047137691865447584,0.0033929907230094702,0.043057887192815586
2023-09-07,-0.0020358958340728982,-0.0032112659361860363,0.001175370102113138,0.04500582860087787,0.00017082899129294837,0.044233257294928725
2023-09-08,0.0008113822308374603,0.0014266227216406246,-0.0006152404908031644,0.045853727761326235,0.0015976954214540484,0.04361801680412556
2023-09-11,0.00763764878625476,0.006723453106275201,0.0009141956799795584,0.053841591215762596,0.008331890557973454,0.04453221248410512
2023-09-12,-0.005414132202768572,-0.005695885604828921,0.0002817534020603486,0.04813595352014444,0.0025885474576543555,0.044813965886165465
2023-09-13,0.0027818455449440324,0.0012416323054647016,0.0015402132394793308,0.051051705852940055,0.00383339378726677,0.046354179125644795
2023-09-14,0.004960574202623971,0.00842991886716793,-0.003469344664543958,0.05626552583061817,0.012295627853047275,0.042884834461100835
2023-09-15,-0.009630122746014002,-0.012159612938677844,0.002529490192663842,0.04609355916448621,-1.34951611616696e-05,0.04541432465376467
2023-09-18,0.0053040304218083525,0.0007212876971294246,0.004582742724678928,0.05164207122635256,0.000707782802074064,0.0499970673784436
2023-09-19,-0.0018311288330170878,-0.002151010615372817,0.0003198817823557292,0.0497163791077162,-0.0014447502616193875,0.05031694916079933
2023-09-20,-0.013934704792489004,-0.0093947947580596,-0.004539910034429405,0.03508889124900971,-0.010825971887494457,0.04577703912636993
2023-09-21,-0.019629238156244934,-0.01640093410321941,-0.0032283040530255228,0.014770884889799385,-0.02704934993918373,0.042548735073344404
2023-09-22,-0.0013122235503960854,-0.002295598477193961,0.0009833749267978754,0.013439278636390828,-0.0292828539698482,0.04353211000014228
