asset,sector,weight,benchmark_weight,active_weight
MSFT,Information Technology,0.0640377405184829,0.04996358896072152,0.014074151557761386
AAPL,Information Technology,0.06280482566187547,0.06220292512399854,0.000601900537876926
GOOGL,Communication Services,0.04086211149770921,0.059352354194095014,-0.018490242696385807
AMZN,Consumer Discretionary,0.04012052470913553,0.03760694661080215,0.0025135780983333855
NVDA,Information Technology,0.038766287970575825,0.0710689597180084,-0.03230267174743258
XOM,Energy,0.028259237084082896,0.010356771809152905,0.01790246527492999
HD,Consumer Discretionary,0.02815598147828158,0.005857027811805249,0.022298953666476332
V,Financials,0.02700906176320608,0.010058034883468722,0.016951026879737357
APH,Information Technology,0.026112837649539956,0.0026645192371864677,0.023448318412353487
AVGO,Information Technology,0.020718851507719432,0.025754066313624827,-0.005035214805905394
BRK-B,Financials,0.02022254170418917,0.0,0.02022254170418917
QCOM,Information Technology,0.01856094850212288,0.002381608768124529,0.01617933973399835
META,Communication Services,0.018521774568783934,0.026813570896259357,-0.008291796327475422
XYL,Industrials,0.01849982492105112,0.0004928595995748926,0.018006965321476227
LLY,Health Care,0.018006843522038556,0.014569917031075283,0.0034369264909632734
UNH,Health Care,0.017840705582970313,0.004274350370088312,0.013566355212882
IBM,Information Technology,0.017001859684736383,0.003991278041068406,0.013010581643667977
TMUS,Communication Services,0.016690507599572354,0.0040737514799841935,0.01261675611958816
TJX,Consumer Discretionary,0.01634597241226561,0.002914834180935888,0.013431138231329723
CL,Consumer Staples,0.015754599103276232,0.0012327208614800757,0.014521878241796156
YUM,Consumer Discretionary,0.015458458924861543,0.0007302425117158259,0.014728216413145716
MDT,Health Care,0.015425808340035497,0.001918381592826299,0.013507426747209198
AMGN,Health Care,0.01478867094075491,0.003274447148515394,0.011514223792239516
TSLA,Consumer Discretionary,0.014552631512544217,0.02447106463921183,-0.009918433126667613
ABBV,Health Care,0.013862072213462402,0.006688123485833668,0.007173948727628734
ICE,Financials,0.013761331056570474,0.0015576174265939933,0.01220371362997648
MTB,Financials,0.01330632991321191,0.0005316948128011767,0.012774635100410733
EA,Communication Services,0.013033813059554762,0.0008144993053348954,0.012219313754219866
NI,Utilities,0.012277412336155149,0.00036545699407771566,0.011911955342077432
ADI,Information Technology,0.012268626856734882,0.0025343835616627513,0.00973424329507213
CRM,Information Technology,0.011406113194245934,0.003112951846759215,0.00829316134748672
ROL,Industrials,0.011307041337976258,0.0004608853229446402,0.010846156015031617
PEG,Utilities,0.011152329133147154,0.0006838882840111573,0.010468440849135997
KMI,Energy,0.010965730409103208,0.0012280553357199222,0.009737675073383285
CAT,Industrials,0.010866130365293446,0.005237876576049504,0.0056282537892439425
C,Financials,0.010825376521343182,0.0030632748441853028,0.007762101677157879
WMT,Consumer Staples,0.01066465339679152,0.016224799095838877,-0.005560145699047357
GS,Financials,0.010412555669157358,0.00404974826764838,0.006362807401508979
ORCL,Information Technology,0.01012572604898723,0.007226423922019307,0.0028993021269679235
CF,Materials,0.009680343167088597,0.0002968469211583463,0.009383496245930252
ISRG,Health Care,0.009645195695532509,0.002861347140382994,0.006783848555149515
CPAY,Financials,0.009360100314108145,0.00036154740953140617,0.00899855290457674
WAT,Health Care,0.009304738413782924,0.00048787112818728795,0.008816867285595636
RMD,Health Care,0.009009992332632106,0.0006067291572760625,0.008403263175356043
WFC,Financials,0.008978126199267904,0.004149655990056738,0.004828470209211165
AZO,Consumer Discretionary,0.008844838860514286,0.0009955477478537128,0.007849291112660573
NFLX,Communication Services,0.008741656051831113,0.006904421175954246,0.0018372348758768668
EBAY,Consumer Discretionary,0.008595381080659157,0.0006888267632944395,0.007906554317364718
GDDY,Information Technology,0.008539180500519683,0.00020870402413287643,0.008330476476386807
JPM,Financials,0.008523996205128531,0.012833637451742127,-0.004309641246613595
PM,Consumer Staples,0.008465378535396516,0.004349527183644337,0.004115851351752179
RTX,Industrials,0.008232185359195005,0.004628212326781893,0.003603973032413112
CB,Financials,0.00810129048095385,0.002121874571297007,0.005979415909656843
INTC,Information Technology,0.0077291105368520715,0.0035652157704119084,0.004163894766440163
FCX,Materials,0.007666099847582133,0.0014023506360656304,0.006263749211516503
MSI,Information Technology,0.0063496920341330485,0.001261471472167095,0.005088220561965954
HII,Industrials,0.0061202909711506924,0.00027680400926457404,0.005843486961886119
TRGP,Energy,0.00585763697404879,0.0008381095157677733,0.005019527458281017
WAB,Industrials,0.00517284911677212,0.0006875920088147521,0.004485257107957368
RSG,Industrials,0.005153973769667628,0.0011757116836055498,0.003978262086062078
BKNG,Consumer Discretionary,0.0051417867717016815,0.0024110664725214385,0.002730720299180243
DUK,Utilities,0.005019981178252432,0.001693757944967669,0.0033262232332847627
UAL,Industrials,0.005002413165613427,0.0004899556811110222,0.004512457484502405
VRTX,Health Care,0.004675050214508064,0.0019070351020456738,0.0027680151124623905
PGR,Financials,0.004501331841766094,0.00202827534748338,0.002473056494282714
BK,Financials,0.004483985231751133,0.0013208723261759498,0.0031631129055751835
WSM,Consumer Discretionary,0.003205082881682759,0.0003660198008117637,0.0028390630808709954
WELL,Real Estate,0.0023604538720323,0.0023431146458080055,1.7339226224294402e-05
KKR,Financials,0.0020630234150925708,0.001390205618204516,0.0006728177968880547
GILD,Health Care,0.0018991970749728242,0.0029376887531373723,-0.001038491678164548
COST,Consumer Staples,0.0018408069982104834,0.0072838440787554954,-0.005443037080545012
BX,Financials,0.0006624978637783948,0.0022314727497413267,-0.0015689748859629318
NOW,Information Technology,0.00011059841566387868,0.0021565880112675243,-0.0020459895956036456
TRV,Financials,0.00010494522854795151,0.0011231416699359832,-0.0010181964413880317
GOOG,Communication Services,0.00010294072806264397,0.05931655863547039,-0.05921361790740775
