asset,sector,weight,benchmark_weight
AAPL,Information Technology,0.0679732394081654,0.06212060899155897
MSFT,Information Technology,0.06697147313998437,0.049897469732440074
GOOGL,Communication Services,0.04055787669596452,0.059273810359722234
AMZN,Consumer Discretionary,0.0392962297800374,0.03755717952361627
NVDA,Information Technology,0.036973439253967295,0.0709749107341571
AVGO,Information Technology,0.02081806533489933,0.02571998471490091
XOM,Energy,0.018479011337058142,0.01034306619324836
META,Communication Services,0.017575233491481587,0.02677808720399449
APH,Information Technology,0.017258222222717026,0.002660993150302631
V,Financials,0.017011368794430444,0.010044724600553586
TSLA,Consumer Discretionary,0.01658973826150204,0.024438680898515343
DUK,Utilities,0.016110451144329914,0.0016915165133462365
LLY,Health Care,0.015092072574329827,0.014550635956791834
HD,Consumer Discretionary,0.013858455710862054,0.005849276924269048
UNH,Health Care,0.013726569294914436,0.004268693915983365
ORCL,Information Technology,0.013484416415879497,0.007216860846529793
CVX,Energy,0.0130175460365922,0.006234131543353004
GS,Financials,0.01238512367414397,0.004044389040343842
IBM,Information Technology,0.012263592948864895,0.003985996190236201
ICE,Financials,0.01202772938725793,0.0015555561562900309
MDT,Health Care,0.011854548462344454,0.0019158429058923655
BAC,Financials,0.011617813093496125,0.005830889113806558
COST,Consumer Staples,0.011321735101834521,0.0072742050164017425
ISRG,Health Care,0.011306261991499563,0.002857560581636861
CRM,Information Technology,0.010943001676979461,0.0031088323273638645
CMI,Industrials,0.010378406503232632,0.0012230477331155402
TJX,Consumer Discretionary,0.010285070965807913,0.002910976840207956
CSCO,Information Technology,0.010267360488048714,0.005100712350222471
CAT,Industrials,0.009762268005527886,0.005230945041220929
ETN,Industrials,0.009755647685680036,0.0022223960225511725
GLW,Information Technology,0.009349565357305724,0.0017364360144601083
KMI,Energy,0.009310768992510137,0.0012264301908339423
ABBV,Health Care,0.00904045052672061,0.006679272769287226
BK,Financials,0.009006688744890811,0.0013191243520875846
SHW,Materials,0.008880789978828544,0.0013417851512406169
JPM,Financials,0.00877083157724041,0.012816654080010762
HON,Industrials,0.008380105227334069,0.0026028509721569455
WMB,Energy,0.00831791870676351,0.0014887569197329104
CSX,Industrials,0.008189586878986617,0.001219540208377493
C,Financials,0.008173121294621945,0.003059221064764639
TMO,Health Care,0.008123637594346988,0.0030611745309230957
QCOM,Information Technology,0.007955357382651558,0.0023784570703163413
USB,Financials,0.0077881475031984755,0.0013357293523571338
