Asset,Benchmark_Weight,Portfolio_Weight
NVDA,0.09462085449645044,0.08737464030234592
AAPL,0.0843270991894632,0.0851358066321236
GOOGL,0.07815941437703526,0.08162371982891184
GOOG,0.07810092904076046,0.07979020382161102
MSFT,0.06275946602936626,0.07957753674548373
AMZN,0.04691622704499371,0.03745415560560187
TSLA,0.032226852941215155,0.029005443731838044
META,0.03493366770407141,0.02695425004419021
COST,0.00920814811464499,0.0239138421282644
MA,0.00965648678966536,0.02325649644682781
SYK,0.0031054775449190757,0.019755785417408245
TJX,0.0037123490057532986,0.019746063332957274
IBM,0.004754993114721263,0.015583898882720488
TMO,0.00410754242378258,0.015222241542112517
CSCO,0.0064862911756663364,0.015080469171487143
CTAS,0.0016749000599300802,0.01460265952444818
NFLX,0.0075423443731800635,0.013471249489535608
HD,0.007848917133275709,0.012182315064262862
DE,0.003529635710024107,0.010457808014210682
ORCL,0.009080638482580353,0.010424573369787157
TDG,0.0015601072966665737,0.010405712551062792
ROP,0.0007967443233923135,0.010046209522653931
COP,0.00284424724442441,0.00982836757244428
GE,0.007557086243025192,0.009373717187056717
NDAQ,0.0010632743236855876,0.00881109230349454
NSC,0.0014775488995114208,0.008357000668749958
GLW,0.0027104911040373185,0.00833356777504331
OKE,0.0011122001397258167,0.0082925577653602
PKG,0.0004384678280946808,0.008057507282833944
PLTR,0.00683404033454166,0.007721638897374843
DHR,0.0031108541293236487,0.007619856495982278
INTC,0.0047731867848153685,0.007515978536835922
GEN,0.00029556166624918745,0.007490522711026897
MU,0.009831296726728106,0.007321772717023007
HON,0.0034119655855832875,0.0072885105121788035
TTWO,0.0008301984254611399,0.006629253379665373
AMAT,0.006267572465966245,0.00661534996402667
MLM,0.0008600446334505142,0.0063300661927758566
QCOM,0.003268504593254045,0.006153646239209421
SBUX,0.0023488026713939128,0.005813407447683765
RJF,0.0006627952827144453,0.005802443781138807
ITW,0.0017584866272581674,0.005693358767551169
STT,0.0007765682702608758,0.0056373597556553705
PLD,0.002787450442183405,0.005548681217344366
TXN,0.004061030767150246,0.00542263711739981
CSX,0.0016670800431433368,0.005032478807985749
SPGI,0.0027845305490964093,0.004611149090241206
RVTY,0.00024156648136455734,0.004483245144056055
DLR,0.00129681497342515,0.004458710523548874
PPG,0.0005800853548689253,0.004402291688508515
PFG,0.00045024662721575775,0.004341178951266852
CRM,0.003991558767047961,0.004213821868137876
APH,0.003836140970084951,0.004164043850744759
OXY,0.0010662004157553707,0.003941395805997431
PWR,0.0017710824437009711,0.0039378834456387695
TRGP,0.0010458736068064143,0.003925078719898803
PCAR,0.0013716027734618952,0.0038328589822302214
STX,0.0018778642270690785,0.0037904026050562057
GEV,0.004998533584667293,0.003753393313172404
AMD,0.006980289491573658,0.003604377174441686
APTV,0.00034991103259830503,0.003517419622608254
NWSA,0.0002971854768758904,0.003417008652330559
LUV,0.0005536336065377418,0.003374606999186226
MMM,0.0018396869306009044,0.0032909355187113513
GS,0.005911345853740743,0.0032538929945483113
TDY,0.0006699268249753244,0.003252889325672969
PYPL,0.000895447196345306,0.0031822808508748164
FCX,0.0020657357652535415,0.0030402534496527674
NWS,0.00031388045678407535,0.0030095644674686672
CEG,0.0024639918251679028,0.002858689283135169
HAS,0.0002960471671372445,0.002004271164956956
BEN,0.000300619455049353,0.001987621087323024
GDDY,0.0002508563673721079,0.0019392905101596179
ROST,0.0013911629748727668,0.001515872037367669
SHW,0.001889354902636,0.0014906661180043596
NUE,0.0008447818768572483,0.0013382258992704708
AKAM,0.0003042469577167206,0.001172090561236035
CPRT,0.0007559099879267412,0.0011583498328088964
SPG,0.0016062743931722888,0.0010579949090357174
ALGN,0.0002882739871093419,0.0009548805482862618
SMCI,0.0004064252430163228,0.0008858510355376487
C,0.004369901972308414,0.000749386195198813
MET,0.0010517501563922158,0.0005975269585051505
TPR,0.0006903784315013758,0.000583305945877185
FOXA,0.0005080689736717108,0.0005098064516787142
MS,0.005929393847739337,0.00024002597949930214
HLT,0.001552832790365152,0.00021650318051019552
PSX,0.0012950866625851328,8.005074584883166e-05
CTSH,0.0006591283261045431,6.51415809097851e-05
FTNT,0.00127565354032141,3.7494487732978954e-05
MTD,0.0005913799445566927,2.4181774373512055e-06
HWM,0.0022023417157833332,1.6301835002756508e-18
ADI,0.0036471181430416306,1.4607769108247907e-18
COIN,0.0010262736285893213,1.3862380114664123e-18
PNC,0.0018936549303631008,1.2710415306398275e-18
NXPI,0.0012306775955777572,9.661096696282793e-19
CMI,0.0017079926407666045,9.25452088160073e-19
SYF,0.0005600814526553223,8.780182431138321e-19
RCL,0.0018282802856895502,8.305843980675912e-19
SW,0.0005102750366713005,8.083382933516535e-19
TPL,0.0007427399907032223,7.76374289443316e-19
IDXX,0.0011111030919663519,7.560454987092128e-19
RF,0.0005411560012528211,6.815065993508343e-19
TER,0.0011124455161278318,6.679540721947655e-19
SNPS,0.0017131439954632226,6.001914364144215e-19
ADBE,0.0022792609327352657,5.932913139146127e-19
CPAY,0.0004959336899918468,5.730863821022839e-19
DECK,0.0003658152762888737,5.604701392794187e-19
ABNB,0.0017260475225238515,5.595338549462151e-19
MHK,0.00016291025777730845,5.594099960244408e-19
ROK,0.000972033390166363,5.560218642354235e-19
NDSN,0.00034335959028573344,5.034891467811111e-19
ACN,0.00270323519468426,4.723787127649715e-19
FANG,0.001005670878809327,4.714424284317678e-19
DDOG,0.0008584288513674911,4.375611105415958e-19
DAL,0.00096800766742762,3.6302221118321745e-19
PANW,0.0025625286170403733,3.459576933163571e-19
SLB,0.001618409246367237,3.3591715687107984e-19
NOW,0.0024241499296272524,3.3579329794930553e-19
NTRS,0.0005867003582793171,3.2236462971501104e-19
DVN,0.0005561931407017077,3.0266462898449215e-19
NTAP,0.0004159847632508946,2.8497132111404747e-19
GNRC,0.0002890767553803552,2.749307846687702e-19
SWKS,0.0001884164244666568,2.4770187143485825e-19
AME,0.001146609832210771,1.926280551387828e-19
HST,0.0002972300966374147,1.9010363102156585e-19
IEX,0.0003316806851893715,1.5973430384218537e-19
MCO,0.001786891399555424,1.5622231313139381e-19
MGM,0.00021627897948819764,1.5295804026415097e-19
A,0.0007208701085735243,1.4605791776434216e-19
SNA,0.0004227026095076748,1.1907672237397895e-19
GRMN,0.001028306722749736,1.0552419521791015e-19
RL,0.00048290222281423744,8.168341377301534e-20
FOX,0.0005105788298763916,6.486661374970373e-20
NRG,0.000822911090709227,6.135462303891218e-20
HBAN,0.0007483576466606522,5.3631937348071963e-20
IT,0.00023604402714626023,2.420903228149731e-20
GPN,0.00045820818744282134,2.408517335972296e-20
HUBB,0.0005857533345130139,2.229672344331884e-20
STLD,0.0005956967181470187,1.0656505125428506e-20
MPWR,0.0012082785183410466,0.0
TROW,0.00044249015000258883,0.0
PH,0.0026927585693850343,0.0
PNR,0.0003460959246046249,0.0
CRWD,0.0020194684518594244,0.0
IR,0.0007850839506715775,0.0
ANET,0.0034477023769667187,0.0
HPE,0.0005845949426530453,0.0
ON,0.0005764906336278971,0.0
DELL,0.0017109213157458826,0.0
FTV,0.00039923222750946517,0.0
MCHP,0.0008527495499701165,0.0
AXP,0.004855267515907933,0.0
TEL,0.0014548358265771143,0.0
APO,0.0013957200881915927,0.0
AMP,0.0009510022217981488,0.0
ZBRA,0.00025027560017218083,0.0
TT,0.002130685435218199,0.0
ADSK,0.0010452049776351693,0.0
PTC,0.00039317478816203795,0.0
TXT,0.000361070062586082,0.0
NCLH,0.0002394266054207744,0.0
SWK,0.0002853574087561983,0.0
PRU,0.0007483853698892306,0.0
CFG,0.000576509058382294,0.0
GEHC,0.0008039330770985046,0.0
HPQ,0.0003695641541782555,0.0
MAS,0.00030985568111214715,0.0
HAL,0.0006317384219963223,0.0
DAY,0.00023500193078629915,0.0
ALB,0.0004580940658916386,0.0
ODFL,0.000876336421186546,0.0
CSGP,0.00040088959443535595,0.0
APA,0.00021884916815383002,0.0
MSCI,0.000904799997723303,0.0
TOTAL,0.8154708178826118,1.0000000000000002
