Asset,Benchmark_Weight,Portfolio_Weight
PNR,0.0003460959246046249,4.8579919614126353e-20
SHW,0.001889354902636,4.830223710713669e-20
MTD,0.0005913799445566927,2.6414482390983062e-20
HUBB,0.0005857533345130139,2.1332284707457248e-20
PH,0.0026927585693850343,1.7944152918440047e-20
CINF,0.0005417690117729428,0.0
MCO,0.001786891399555424,0.0
ACGL,0.0007595636856012361,0.0
A,0.0007208701085735243,0.0
PLD,0.002787450442183405,0.0
PCAR,0.0013716027734618952,0.0
FTV,0.00039923222750946517,0.0
TDG,0.0015601072966665737,0.0
GDDY,0.0002508563673721079,0.0
MLM,0.0008600446334505142,0.0
MMM,0.0018396869306009044,0.0
SPG,0.0016062743931722888,0.0
IEX,0.0003316806851893715,0.0
GEHC,0.0008039330770985046,0.0
NXPI,0.0012306775955777572,0.0
ON,0.0005764906336278971,0.0
HPE,0.0005845949426530453,0.0
TOTAL,0.780636748782982,1.0
