Asset,Benchmark_Weight,Portfolio_Weight
MSFT,0.06275946602936626,0.09652205563277849
AAPL,0.0843270991894632,0.09014371131940058
NVDA,0.09462085449645044,0.08912767168477187
GOOG,0.07810092904076046,0.08124844759323564
GOOGL,0.07815941437703526,0.07869950022392028
MA,0.00965648678966536,0.06625977237800644
ITW,0.0017584866272581674,0.04543033665303729
CSCO,0.0064862911756663364,0.04304261814019807
AMZN,0.04691622704499371,0.034161620876332795
META,0.03493366770407141,0.028993240137466958
TSLA,0.032226852941215155,0.027956266585926405
DLR,0.00129681497342515,0.02508964736270898
A,0.0007208701085735243,0.02429792933037452
SPG,0.0016062743931722888,0.024205135341891577
GE,0.007557086243025192,0.022758407856166583
NDAQ,0.0010632743236855876,0.018524243436489594
PFG,0.00045024662721575775,0.013142602085629508
NWS,0.00031388045678407535,0.01210394488493567
NWSA,0.0002971854768758904,0.012041045781380672
HLT,0.001552832790365152,0.01193732229318887
CTSH,0.0006591283261045431,0.011092606327935548
GLW,0.0027104911040373185,0.010721683410290053
QCOM,0.003268504593254045,0.01068535381115341
PANW,0.0025625286170403733,0.008704192030135184
FTV,0.00039923222750946517,0.008678902011838472
TXT,0.000361070062586082,0.007522547686035798
PWR,0.0017710824437009711,0.0074919205915337655
PLTR,0.00683404033454166,0.006761162368640185
MU,0.009831296726728106,0.006658364708256167
AMAT,0.006267572465966245,0.0065105886188785425
TEL,0.0014548358265771143,0.006465657830081332
TXN,0.004061030767150246,0.006433326111953603
AMP,0.0009510022217981488,0.005882845086565413
STLD,0.0005956967181470187,0.004960141058388833
AMD,0.006980289491573658,0.004923847103016529
ADSK,0.0010452049776351693,0.004820794633220386
STT,0.0007765682702608758,0.00435718890231395
CRM,0.003991558767047961,0.004191732037745267
AME,0.001146609832210771,0.0035910795619215744
NRG,0.000822911090709227,0.002975736098654084
PNC,0.0018936549303631008,0.0027987597377758283
PRU,0.0007483853698892306,0.002715521708813116
MS,0.005929393847739337,0.0023095164313889577
TT,0.002130685435218199,0.0020880747254925017
GEHC,0.0008039330770985046,0.0019494392284600385
RJF,0.0006627952827144453,0.001914729142223662
CEG,0.0024639918251679028,0.0016639620611928261
CMI,0.0017079926407666045,0.0015827813544442623
PYPL,0.000895447196345306,0.001398139810941555
MCO,0.001786891399555424,0.0010563808776745311
STX,0.0018778642270690785,0.0009102988636447185
NDSN,0.00034335959028573344,0.0003525254436411155
DDOG,0.0008584288513674911,0.00014468102790818988
APH,0.003836140970084951,2.6458958061963706e-18
RL,0.00048290222281423744,2.0850572605487592e-18
AXP,0.004855267515907933,1.881769353207727e-18
COIN,0.0010262736285893213,1.6107188100863508e-18
ADI,0.0036471181430416306,1.5022985928378004e-18
HUBB,0.0005857533345130139,1.3594678477514877e-18
RF,0.0005411560012528211,1.2312480497164243e-18
MET,0.0010517501563922158,1.2312480497164243e-18
GEV,0.004998533584667293,9.330924522829106e-19
DELL,0.0017109213157458826,7.772383899881194e-19
SYF,0.0005600814526553223,6.552656455835001e-19
TER,0.0011124455161278318,5.259874276532563e-19
HST,0.0002972300966374147,5.197403740228121e-19
SNPS,0.0017131439954632226,4.921061097630843e-19
SWKS,0.0001884164244666568,4.717302913066037e-19
PNR,0.0003460959246046249,4.378960011388091e-19
HBAN,0.0007483576466606522,4.2487268393033044e-19
DAL,0.00096800766742762,4.0454389319622723e-19
MCHP,0.0008527495499701165,3.159232567341899e-19
CRWD,0.0020194684518594244,2.8488075074365315e-19
ZBRA,0.00025027560017218083,2.7526567526598343e-19
APO,0.0013957200881915927,2.2158477658929836e-19
HWM,0.0022023417157833332,1.5382214080895433e-19
FCX,0.0020657357652535415,1.4651666728332978e-19
C,0.004369901972308414,9.28357686066447e-20
ROK,0.000972033390166363,7.875403150298575e-20
PTC,0.00039317478816203795,7.250697787254149e-20
MPWR,0.0012082785183410466,0.0
TROW,0.00044249015000258883,0.0
NXPI,0.0012306775955777572,0.0
PH,0.0026927585693850343,0.0
ON,0.0005764906336278971,0.0
HPE,0.0005845949426530453,0.0
NTAP,0.0004159847632508946,0.0
ANET,0.0034477023769667187,0.0
GS,0.005911345853740743,0.0
RCL,0.0018282802856895502,0.0
ABNB,0.0017260475225238515,0.0
IR,0.0007850839506715775,0.0
CPAY,0.0004959336899918468,0.0
NTRS,0.0005867003582793171,0.0
CFG,0.000576509058382294,0.0
NOW,0.0024241499296272524,0.0
MGM,0.00021627897948819764,0.0
NCLH,0.0002394266054207744,0.0
SWK,0.0002853574087561983,0.0
IEX,0.0003316806851893715,0.0
TOTAL,0.6925944881437133,1.0
