Asset,Benchmark_Weight,Portfolio_Weight
NVDA,0.09462085449645044,0.09578105937928898
AAPL,0.0843270991894632,0.08488248738865876
GOOGL,0.07815941437703526,0.07924314409067607
GOOG,0.07810092904076046,0.07859310613644219
MSFT,0.06275946602936626,0.06858896596977475
AMZN,0.04691622704499371,0.05153593179234936
META,0.03493366770407141,0.03754163946300136
TSLA,0.032226852941215155,0.0332575634488107
MA,0.00965648678966536,0.02227874218114292
RSG,0.0014613971054700124,0.022211460796706765
CSCO,0.0064862911756663364,0.017786679449584564
AMGN,0.004298217968514701,0.01707797292075317
GE,0.007557086243025192,0.016419843807085083
PFE,0.0032387828815023246,0.01586661261191341
NI,0.0004645361004628556,0.014835544142302318
PEG,0.0009007469822408974,0.01371023767407883
SYY,0.000897172235499963,0.013547278657553612
GS,0.005911345853740743,0.013469594759033565
NFLX,0.0075423443731800635,0.012544123503251585
MU,0.009831296726728106,0.01239698343946826
PSA,0.0011213036042405733,0.012394657091023794
AME,0.001146609832210771,0.011997909809489048
DVA,0.00021434166822155182,0.011199047967405463
AMP,0.0009510022217981488,0.011123591113675474
MMC,0.001887989748870965,0.010978045877075134
CMI,0.0017079926407666045,0.010141310326983994
ITW,0.0017584866272581674,0.009413452372392998
ZTS,0.0012020019621714693,0.008087299004839921
ANET,0.0034477023769667187,0.007884169310798056
TEL,0.0014548358265771143,0.007845297372140311
MAA,0.0003427820947711665,0.007835137584640698
PANW,0.0025625286170403733,0.007498448924389076
SLB,0.001618409246367237,0.0073236297228481675
AMD,0.006980289491573658,0.007199927445914537
MDT,0.002615957477494002,0.0068934737940599695
NOW,0.0024241499296272524,0.006229910354474325
OKE,0.0011122001397258167,0.006013707557504671
AMAT,0.006267572465966245,0.005911340769117217
HLT,0.001552832790365152,0.005888453485210892
QCOM,0.003268504593254045,0.005844390329296163
STZ,0.0005699902253020955,0.00577996500204771
C,0.004369901972308414,0.0056975062884013754
AIG,0.0009113108237840675,0.005695200972713814
HIG,0.0008270116317263388,0.005662693633644592
DLR,0.00129681497342515,0.005540953864022175
NDAQ,0.0010632743236855876,0.004652317670936362
AFL,0.0012555795121150207,0.004387364717618219
ADI,0.0036471181430416306,0.0043700216520132906
REG,0.0003078245241338535,0.00392703953405073
MS,0.005929393847739337,0.003840658246100792
DLTR,0.0005442799872384047,0.0038354333396240026
STE,0.0005254531599301168,0.003485753287944854
AIZ,0.00024335348882284608,0.0033733790171263144
AXP,0.004855267515907933,0.0031517529775079945
NWS,0.00031388045678407535,0.0031141359839668404
APH,0.003836140970084951,0.0030768931772092306
OTIS,0.0007492162918737383,0.0030433728246458966
SPGI,0.0027845305490964093,0.0029876293418064524
MCHP,0.0008527495499701165,0.0028249025778091202
REGN,0.0017128541930178955,0.0025838977635972977
MPWR,0.0012082785183410466,0.0025708534392200368
CTSH,0.0006591283261045431,0.002459781842357526
NDSN,0.00034335959028573344,0.0023988047229944287
NTAP,0.0004159847632508946,0.0023497583492949814
CRM,0.003991558767047961,0.002217386829091742
A,0.0007208701085735243,0.0021666267706824645
IEX,0.0003316806851893715,0.002144857130974291
AMCR,0.0004685114564664481,0.0018817746576121714
DOC,0.0002558152522628648,0.0017864029068341571
ADSK,0.0010452049776351693,0.0017014363572348614
MLM,0.0008600446334505142,0.001696428989195782
SWK,0.0002853574087561983,0.0013079747123738343
TROW,0.00044249015000258883,0.000987953553754399
PH,0.0026927585693850343,0.0009506439358568526
APO,0.0013957200881915927,0.0007542138858476523
TER,0.0011124455161278318,0.0006837545236274945
SMCI,0.0004064252430163228,0.0005735368300519129
TTD,0.00024614535569587783,0.0004341751485802427
TXT,0.000361070062586082,0.0003371255444499061
FTV,0.00039923222750946517,0.00021409017292644078
PCG,0.0008722707494476153,4.820954924676921e-05
PTC,0.00039317478816203795,3.1166449848790094e-05
TT,0.002130685435218199,3.883084007881841e-19
HUBB,0.0005857533345130139,2.2017236075820547e-19
SRE,0.0013060693659513918,1.1937544003494373e-19
MTD,0.0005913799445566927,1.0264653932667129e-19
NWSA,0.0002971854768758904,6.114192491121058e-20
SYF,0.0005600814526553223,4.462478243975172e-20
PLD,0.002787450442183405,1.6037420469919087e-20
CINF,0.0005417690117729428,1.2225772207274734e-20
ACGL,0.0007595636856012361,0.0
MCO,0.001786891399555424,0.0
SPG,0.0016062743931722888,0.0
GEHC,0.0008039330770985046,0.0
PPG,0.0005800853548689253,0.0
TRGP,0.0010458736068064143,0.0
RVTY,0.00024156648136455734,0.0
PNR,0.0003460959246046249,0.0
NXPI,0.0012306775955777572,0.0
ZBRA,0.00025027560017218083,0.0
TOTAL,0.6868827935743449,1.0
