Asset,Benchmark_Weight,Portfolio_Weight
NVDA,0.09462085449645044,0.08784078472556889
AAPL,0.0843270991894632,0.08470938236805552
GOOG,0.07810092904076046,0.0817872199182889
GOOGL,0.07815941437703526,0.08173286913393148
MSFT,0.06275946602936626,0.0776600819657741
COST,0.00920814811464499,0.03548121136785084
AMZN,0.04691622704499371,0.03365841292103307
MA,0.00965648678966536,0.03076170232106367
TSLA,0.032226852941215155,0.0290810388424642
META,0.03493366770407141,0.027594836630183375
SYK,0.0031054775449190757,0.024355596236182105
CSCO,0.0064862911756663364,0.022697145889835145
NFLX,0.0075423443731800635,0.015863153706854472
ROP,0.0007967443233923135,0.014826588032650025
DHR,0.0031108541293236487,0.01408360226525301
NDAQ,0.0010632743236855876,0.013596684088811322
NSC,0.0014775488995114208,0.013002389201048493
GEN,0.00029556166624918745,0.011335596154379601
ROST,0.0013911629748727668,0.011252629002520923
TDG,0.0015601072966665737,0.011175007444598607
GE,0.007557086243025192,0.011039371671893922
HON,0.0034119655855832875,0.01100905466925158
ORCL,0.009080638482580353,0.010787672124630969
ITW,0.0017584866272581674,0.010376575360325135
TRGP,0.0010458736068064143,0.009330001432705733
GLW,0.0027104911040373185,0.009255817107121147
PCAR,0.0013716027734618952,0.009128812052191695
OKE,0.0011122001397258167,0.00910828817415721
SHW,0.001889354902636,0.00861675063833175
PKG,0.0004384678280946808,0.008387118476880643
STT,0.0007765682702608758,0.008152792338537579
RVTY,0.00024156648136455734,0.007942871016585239
MU,0.009831296726728106,0.007256253723923769
PSX,0.0012950866625851328,0.007158021736484672
INTC,0.0047731867848153685,0.0071098316826463505
DLR,0.00129681497342515,0.007036930973823691
PPG,0.0005800853548689253,0.006844878834212849
PLTR,0.00683404033454166,0.006584465546878324
AMAT,0.006267572465966245,0.006445630822516195
QCOM,0.003268504593254045,0.006321517490412498
PWR,0.0017710824437009711,0.005761176917371137
CSX,0.0016670800431433368,0.005621493485713858
AMD,0.006980289491573658,0.005339134618605937
RJF,0.0006627952827144453,0.005261281388238763
MLM,0.0008600446334505142,0.005233542217215741
PLD,0.002787450442183405,0.005176671354398877
PFG,0.00045024662721575775,0.0049046633770250874
SLB,0.001618409246367237,0.004596893828691074
STX,0.0018778642270690785,0.004466619734864058
CEG,0.0024639918251679028,0.004094197906565636
TDY,0.0006699268249753244,0.003839819308856577
LUV,0.0005536336065377418,0.0037563636580005594
GDDY,0.0002508563673721079,0.0035676833398906294
CRM,0.003991558767047961,0.0031530983502054454
AKAM,0.0003042469577167206,0.0028937420856892885
NWS,0.00031388045678407535,0.0028236644991831484
SPG,0.0016062743931722888,0.00280906086318495
APTV,0.00034991103259830503,0.0027507534954423147
A,0.0007208701085735243,0.002610860409037319
TPR,0.0006903784315013758,0.00258471324700064
SPGI,0.0027845305490964093,0.0023456508557933094
BEN,0.000300619455049353,0.0023135882148504466
MMM,0.0018396869306009044,0.00229691227163324
SNA,0.0004227026095076748,0.00225870597763149
NWSA,0.0002971854768758904,0.0021460319448165528
PYPL,0.000895447196345306,0.001979377490399633
TXN,0.004061030767150246,0.00195899626220248
APH,0.003836140970084951,0.0019399289071109207
TEL,0.0014548358265771143,0.0018166217781367218
FCX,0.0020657357652535415,0.00159330705035535
HLT,0.001552832790365152,0.0012584247153605576
NDSN,0.00034335959028573344,0.0012068194332082436
MTD,0.0005913799445566927,0.0009638276675269557
MS,0.005929393847739337,0.0008343277248397409
TXT,0.000361070062586082,0.0006613569283616576
GEV,0.004998533584667293,0.0006350223493970927
ABNB,0.0017260475225238515,0.0005724253275793082
GS,0.005911345853740743,0.000393404772666684
GNRC,0.0002890767553803552,0.0003833656318994453
DDOG,0.0008584288513674911,0.0003043436338963127
HWM,0.0022023417157833332,0.00029419314436708686
MAS,0.00030985568111214715,0.00016021135980929087
ADBE,0.0022792609327352657,4.9134383117755505e-05
NCLH,0.0002394266054207744,2.060123984657657e-18
IEX,0.0003316806851893715,1.102391693113695e-18
COIN,0.0010262736285893213,1.0657494907923488e-18
DAL,0.00096800766742762,9.65185835001827e-19
NOW,0.0024241499296272524,9.570521680385931e-19
APO,0.0013957200881915927,7.814549588833861e-19
ZBRA,0.00025027560017218083,7.646731186159103e-19
RF,0.0005411560012528211,6.761537952712453e-19
HBAN,0.0007483576466606522,6.125752834827223e-19
CMI,0.0017079926407666045,4.880970090026799e-19
DELL,0.0017109213157458826,4.8794149904752e-19
MPWR,0.0012082785183410466,4.819376046479938e-19
TT,0.002130685435218199,3.9025039707086703e-19
PTC,0.00039317478816203795,3.432873245439488e-19
ADSK,0.0010452049776351693,2.999338816485638e-19
DAY,0.00023500193078629915,2.981366356911023e-19
CPAY,0.0004959336899918468,2.9763431954566646e-19
STLD,0.0005956967181470187,2.962504463808652e-19
NRG,0.000822911090709227,2.8689525116650664e-19
SNPS,0.0017131439954632226,2.591010177013643e-19
FANG,0.001005670878809327,2.4402413437910827e-19
APA,0.00021884916815383002,2.37223638109782e-19
PRU,0.0007483853698892306,1.7618285302889447e-19
MGM,0.00021627897948819764,1.5648030143017116e-19
NTRS,0.0005867003582793171,1.51986838829167e-19
HUBB,0.0005857533345130139,1.4782857494995126e-19
AME,0.001146609832210771,1.108679080927721e-19
CRWD,0.0020194684518594244,9.962652356817646e-20
SW,0.0005102750366713005,5.677939501854218e-20
ALB,0.0004580940658916386,5.268236944456704e-20
SWK,0.0002853574087561983,2.6913794548787263e-20
ADI,0.0036471181430416306,0.0
NXPI,0.0012306775955777572,0.0
