Asset,Benchmark_Weight,Portfolio_Weight
NVDA,0.09462085449645044,0.09495278666399899
AAPL,0.0843270991894632,0.07992115865810849
GOOGL,0.07815941437703526,0.0789467012277225
GOOG,0.07810092904076046,0.07726380836604572
MSFT,0.06275946602936626,0.06572177496233135
AMZN,0.04691622704499371,0.04921314802356323
META,0.03493366770407141,0.03392357679516932
TSLA,0.032226852941215155,0.03268812990508734
ABBV,0.008350942443117298,0.013477159431934132
MCD,0.005017883709439247,0.012457761946968241
COST,0.00920814811464499,0.011413193447624573
MA,0.00965648678966536,0.010764425510048614
NFLX,0.0075423443731800635,0.010276382105487814
MU,0.009831296726728106,0.009824551787667592
TMUS,0.005011316920339427,0.009572584207713009
GE,0.007557086243025192,0.009290201787940378
NEE,0.004028716158653584,0.008627465267226351
GS,0.005911345853740743,0.008336231974724278
CSCO,0.0064862911756663364,0.008195844917037351
AMAT,0.006267572465966245,0.007892052704168245
MRK,0.006263587897585453,0.00787052285224624
GEV,0.004998533584667293,0.007527394148806294
TJX,0.0037123490057532986,0.007223737863582872
IBM,0.004754993114721263,0.007102711009871144
PLTR,0.00683404033454166,0.006855331222594339
MS,0.005929393847739337,0.006851906611135402
DLR,0.00129681497342515,0.006836158237816382
APH,0.003836140970084951,0.0066324464612827596
PANW,0.0025625286170403733,0.006529064552650208
ATO,0.0006385712938226084,0.006167507776181587
RSG,0.0014613971054700124,0.006079024409291717
HON,0.0034119655855832875,0.00601875134866451
PPG,0.0005800853548689253,0.006005179885866028
HAL,0.0006317384219963223,0.005699222850365052
O,0.0013100070114763587,0.005675352378737033
PNW,0.0002504291971901439,0.005674695654936974
ABT,0.004253261912174159,0.005625469565751728
TXN,0.004061030767150246,0.00550328473406709
AMD,0.006980289491573658,0.005224081836636851
CVS,0.002086111132901002,0.005167201842034828
GLW,0.0027104911040373185,0.0051273370989453025
GILD,0.003749349700849565,0.00499850948364419
ROP,0.0007967443233923135,0.004938264166626765
PNC,0.0018936549303631008,0.004935733242378817
