Asset,Benchmark_Weight,Portfolio_Weight
RF,0.0005411560012528211,0.0
DECK,0.0003658152762888737,0.0
ALB,0.0004580940658916386,0.0
GNRC,0.0002890767553803552,0.0
TDY,0.0006699268249753244,0.0
TPR,0.0006903784315013758,0.0
SNPS,0.0017131439954632226,0.0
STLD,0.0005956967181470187,0.0
SWK,0.0002853574087561983,0.0
PTC,0.00039317478816203795,0.0
SPG,0.0016062743931722888,0.0
IDXX,0.0011111030919663519,0.0
MHK,0.00016291025777730845,0.0
FTNT,0.00127565354032141,0.0
OXY,0.0010662004157553707,0.0
IT,0.00023604402714626023,0.0
SOLV,0.00028050999793439194,0.0
TOTAL,0.8356615496241361,1.0
