asset,sector,weight,benchmark_weight,active_weight
ISRG,Health Care,0.0829497308575544,0.002861347140382994,0.0800883837171714
MSFT,Information Technology,0.07382301970364785,0.04996358896072152,0.023859430742926332
COST,Consumer Staples,0.06425707224882851,0.0072838440787554954,0.05697322817007302
AAPL,Information Technology,0.06354157594724669,0.06220292512399854,0.001338650823248147
GOOGL,Communication Services,0.05987889167043433,0.059352354194095014,0.0005265374763393157
ROP,Information Technology,0.05776685636435877,0.0006502280110383643,0.0571166283533204
TJX,Consumer Discretionary,0.052247232360285285,0.002914834180935888,0.049332398179349396
NWSA,Communication Services,0.05124907636654017,0.00023197277334411007,0.05101710359319606
HD,Consumer Discretionary,0.043119457703428184,0.005857027811805249,0.037262429891622935
V,Financials,0.0415186089035465,0.010058034883468722,0.03146057402007778
TEL,Information Technology,0.030059681825703552,0.0009932452832186799,0.02906643654248487
NVDA,Information Technology,0.029166729502087388,0.0710689597180084,-0.041902230215921016
BK,Financials,0.02526680501497443,0.0013208723261759498,0.02394593268879848
BAC,Financials,0.025137576297941312,0.005838615635621529,0.019298960662319783
DOV,Industrials,0.02371040963805873,0.0004698837333990829,0.023240525904659647
HST,Real Estate,0.023358257050607706,0.00022022333273676002,0.023138033717870946
CAT,Industrials,0.021696647100983235,0.005237876576049504,0.016458770524933733
SHW,Materials,0.019670862466421517,0.0013435631531953302,0.018327299313226186
PRU,Financials,0.018708200322721403,0.0005555625246522108,0.018152637798069193
AVGO,Information Technology,0.017378397803977257,0.025754066313624827,-0.00837566850964757
GOOG,Communication Services,0.015799009300783536,0.05931655863547039,-0.04351754933468685
META,Communication Services,0.01563766321854439,0.026813570896259357,-0.011175907677714966
CRM,Information Technology,0.015599133514099412,0.003112951846759215,0.012486181667340196
TXN,Information Technology,0.014655064533707528,0.0028857478656937833,0.011769316668013745
LYV,Communication Services,0.014093327801478314,0.0006026054314667263,0.013490722370011587
FFIV,Information Technology,0.012750434867820144,0.00026728717900507254,0.012483147688815071
EMR,Industrials,0.012258769055814144,0.0012788665699294093,0.010979902485884735
PWR,Industrials,0.009764976043170202,0.0013285550185070044,0.008436421024663198
XYL,Industrials,0.00955574947267394,0.0004928595995748926,0.009062889873099047
NWS,Communication Services,0.007673542646258378,0.0002516104293780624,0.007421932216880315
APH,Information Technology,0.007249746895052477,0.0026645192371864677,0.004585227657866009
ORCL,Information Technology,0.007069913082214385,0.007226423922019307,-0.00015651083980492211
AMZN,Consumer Discretionary,0.006618347807240538,0.03760694661080215,-0.03098859880356161
BKNG,Consumer Discretionary,0.0045437345494669405,0.0024110664725214385,0.002132668076945502
JCI,Industrials,0.004325870863558137,0.0013320832154776452,0.002993787648080492
TSLA,Consumer Discretionary,0.003697277456028089,0.02447106463921183,-0.02077378718318374
C,Financials,0.0034398480254008083,0.0030632748441853028,0.00037657318121550555
MLM,Materials,0.00246075159220239,0.0006047442855785225,0.0018560073066238676
MGM,Consumer Discretionary,0.0021463789817346085,0.00015991765530438704,0.0019864613264302215
MU,Information Technology,0.0001289041725552698,0.006850902355908773,-0.006721998183353503
MA,Financials,0.00012255842335656575,0.007662601228118981,-0.007540042804762415
TRMB,Information Technology,0.0001007665494603148,0.0002740765107486507,-0.00017330996128833592
WAB,Industrials,0.00010057270426924641,0.0006875920088147521,-0.0005870193045455057
GE,Industrials,0.00010049256479561727,0.0056023625787029975,-0.00550187001390738
VMC,Materials,0.00010039695604695461,0.0005972639855243607,-0.0004968670294774061
NDSN,Industrials,0.00010037554694311615,0.00025018403849847256,-0.0001498084915553564
HUBB,Industrials,0.0001001370583565297,0.000412061081309846,-0.00031192402295331627
AXP,Financials,0.0001001362262130466,0.003408295368998485,-0.003308159142785438
WDC,Information Technology,0.00010010807121468638,0.0013783269555820538,-0.0012782188843673676
TT,Industrials,0.00010010783563053369,0.0015422718367853125,-0.0014421640011547789
QCOM,Information Technology,0.00010008926151760615,0.002381608768124529,-0.002281519506606923
PTC,Information Technology,0.00010008322488097662,0.00031826730909832095,-0.00021818408421734432
RJF,Financials,0.00010007807570166512,0.0004935513758386773,-0.00039347330013701217
MS,Financials,0.00010005753231291091,0.004183208670594909,-0.004083151138281999
ETN,Industrials,0.00010003899238008781,0.002225340923579917,-0.0021253019311998295
COF,Financials,0.00010003561067278965,0.0019190003503195279,-0.0018189647396467381
MAR,Consumer Discretionary,0.00010002434457777189,0.0014104004084677499,-0.001310376063889978
GS,Financials,0.00010002410676688355,0.00404974826764838,-0.0039497241608814964
SYF,Financials,0.00010002171544514689,0.00039471563900468686,-0.00029469392355954
USB,Financials,0.0001000196650980201,0.0013374993297616856,-0.0012374796646636656
CBRE,Real Estate,0.00010001918651817664,0.0006693435104837024,-0.0005693243239655257
SPGI,Financials,0.00010001777666871413,0.00225156802710195,-0.0021515502504332357
ADI,Information Technology,0.00010001655618293822,0.0025343835616627513,-0.002434367005479813
ADBE,Information Technology,0.00010001480137455249,0.001951556285925189,-0.0018515414845506365
AMAT,Information Technology,0.0001000133263028174,0.0042363111254240466,-0.004136297799121229
AMP,Financials,0.00010001318490212552,0.0007099661855087075,-0.0006099530006065819
KEYS,Information Technology,0.00010001308448606934,0.0007693484565939354,-0.0006693353721078661
ANET,Information Technology,0.0001000123233424829,0.002750815102696989,-0.002650802779354506
HBAN,Financials,0.00010001165492381864,0.0005441900110455647,-0.00044417835612174607
MCO,Financials,0.00010001071961188755,0.001375523896609463,-0.0012755131769975753
TROW,Financials,0.00010001027056729891,0.00032429615489129826,-0.00022428588432399935
ON,Information Technology,0.00010001004720996304,0.000376151567619147,-0.000276141520409184
MCHP,Information Technology,0.00010000994975344593,0.0005755577168100389,-0.000475547767056593
BLK,Financials,0.00010000992673898534,0.0024428645480244027,-0.0023428546212854173
NXPI,Information Technology,0.00010000984195308987,0.0008379729043473422,-0.0007379630623942523
PH,Industrials,0.0001000098026268703,0.0019164679556693287,-0.0018164581530424584
CPRT,Industrials,0.00010000926660950097,0.0006005238073733463,-0.0005005145407638453
KLAC,Information Technology,0.00010000918053282256,0.0029039693649220272,-0.0028039601843892047
INTU,Information Technology,0.00010000822630008361,0.002200981134564654,-0.0021009729082645703
ROK,Industrials,0.00010000818904240414,0.0006835049102172023,-0.0005834967211747982
TFC,Financials,0.00010000762259479982,0.000954609095797617,-0.0008546014732028172
LII,Industrials,0.00010000719656865234,0.00029833237678341334,-0.00019832518021476098
URI,Industrials,0.00010000656753754679,0.0008467952819980801,-0.0007467887144605332
LRCX,Information Technology,0.00010000636075604466,0.004115453176509361,-0.004015446815753316
ADSK,Information Technology,0.00010000632399297381,0.0009095042330596903,-0.0008094979090667164
IVZ,Financials,0.00010000591679553302,0.0001726263383498257,-7.262042155429267e-05
PNR,Industrials,0.00010000570026144047,0.00024793000055843464,-0.00014792430029699416
TER,Information Technology,0.00010000545371978723,0.000702678649622458,-0.0006026731959026708
SNPS,Information Technology,0.00010000536657612544,0.0013773463697135677,-0.0012773410031374423
APO,Financials,0.0001000053397859163,0.0010370957312823572,-0.0009370903914964409
NOW,Information Technology,0.00010000529116671378,0.0021565880112675243,-0.0020565827201008105
CDNS,Information Technology,0.00010000491500995755,0.0013465634874078735,-0.001246558572397916
XYZ,Financials,0.00010000487396702947,0.0006625509132626028,-0.0005625460392955733
RCL,Consumer Discretionary,0.00010000478237887595,0.0012465810293284063,-0.0011465762469495303
MPWR,Information Technology,0.0001000047363228074,0.0008260935684305458,-0.0007260888321077383
CZR,Consumer Discretionary,0.00010000470849887685,8.85745207746572e-05,1.143018772421965e-05
AMD,Information Technology,0.0001000042126783491,0.005157478768907521,-0.005057474556229172
BX,Financials,0.00010000377561482952,0.0022314727497413267,-0.002131468974126497
KKR,Financials,0.000100003651008599,0.001390205618204516,-0.001290201967195917
CCL,Consumer Discretionary,0.00010000239432583866,0.0005872052374875332,-0.0004872028431616945
