Asset,Benchmark_Weight,Portfolio_Weight
NDAQ,0.0010632743236855876,0.003257695037731804
LUV,0.0005536336065377418,0.0029452807948285283
ABNB,0.0017260475225238515,0.0028964823053341036
PLD,0.002787450442183405,0.002884094782102658
HSIC,0.00020766979775378074,0.002807283175695691
CEG,0.0024639918251679028,0.0027969679519696967
STLD,0.0005956967181470187,0.0026494379293685736
PCAR,0.0013716027734618952,0.002617210305341463
MLM,0.0008600446334505142,0.002571017942357705
REGN,0.0017128541930178955,0.0025287109399620873
NDSN,0.00034335959028573344,0.0023914367092249594
AMP,0.0009510022217981488,0.0023863493540422615
STZ,0.0005699902253020955,0.0023805438121797815
FCX,0.0020657357652535415,0.002345758988276705
PEG,0.0009007469822408974,0.002280566038206772
PNC,0.0018936549303631008,0.002251650606416258
CSGP,0.00040088959443535595,0.0021459595878302504
MKC,0.00039080027641488963,0.002040243180415737
NXPI,0.0012306775955777572,0.002035815510748793
RVTY,0.00024156648136455734,0.0020319432513874573
INCY,0.0004187003481968438,0.001994435613787268
PPG,0.0005800853548689253,0.0018773427112080564
TXT,0.000361070062586082,0.001807779909325746
SPGI,0.0027845305490964093,0.0016130886414862306
ZTS,0.0012020019621714693,0.0015958964989151575
MRNA,0.00042470100658387487,0.0013835791522569
MS,0.005929393847739337,0.0013538676667632231
DHR,0.0031108541293236487,0.001208928271883057
ALGN,0.0002882739871093419,0.0011756302859601254
NTAP,0.0004159847632508946,0.0011282816705553286
SW,0.0005102750366713005,0.0010985389262066713
TER,0.0011124455161278318,0.0010514115561571522
IR,0.0007850839506715775,0.0010053362320186336
SWK,0.0002853574087561983,0.0009348734962408947
DLTR,0.0005442799872384047,0.0009032609715458313
MTD,0.0005913799445566927,0.0008938544776305818
DOC,0.0002558152522628648,0.0008237128499104275
DXCM,0.000609771121130175,0.0008196539130664215
TT,0.002130685435218199,0.0008090507842063762
SPG,0.0016062743931722888,0.0007622962972991282
MNST,0.00177971590478464,0.0006929841039201225
AXP,0.004855267515907933,0.0006417285207143118
SLB,0.001618409246367237,0.0005258009850875803
OKE,0.0011122001397258167,0.0005169643995564637
TPR,0.0006903784315013758,0.0004978316163210443
GRMN,0.001028306722749736,0.0004907403366736584
MCHP,0.0008527495499701165,0.0004812401066626092
FOX,0.0005105788298763916,0.00047741859305408486
CMI,0.0017079926407666045,0.0004481769116269593
DLR,0.00129681497342515,0.00044344694470761976
RMD,0.0007887057924623021,0.0004387924904290536
CLX,0.00032534590593493,0.00043073495736520035
PCG,0.0008722707494476153,0.0004042095948041862
ARE,0.00020078750625915893,0.0003847380067314131
PODD,0.00037214572916991124,0.0003508436553325585
GEHC,0.0008039330770985046,0.0003266858141538286
TAP,0.00019936066400568747,0.00028638169739315066
DVN,0.0005561931407017077,0.00028208835470042024
TEL,0.0014548358265771143,0.0002732521111721658
C,0.004369901972308414,0.0001801447223396484
DELL,0.0017109213157458826,0.00016273242317678684
