Asset,Benchmark_Weight,Portfolio_Weight
NVDA,0.09462085449645044,0.09367953662492211
AAPL,0.0843270991894632,0.08173861374002865
GOOGL,0.07815941437703526,0.0782039317963306
GOOG,0.07810092904076046,0.07729649602256809
MSFT,0.06275946602936626,0.07090479284300591
AMZN,0.04691622704499371,0.04265456868851562
META,0.03493366770407141,0.03662457231349588
TSLA,0.032226852941215155,0.030343854566399563
PG,0.00804300728436008,0.028349219484657563
COST,0.00920814811464499,0.022142666169761686
PNW,0.0002504291971901439,0.02062852133963571
SYY,0.000897172235499963,0.015894667131559986
CSCO,0.0064862911756663364,0.015396221888382544
GE,0.007557086243025192,0.015282990010600168
NI,0.0004645361004628556,0.014776391685407385
NFLX,0.0075423443731800635,0.013396926924996704
GS,0.005911345853740743,0.013073667924035755
NEE,0.004028716158653584,0.01276704052161659
SYK,0.0031054775449190757,0.011993346602042605
TMO,0.00410754242378258,0.01088812734943644
HON,0.0034119655855832875,0.010556221463646416
MU,0.009831296726728106,0.010000617753188421
AMAT,0.006267572465966245,0.009229301955184484
MET,0.0010517501563922158,0.008791959000791527
ITW,0.0017584866272581674,0.008223319410249912
AMD,0.006980289491573658,0.007678417116863369
PANW,0.0025625286170403733,0.0076039409551237865
CRWD,0.0020194684518594244,0.007241983199295478
ROK,0.000972033390166363,0.006689869511488569
GLW,0.0027104911040373185,0.006501622733218118
PNC,0.0018936549303631008,0.006478737187052085
QCOM,0.003268504593254045,0.0063302365959937565
ABNB,0.0017260475225238515,0.0061666673229014415
TRGP,0.0010458736068064143,0.0058124091550300645
GEV,0.004998533584667293,0.005812375245382245
REG,0.0003078245241338535,0.0058060656911081395
NDAQ,0.0010632743236855876,0.005800648698720427
REGN,0.0017128541930178955,0.0056264683144702805
NUE,0.0008447818768572483,0.005471344736566166
AXP,0.004855267515907933,0.005320040119184308
STE,0.0005254531599301168,0.005310864879985662
PFG,0.00045024662721575775,0.005249061763215113
TTWO,0.0008301984254611399,0.004678360735268931
ANET,0.0034477023769667187,0.0046112449711898235
DAY,0.00023500193078629915,0.0045418780614250795
NDSN,0.00034335959028573344,0.004528339745698727
ZTS,0.0012020019621714693,0.004482591675397304
HAL,0.0006317384219963223,0.004394717460346256
AMP,0.0009510022217981488,0.004374800250743044
SJM,0.00026015208645026783,0.004282665715560249
ADM,0.0006819366223022282,0.004260060757514
MLM,0.0008600446334505142,0.004206735254133258
HWM,0.0022023417157833332,0.003972187604758789
HLT,0.001552832790365152,0.0038565527178234414
ROST,0.0013911629748727668,0.003841482757726367
PWR,0.0017710824437009711,0.003778036887552649
TXN,0.004061030767150246,0.0037570166943048104
CSGP,0.00040088959443535595,0.0036391743400365248
TAP,0.00019936066400568747,0.0035494383006736178
SLB,0.001618409246367237,0.003513976962792012
GNRC,0.0002890767553803552,0.0033017240129035825
MNST,0.00177971590478464,0.0032814485108779317
INCY,0.0004187003481968438,0.0032268759595045294
CMI,0.0017079926407666045,0.0031511953341957313
TPR,0.0006903784315013758,0.00299334376259703
APH,0.003836140970084951,0.002915921453516655
STZ,0.0005699902253020955,0.002848636775200808
MRNA,0.00042470100658387487,0.002790352364453692
LUV,0.0005536336065377418,0.002724952150015018
ADI,0.0036471181430416306,0.00268553010769204
MKC,0.00039080027641488963,0.002576092834516619
FOXA,0.0005080689736717108,0.002406418951542455
PLD,0.002787450442183405,0.0024061950675821468
NTAP,0.0004159847632508946,0.002329715077568029
RMD,0.0007887057924623021,0.002143889186961875
MCO,0.001786891399555424,0.002046600748438664
A,0.0007208701085735243,0.0019290253081600222
IEX,0.0003316806851893715,0.0019185802991521278
FCX,0.0020657357652535415,0.0018133575679723903
DHR,0.0031108541293236487,0.001653312538172442
PEG,0.0009007469822408974,0.0015550065785743358
HSIC,0.00020766979775378074,0.00146481974476293
CLX,0.00032534590593493,0.0012686450598506957
SWK,0.0002853574087561983,0.0012239881358200176
CEG,0.0024639918251679028,0.0011730955252168115
CPAY,0.0004959336899918468,0.001102970256764458
APO,0.0013957200881915927,0.001025939322728355
DLR,0.00129681497342515,0.0009326551965797805
MCHP,0.0008527495499701165,0.0007849935744363573
TT,0.002130685435218199,0.0007158567878524838
ALGN,0.0002882739871093419,0.0007074039846796499
STLD,0.0005956967181470187,0.0006683591250504024
SOLV,0.00028050999793439194,0.0005655727088461711
AME,0.001146609832210771,0.0005586332725646139
PRU,0.0007483853698892306,0.0005003875152024602
DLTR,0.0005442799872384047,0.00045714367010775804
NXPI,0.0012306775955777572,0.0004285575183286555
PPG,0.0005800853548689253,0.0004036096744832672
FOX,0.0005105788298763916,0.00036423171484078673
PODD,0.00037214572916991124,0.0003404801862507888
DVN,0.0005561931407017077,0.00024413893657760174
TGT,0.001096401343315377,0.0001978446003912896
COIN,0.0010262736285893213,0.00012058124958313105
GEHC,0.0008039330770985046,3.5107151303468846e-05
MS,0.005929393847739337,7.528429681081707e-06
TEL,0.0014548358265771143,1.6947394947756166e-06
TER,0.0011124455161278318,4.1956927976090023e-19
DELL,0.0017109213157458826,3.154612449863747e-19
ZBRA,0.00025027560017218083,2.948438016694109e-19
PH,0.0026927585693850343,2.917443224632543e-19
TROW,0.00044249015000258883,2.714155317291511e-19
PNR,0.0003460959246046249,2.524921543066959e-19
MPWR,0.0012082785183410466,2.332220313649541e-19
SRE,0.0013060693659513918,2.287752317835755e-19
MGM,0.00021627897948819764,2.1970013570537395e-19
APTV,0.00034991103259830503,1.6351011616141392e-19
GRMN,0.001028306722749736,1.4068380526912824e-19
HAS,0.0002960471671372445,1.3419619427395443e-19
AES,0.0002432400775717744,1.2233773301239422e-19
FTV,0.00039923222750946517,1.1188468506248203e-19
RJF,0.0006627952827144453,1.053970740673082e-19
SPG,0.0016062743931722888,8.647369664485302e-20
HST,0.0002972300966374147,7.49038879661534e-20
MHK,0.00016291025777730845,4.751018107115521e-20
TXT,0.000361070062586082,4.581611517664661e-20
DAL,0.00096800766742762,4.242798338762941e-20
RCL,0.0018282802856895502,3.3957653915086405e-20
NCLH,0.0002394266054207744,2.7181390337052e-20
HBAN,0.0007483576466606522,1.5322929075491798e-20
IR,0.0007850839506715775,0.0
HUBB,0.0005857533345130139,0.0
COO,0.0003510709311554791,0.0
RVTY,0.00024156648136455734,0.0
MTD,0.0005913799445566927,0.0
STT,0.0007765682702608758,0.0
SYF,0.0005600814526553223,0.0
C,0.004369901972308414,0.0
PCG,0.0008722707494476153,0.0
ON,0.0005764906336278971,0.0
HPE,0.0005845949426530453,0.0
NRG,0.000822911090709227,0.0
IDXX,0.0011111030919663519,0.0
DECK,0.0003658152762888737,0.0
ALB,0.0004580940658916386,0.0
RL,0.00048290222281423744,0.0
NTRS,0.0005867003582793171,0.0
CFG,0.000576509058382294,0.0
NWS,0.00031388045678407535,0.0
NWSA,0.0002971854768758904,0.0
OKE,0.0011122001397258167,0.0
TOTAL,0.741787602728956,1.0000000000000002
