Asset,Benchmark_Weight,Portfolio_Weight
NVDA,0.09462085449645044,0.09498512897764846
AAPL,0.0843270991894632,0.080355109517397
GOOGL,0.07815941437703526,0.07991186127693502
GOOG,0.07810092904076046,0.07855080158644781
MSFT,0.06275946602936626,0.06345919729877164
AMZN,0.04691622704499371,0.04814643813134855
META,0.03493366770407141,0.03336304352872417
TSLA,0.032226852941215155,0.03335771891196738
COST,0.00920814811464499,0.015288747976290762
ABBV,0.008350942443117298,0.014666091161268277
CSCO,0.0064862911756663364,0.012806102307583363
MA,0.00965648678966536,0.012023400746069264
RSG,0.0014613971054700124,0.011808713994317412
NEE,0.004028716158653584,0.011453031357473265
NFLX,0.0075423443731800635,0.009740082583597336
GS,0.005911345853740743,0.00899710777085295
GE,0.007557086243025192,0.008941640265798493
TMUS,0.005011316920339427,0.008830426407141554
MU,0.009831296726728106,0.008758564975613826
MS,0.005929393847739337,0.00832783338946244
ABT,0.004253261912174159,0.008027714523950078
AMAT,0.006267572465966245,0.007405015297009509
MRK,0.006263587897585453,0.007370682018386984
PPG,0.0005800853548689253,0.007292057918000604
DLR,0.00129681497342515,0.0071781732270189465
GEV,0.004998533584667293,0.007055462394670121
ORLY,0.0016204568048208232,0.007031596557117865
HON,0.0034119655855832875,0.006868317571787097
ROP,0.0007967443233923135,0.006858463191376351
PLTR,0.00683404033454166,0.006807737148840813
NI,0.0004645361004628556,0.006388395875758436
GILD,0.003749349700849565,0.0063800583650232764
PFE,0.0032387828815023246,0.006356591970723017
CVS,0.002086111132901002,0.006210823950282476
GLW,0.0027104911040373185,0.006148855804237432
PANW,0.0025625286170403733,0.005907688668908184
HAL,0.0006317384219963223,0.005817658607010888
AMD,0.006980289491573658,0.0057487882884714675
PGR,0.0026088925312495997,0.005511016444702567
CRM,0.003991558767047961,0.005328218387688751
SPGI,0.0027845305490964093,0.0052482528801385125
PSX,0.0012950866625851328,0.00512409648047668
ADM,0.0006819366223022282,0.0050874665973804235
SYY,0.000897172235499963,0.005086824866421068
QCOM,0.003268504593254045,0.004851294030337409
APH,0.003836140970084951,0.004793670118316343
HCA,0.002471892428730887,0.004495056647145123
AMGN,0.004298217968514701,0.004353998270992673
TXT,0.000361070062586082,0.004321456813496887
AMCR,0.0004685114564664481,0.0042110233909541045
DVA,0.00021434166822155182,0.004204494887200711
PEG,0.0009007469822408974,0.004080601354755437
PFG,0.00045024662721575775,0.004037117906385825
ZTS,0.0012020019621714693,0.003968132071263347
OTIS,0.0007492162918737383,0.003966733710871884
SYK,0.0031054775449190757,0.003960915767635761
PWR,0.0017710824437009711,0.0039048180043773028
NSC,0.0014775488995114208,0.0038091382251525933
STZ,0.0005699902253020955,0.00376080172174706
C,0.004369901972308414,0.0037579777533987583
AMP,0.0009510022217981488,0.0036891478587958815
ANET,0.0034477023769667187,0.0034743116768942454
ROST,0.0013911629748727668,0.003340320977318856
TMO,0.00410754242378258,0.0032823796581280262
IR,0.0007850839506715775,0.003269340196948352
MNST,0.00177971590478464,0.0032404602839055637
CRWD,0.0020194684518594244,0.0031790391770182384
HLT,0.001552832790365152,0.0031485311024458057
GEN,0.00029556166624918745,0.003056222141442919
MMC,0.001887989748870965,0.0029626473274578877
DOC,0.0002558152522628648,0.0029125646125507574
PSA,0.0011213036042405733,0.002910025308875945
A,0.0007208701085735243,0.0028987866830500735
AFL,0.0012555795121150207,0.0028689350665996624
HWM,0.0022023417157833332,0.0028284783099904115
NOW,0.0024241499296272524,0.002750912381092484
HST,0.0002972300966374147,0.002723449051041025
NWS,0.00031388045678407535,0.0027012881513470664
DAL,0.00096800766742762,0.0026555483576473807
CSX,0.0016670800431433368,0.00263599859027434
TDY,0.0006699268249753244,0.0026145361814162607
HAS,0.0002960471671372445,0.0026019400126526095
TEL,0.0014548358265771143,0.0025465672590410863
SWK,0.0002853574087561983,0.0024372111376954456
NXPI,0.0012306775955777572,0.0023930498951679068
ADSK,0.0010452049776351693,0.002369523846228904
TXN,0.004061030767150246,0.0023689429473109933
ABNB,0.0017260475225238515,0.0023541027375604115
DVN,0.0005561931407017077,0.002327066266998856
CSGP,0.00040088959443535595,0.002324131052747359
TAP,0.00019936066400568747,0.0023170204364951594
CTAS,0.0016749000599300802,0.002266574903923574
REGN,0.0017128541930178955,0.0022663779115983883
TT,0.002130685435218199,0.002255995192819787
DLTR,0.0005442799872384047,0.0021971662722512263
ROK,0.000972033390166363,0.0021807329145971267
PCG,0.0008722707494476153,0.0021555468952315815
MPWR,0.0012082785183410466,0.0020900390887874077
AXP,0.004855267515907933,0.002017111277526177
NDSN,0.00034335959028573344,0.0018229006391305997
DELL,0.0017109213157458826,0.00171382522162889
ALL,0.0011702841779620942,0.0016177463575177975
ITW,0.0017584866272581674,0.0015965077099916376
PNR,0.0003460959246046249,0.001588005513871091
STT,0.0007765682702608758,0.0015327373717570608
CPRT,0.0007559099879267412,0.0014730280856185658
MDT,0.002615957477494002,0.0014636486586641372
NTAP,0.0004159847632508946,0.0014207860922328258
REG,0.0003078245241338535,0.0013870559950693588
CMI,0.0017079926407666045,0.0013101251076408284
MCO,0.001786891399555424,0.0012961629762260672
MCHP,0.0008527495499701165,0.0012695684223148942
TER,0.0011124455161278318,0.0012321425331494136
ZBRA,0.00025027560017218083,0.0011682471408686345
CTSH,0.0006591283261045431,0.0010483198110710083
RL,0.00048290222281423744,0.0009034475752957179
MAS,0.00030985568111214715,0.0008964488181610732
OKE,0.0011122001397258167,0.0008735952729106122
CB,0.002795392200104341,0.0008403053600343775
TTD,0.00024614535569587783,0.0008312601246170078
AON,0.0014921235690152467,0.0007436148093867435
SMCI,0.0004064252430163228,0.0006160219851723506
NDAQ,0.0010632743236855876,0.0005769981409520687
RCL,0.0018282802856895502,0.0005753961531669281
DGX,0.0004936128166652091,0.0005082542512624556
GEHC,0.0008039330770985046,0.00041845494147392135
AME,0.001146609832210771,0.0003782838085044357
ROL,0.0006043198906411997,0.00029846492849062344
ADI,0.0036471181430416306,0.0002847686990884789
DHR,0.0031108541293236487,0.00023482548823439478
SNA,0.0004227026095076748,0.00018406658032819602
SRE,0.0013060693659513918,0.00018289348197336597
STE,0.0005254531599301168,0.00017535931724234398
SLB,0.001618409246367237,0.0001339770742371698
SHW,0.001889354902636,0.00013388906840455583
HPE,0.0005845949426530453,8.691374057712721e-05
IEX,0.0003316806851893715,3.0625493504374016e-05
GDDY,0.0002508563673721079,2.866558883974206e-05
SPG,0.0016062743931722888,2.240864439226524e-05
PTC,0.00039317478816203795,1.220366190733161e-19
MTD,0.0005913799445566927,1.0911034238471979e-19
SYF,0.0005600814526553223,8.394739387720007e-20
PH,0.0026927585693850343,7.799090581609248e-20
FTV,0.00039923222750946517,7.121464223805808e-20
ZBH,0.0004206971524788554,6.943095970416182e-20
RVTY,0.00024156648136455734,6.265469612612742e-20
AIZ,0.00024335348882284608,6.011359728436452e-20
NTRS,0.0005867003582793171,5.300343387209065e-20
PRU,0.0007483853698892306,4.232590539202421e-20
PCAR,0.0013716027734618952,4.147887244476991e-20
AKAM,0.0003042469577167206,3.2161510024972605e-20
ACGL,0.0007595636856012361,3.140409371710598e-20
AIG,0.0009113108237840675,2.710505431213761e-20
TRGP,0.0010458736068064143,2.0328790734103208e-20
ODFL,0.000876336421186546,1.6914916974395202e-20
HIG,0.0008270116317263388,0.0
NWSA,0.0002971854768758904,0.0
AJG,0.001217130149180051,0.0
CINF,0.0005417690117729428,0.0
MLM,0.0008600446334505142,0.0
PKG,0.0004384678280946808,0.0
PLD,0.002787450442183405,0.0
MHK,0.00016291025777730845,0.0
IDXX,0.0011111030919663519,0.0
MMM,0.0018396869306009044,0.0
ADBE,0.0022792609327352657,0.0
TDG,0.0015601072966665737,0.0
MAA,0.0003427820947711665,0.0
APO,0.0013957200881915927,0.0
PSKY,0.00025924542064482243,0.0
TROW,0.00044249015000258883,0.0
ON,0.0005764906336278971,0.0
HUBB,0.0005857533345130139,0.0
SWKS,0.0001884164244666568,0.0
CPAY,0.0004959336899918468,0.0
TOTAL,0.8238852408582971,1.0
