asset,sector,weight,benchmark_weight,active_weight
MSFT,Information Technology,0.06847548713550473,0.04996358896072152,0.018511898174783215
AAPL,Information Technology,0.06814721104791861,0.06220292512399854,0.005944285923920073
AMZN,Consumer Discretionary,0.040853757111922746,0.03760694661080215,0.003246810501120599
UNH,Health Care,0.027829518373857536,0.004274350370088312,0.023555168003769222
GOOG,Communication Services,0.027206042855008383,0.05931655863547039,-0.03211051578046201
ETN,Industrials,0.026190601957806835,0.002225340923579917,0.023965261034226918
ABT,Health Care,0.02368085773912417,0.0031294467499965594,0.020551410989127612
TSLA,Consumer Discretionary,0.022489174577809974,0.02447106463921183,-0.001981890061401856
HON,Industrials,0.022462149599503493,0.0026063000147343238,0.01985584958476917
PEP,Consumer Staples,0.022231945723519202,0.0035833696708889875,0.018648576052630216
META,Communication Services,0.02221044083948162,0.026813570896259357,-0.004603130056777736
RTX,Industrials,0.021715248280124947,0.004628212326781893,0.017087035953343054
TMO,Health Care,0.021678456040466792,0.0030652308988853346,0.01861322514158146
AMT,Real Estate,0.02101474207152141,0.0014512611603693661,0.019563480911152044
MCD,Consumer Discretionary,0.020605208594095585,0.0038481838734688635,0.01675702472062672
HD,Consumer Discretionary,0.019599408830458007,0.005857027811805249,0.013742381018652758
V,Financials,0.0192008305423718,0.010058034883468722,0.009142795658903077
VZ,Communication Services,0.01895035655700171,0.003544132231627388,0.015406224325374323
JPM,Financials,0.01794837290343334,0.012833637451742127,0.005114735451691213
XOM,Energy,0.01763731548342422,0.010356771809152905,0.007280543674271316
NVDA,Information Technology,0.01760104167776437,0.0710689597180084,-0.053467918040244033
GE,Industrials,0.017271579722764593,0.0056023625787029975,0.011669217144061595
SCHW,Financials,0.015870184259991888,0.002781575227654184,0.013088609032337705
AVGO,Information Technology,0.015694550499711427,0.025754066313624827,-0.0100595158139134
LOW,Consumer Discretionary,0.015441299854947584,0.0023226365332888947,0.013118663321658688
WMT,Consumer Staples,0.014610553886293693,0.016224799095838877,-0.0016142452095451836
NEE,Utilities,0.014380614224369023,0.0031173094076908563,0.011263304816678168
ABBV,Health Care,0.01390349776792748,0.006688123485833668,0.007215374282093811
MS,Financials,0.01339637557212805,0.004183208670594909,0.009213166901533142
PH,Industrials,0.013391393689657874,0.0019164679556693287,0.011474925733988546
CSCO,Information Technology,0.013337802796574878,0.00510747131347433,0.008230331483100548
ORCL,Information Technology,0.013150525076264484,0.007226423922019307,0.005924101154245177
NFLX,Communication Services,0.012770154791029394,0.006904421175954246,0.005865733615075148
AXP,Financials,0.012571029285937682,0.003408295368998485,0.009162733916939197
TMUS,Communication Services,0.012480873972394394,0.0040737514799841935,0.0084071224924102
AMGN,Health Care,0.011881496664048858,0.003274447148515394,0.008607049515533463
CVX,Energy,0.0117324204482822,0.006242392402447899,0.005490028045834301
IBM,Information Technology,0.011322187872618981,0.003991278041068406,0.007330909831550576
AMD,Information Technology,0.010521253669948088,0.005157478768907521,0.005363774901040567
DUK,Utilities,0.010263941935980556,0.001693757944967669,0.008570183991012887
GS,Financials,0.010231044250457505,0.00404974826764838,0.006181295982809126
BKNG,Consumer Discretionary,0.010204745050793851,0.0024110664725214385,0.007793678578272413
KO,Consumer Staples,0.009795234008364233,0.005447437013743262,0.004347796994620971
WELL,Real Estate,0.009605369841798425,0.0023431146458080055,0.00726225519599042
LMT,Industrials,0.009568568495565657,0.0025551996679376845,0.007013368827627973
LLY,Health Care,0.009373667424042189,0.014569917031075283,-0.005196249607033094
MA,Financials,0.009270234123110063,0.007662601228118981,0.0016076328949910816
UNP,Industrials,0.008897093537517707,0.002478609205597346,0.006418484331920361
MU,Information Technology,0.008882547323361219,0.006850902355908773,0.0020316449674524463
FCX,Materials,0.008849563517927567,0.0014023506360656304,0.007447212881861936
C,Financials,0.008747763485090099,0.0030632748441853028,0.005684488640904796
PLD,Real Estate,0.007880094461640468,0.00205576447390564,0.005824329987734828
TJX,Consumer Discretionary,0.007245400737347931,0.002914834180935888,0.004330566556412042
LRCX,Information Technology,0.006300212165261432,0.004115453176509361,0.002184758988752071
PG,Consumer Staples,0.0058637238295937855,0.005901062877175393,-3.733904758160787e-05
JNJ,Health Care,0.005616585416487028,0.009523098764412754,-0.003906513347925726
COST,Consumer Staples,0.005536415521959128,0.0072838440787554954,-0.0017474285567963673
COP,Energy,0.004700186448527598,0.002352243978345754,0.002347942470181844
LIN,Materials,0.004634610139404636,0.003692363096362232,0.0009422470430424041
DE,Industrials,0.0045569933722192976,0.0026185690534118173,0.0019384243188074802
PM,Consumer Staples,0.0043320036642215225,0.004349527183644337,-1.7523519422814847e-05
WFC,Financials,0.004052688723618763,0.004149655990056738,-9.696726643797574e-05
AMAT,Information Technology,0.0030591334338632052,0.0042363111254240466,-0.0011771776915608413
AEP,Utilities,0.0030194089420778965,0.0011724033845644942,0.0018470055575134023
GOOGL,Communication Services,0.0026019624309534003,0.059352354194095014,-0.05675039176314162
CAT,Industrials,0.0024511123326347024,0.005237876576049504,-0.0027867642434148015
MRK,Health Care,0.0014320472323308129,0.004705798995419273,-0.0032737517630884597
EQIX,Real Estate,0.0005291531109515539,0.001513671505393711,-0.000984518394442157
NEM,Materials,0.0003800895956617765,0.0020860120872155594,-0.0017059224915537828
BLK,Financials,0.0001564009736875941,0.0024428645480244027,-0.0022864635743368084
INTC,Information Technology,0.00010273786359171758,0.0035652157704119084,-0.003462477906820191
BAC,Financials,0.00010112949778634222,0.005838615635621529,-0.005737486137835187
SO,Utilities,0.00010112337276934267,0.001793669572483167,-0.0016925461997138243
BA,Industrials,0.00010077089979543107,0.002983495390559948,-0.0028827244907645173
NOC,Industrials,0.00010028084259555646,0.0017738892622121331,-0.0016736084196165768
