asset,sector,weight,benchmark_weight,active_weight
MSFT,Information Technology,0.06305424402218905,0.04996358896072152,0.013090655061467532
GOOGL,Communication Services,0.05945169915819676,0.059352354194095014,9.934496410174409e-05
AAPL,Information Technology,0.058064360909460704,0.06220292512399854,-0.004138564214537836
TMUS,Communication Services,0.028729708266328008,0.0040737514799841935,0.024655956786343816
JNJ,Health Care,0.027569281493760978,0.009523098764412754,0.01804618272934822
TXN,Information Technology,0.025259731687643016,0.0028857478656937833,0.02237398382194923
MDLZ,Consumer Staples,0.0228258536246349,0.0012387060441354733,0.021587147580499427
ROST,Consumer Discretionary,0.02246337350617684,0.0011320198636870353,0.021331353642489802
KO,Consumer Staples,0.02197754555040977,0.005447437013743262,0.016530108536666508
DIS,Communication Services,0.021500013389830687,0.002959958905856677,0.01854005448397401
ADBE,Information Technology,0.019622281574417942,0.001951556285925189,0.017670725288492752
SLB,Energy,0.019295735039993666,0.0011528036518339217,0.018142931388159745
MMM,Industrials,0.01873072770232313,0.001328195479332484,0.017402532222990645
TRV,Financials,0.01831327230381415,0.0011231416699359832,0.017190130633878167
NVDA,Information Technology,0.016923828527448562,0.0710689597180084,-0.054145131190559845
DHR,Health Care,0.016743332791006305,0.0022724626394962635,0.014470870151510041
T,Communication Services,0.01648098124399492,0.003337571185534105,0.013143410058460816
BAC,Financials,0.015856110338987914,0.005838615635621529,0.010017494703366384
MA,Financials,0.01583582794740303,0.007662601228118981,0.008173226719284051
META,Communication Services,0.01490171608349306,0.026813570896259357,-0.011911854812766296
LLY,Health Care,0.014794868412259703,0.014569917031075283,0.0002249513811844201
ACN,Information Technology,0.014701728557921035,0.002191656277352222,0.012510072280568812
MSI,Information Technology,0.014010798013862614,0.001261471472167095,0.012749326541695518
HD,Consumer Discretionary,0.013674726656713375,0.005857027811805249,0.007817698844908126
AMZN,Consumer Discretionary,0.01366618527038787,0.03760694661080215,-0.023940761340414278
CI,Health Care,0.013558011647623559,0.0011927203104199714,0.012365291337203588
XOM,Energy,0.01323767561041744,0.010356771809152905,0.0028809038012645345
AVGO,Information Technology,0.012160262658581632,0.025754066313624827,-0.013593803655043195
CB,Financials,0.012105226914761756,0.002121874571297007,0.009983352343464749
NFLX,Communication Services,0.011741006932722363,0.006904421175954246,0.004836585756768117
PWR,Industrials,0.011586400400314082,0.0013285550185070044,0.010257845381807077
APD,Materials,0.011581249443764437,0.0009961749215261207,0.010585074522238317
ORLY,Consumer Discretionary,0.011251444921761245,0.001312599154713707,0.009938845767047538
TSLA,Consumer Discretionary,0.011240105601809157,0.02447106463921183,-0.013230959037402673
LHX,Industrials,0.011228816433704707,0.001127232808299539,0.010101583625405168
ABBV,Health Care,0.01118902855296433,0.006688123485833668,0.0045009050671306625
MAR,Consumer Discretionary,0.011056663279289256,0.0014104004084677499,0.009646262870821506
MDT,Health Care,0.010994600079554467,0.001918381592826299,0.009076218486728169
SNPS,Information Technology,0.010807965889208708,0.0013773463697135677,0.009430619519495139
C,Financials,0.010613415900642086,0.0030632748441853028,0.0075501410564567835
CL,Consumer Staples,0.010509788026067142,0.0012327208614800757,0.009277067164587066
MS,Financials,0.010384543275790224,0.004183208670594909,0.006201334605195314
GM,Consumer Discretionary,0.010362545147016861,0.0011532877504602892,0.009209257396556573
LIN,Materials,0.010249221963803444,0.003692363096362232,0.006556858867441212
SRE,Utilities,0.009451616582696809,0.0009947152867387744,0.008456901295958035
AMT,Real Estate,0.009374933713537016,0.0014512611603693661,0.00792367255316765
TEL,Information Technology,0.009140916943742718,0.0009932452832186799,0.008147671660524039
ICE,Financials,0.008214474535569212,0.0015576174265939933,0.006656857108975218
CMI,Industrials,0.00797029068879659,0.001224668395900619,0.006745622292895971
MNST,Consumer Staples,0.007492641684891794,0.0012158592821482671,0.006276782402743527
MU,Information Technology,0.007221511157393896,0.006850902355908773,0.00037060880148512363
NSC,Industrials,0.007149413644404008,0.0011179282172465697,0.006031485427157438
DLR,Real Estate,0.006845166616454342,0.0010130983092778189,0.005832068307176523
