asset,sector,weight,benchmark_weight,active_weight
AAPL,Information Technology,0.07140118900432427,0.06220292512399854,0.009198263880325727
MSFT,Information Technology,0.06279479609704075,0.04996358896072152,0.012831207136319231
GOOGL,Communication Services,0.05795092090849647,0.059352354194095014,-0.0014014332855985454
TMUS,Communication Services,0.03197632621974073,0.0040737514799841935,0.02790257473975654
CB,Financials,0.03130128490203231,0.002121874571297007,0.029179410330735303
CSCO,Information Technology,0.029496691841016606,0.00510747131347433,0.024389220527542277
DIS,Communication Services,0.028557221872458658,0.002959958905856677,0.02559726296660198
TMO,Health Care,0.025563902044444888,0.0030652308988853346,0.022498671145559555
ISRG,Health Care,0.02427328425093358,0.002861347140382994,0.021411937110550585
KLAC,Information Technology,0.02269212652544794,0.0029039693649220272,0.019788157160525913
HD,Consumer Discretionary,0.021189313373822672,0.005857027811805249,0.015332285562017423
KO,Consumer Staples,0.021025389879692304,0.005447437013743262,0.01557795286594904
WMB,Energy,0.02054211571423419,0.0014907296742465005,0.019051386039987687
AMZN,Consumer Discretionary,0.020291304234894635,0.03760694661080215,-0.017315642375907513
IBM,Information Technology,0.019587254300362473,0.003991278041068406,0.015595976259294066
MAR,Consumer Discretionary,0.01922454158945975,0.0014104004084677499,0.017814141180992
BAC,Financials,0.01910183339063989,0.005838615635621529,0.013263217755018361
SBUX,Consumer Discretionary,0.019094893034174748,0.0018538492933779492,0.0172410437407968
COP,Energy,0.018724879496836728,0.002352243978345754,0.016372635518490972
LLY,Health Care,0.018529955818556102,0.014569917031075283,0.003960038787480819
MO,Consumer Staples,0.018427081215928388,0.0018352605794197737,0.016591820636508613
NVDA,Information Technology,0.017324056524158606,0.0710689597180084,-0.053744903193849794
UNP,Industrials,0.017152300129976733,0.002478609205597346,0.014673690924379387
MS,Financials,0.01683308469779611,0.004183208670594909,0.0126498760272012
CAT,Industrials,0.016573125658679095,0.005237876576049504,0.011335249082629591
TSLA,Consumer Discretionary,0.015865040137934026,0.02447106463921183,-0.008606024501277804
NOC,Industrials,0.015367977164792398,0.0017738892622121331,0.013594087902580265
ABBV,Health Care,0.014897876124582422,0.006688123485833668,0.008209752638748753
SPG,Real Estate,0.01440120234639938,0.0010406909210392617,0.013360511425360117
META,Communication Services,0.013925308724372809,0.026813570896259357,-0.012888262171886548
ORCL,Information Technology,0.012970404696406998,0.007226423922019307,0.00574398077438769
WFC,Financials,0.012255721119050112,0.004149655990056738,0.008106065128993374
AVGO,Information Technology,0.012078933810049906,0.025754066313624827,-0.013675132503574921
BLK,Financials,0.012046990260782263,0.0024428645480244027,0.00960412571275786
LIN,Materials,0.01127588822970384,0.003692363096362232,0.007583525133341608
PGR,Financials,0.011030176478753628,0.00202827534748338,0.009001901131270248
DE,Industrials,0.010240376319172262,0.0026185690534118173,0.0076218072657604444
UNH,Health Care,0.00966515932679183,0.004274350370088312,0.005390808956703517
NFLX,Communication Services,0.009579938541025035,0.006904421175954246,0.0026755173650707892
